N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.114639,1.122863,-0.0316087,0.5519462,-0.5459234,-0.4549919,0.4362402
-0.1146116,1.12288,-0.03144336,0.5515432,-0.5461766,-0.454577,0.4368651
-0.1145719,1.122981,-0.03118265,0.5509774,-0.5466495,-0.4538151,0.4377786
-0.1145558,1.12304,-0.03099829,0.5507196,-0.5469289,-0.4533918,0.4381924
-0.1146158,1.123174,-0.03070468,0.5501629,-0.5474037,-0.4527991,0.4389111
-0.1146358,1.123216,-0.03068322,0.5500265,-0.5475338,-0.4526086,0.4391163
-0.1145473,1.123244,-0.03077376,0.5501534,-0.5473757,-0.4524474,0.4393205
-0.1145473,1.123244,-0.03077376,0.5501534,-0.5473757,-0.4524474,0.4393205
-0.1145473,1.123244,-0.03077376,0.5501534,-0.5473757,-0.4524474,0.4393205
-0.1145473,1.123244,-0.03077376,0.5501534,-0.5473757,-0.4524474,0.4393205
-0.1142517,1.123368,-0.03169352,0.5509596,-0.5463448,-0.4526121,0.4394236
-0.1141663,1.123482,-0.03173429,0.5508027,-0.5463117,-0.4524615,0.4398166
-0.1140257,1.1235,-0.03153533,0.5505114,-0.5467676,-0.4516707,0.4404271
-0.1140257,1.1235,-0.03153533,0.5505114,-0.5467676,-0.4516707,0.4404271
-0.1139818,1.123621,-0.03117591,0.5499645,-0.5474357,-0.4509776,0.4409903
-0.1140673,1.123726,-0.03114307,0.5495278,-0.5476047,-0.4513547,0.4409391
-0.1140603,1.123726,-0.03136128,0.5495607,-0.5473797,-0.4517022,0.4408216
-0.1138456,1.123703,-0.0318864,0.5498484,-0.5466717,-0.4522766,0.4407524
-0.1137186,1.123699,-0.03212351,0.5498492,-0.5462312,-0.4526793,0.4408842
-0.1136016,1.123702,-0.03234595,0.5497572,-0.5457834,-0.4531575,0.4410621
-0.1132233,1.123749,-0.03250277,0.5493898,-0.5450796,-0.4535173,0.4420195
-0.1131335,1.123761,-0.03243661,0.5488623,-0.5449437,-0.4536561,0.4426993
-0.1130034,1.123811,-0.03224653,0.5474852,-0.5447821,-0.4541592,0.4440854
-0.1130034,1.123811,-0.03224653,0.5474852,-0.5447821,-0.4541592,0.4440854
-0.1127707,1.123924,-0.03195417,0.5461097,-0.5446233,-0.4546825,0.4454364
-0.1125982,1.124012,-0.03186935,0.5445868,-0.543856,-0.4557396,0.4471547
-0.1123967,1.12406,-0.03183454,0.5436895,-0.5430166,-0.4565353,0.4484531
-0.1117591,1.124086,-0.03179979,0.5421512,-0.5412361,-0.4578309,0.451139
-0.1116166,1.124145,-0.03181213,0.5415624,-0.5409665,-0.4582554,0.4517383
-0.1118265,1.124308,-0.03195518,0.5398443,-0.5412036,-0.4596254,0.4521185
-0.1118265,1.124308,-0.03195518,0.5398443,-0.5412036,-0.4596254,0.4521185
-0.1117935,1.12448,-0.03222358,0.5383114,-0.5408019,-0.4611064,0.4529185
-0.1116142,1.124643,-0.03213704,0.5370144,-0.5412346,-0.4613717,0.4536705
-0.1115632,1.124702,-0.03191185,0.5360718,-0.5415672,-0.4614028,0.4543562
-0.1111499,1.124825,-0.03140295,0.5340947,-0.5414445,-0.4617133,0.4565101
-0.1108953,1.124964,-0.03128231,0.5322216,-0.5408674,-0.4628145,0.4582635
-0.1108953,1.124964,-0.03128231,0.5322216,-0.5408674,-0.4628145,0.4582635
-0.1108034,1.125033,-0.0315389,0.5307119,-0.5402854,-0.4644189,0.4590771
-0.1106781,1.12503,-0.03176379,0.529965,-0.5396725,-0.4654704,0.4595955
-0.1103221,1.125079,-0.03233415,0.528419,-0.5380104,-0.467871,0.4608851
-0.1102554,1.125122,-0.03255898,0.5275425,-0.5374593,-0.469012,0.461372
-0.1103277,1.125194,-0.03295881,0.5252281,-0.536484,-0.4714779,0.4626327
-0.1100103,1.12522,-0.03317732,0.5221686,-0.5342442,-0.4746111,0.4654754
-0.1100103,1.12522,-0.03317732,0.5221686,-0.5342442,-0.4746111,0.4654754
-0.1097491,1.125358,-0.03290927,0.51817,-0.5320998,-0.4777038,0.4692214
-0.1097633,1.12545,-0.03272867,0.5159619,-0.531297,-0.4792477,0.4709869
-0.1098226,1.125615,-0.0325911,0.511473,-0.5289886,-0.4831201,0.4745119
-0.1097704,1.125711,-0.03260773,0.509241,-0.5275581,-0.4853591,0.4762169
-0.1097682,1.125882,-0.03298247,0.5049637,-0.5242255,-0.4902332,0.4794483
-0.1098033,1.125965,-0.03323281,0.5029169,-0.5226664,-0.4926174,0.4808562
-0.1097406,1.126071,-0.03364736,0.4991273,-0.5196035,-0.4969479,0.48366
-0.1095356,1.126111,-0.03379983,0.497305,-0.5178941,-0.4989058,0.4853518
-0.1092869,1.126153,-0.03392231,0.4933553,-0.5147231,-0.5026374,0.488893
-0.1092513,1.126142,-0.03393698,0.4914174,-0.5133402,-0.5043592,0.4905227
-0.1092626,1.126102,-0.03389001,0.4895329,-0.5122888,-0.5059513,0.4918649
-0.1089621,1.126194,-0.03368348,0.4859931,-0.5096532,-0.508858,0.495104
-0.1086911,1.126232,-0.03357631,0.4842383,-0.5079458,-0.5103446,0.497044
-0.1085331,1.126249,-0.03380859,0.4807494,-0.5043791,-0.514046,0.5002384
-0.1083225,1.126252,-0.03420836,0.4779986,-0.500823,-0.5179134,0.5024533
-0.1080747,1.126251,-0.03450578,0.4769835,-0.4989179,-0.5197331,0.5034333
-0.1078479,1.126214,-0.03483927,0.4760757,-0.4969885,-0.5215748,0.5042956
-0.1076558,1.126164,-0.03553021,0.4742607,-0.4935763,-0.5253315,0.5054563
-0.1077435,1.126093,-0.03601336,0.4723679,-0.4911186,-0.5290489,0.5057454
-0.1077435,1.126093,-0.03601336,0.4723679,-0.4911186,-0.5290489,0.5057454
-0.1075374,1.126317,-0.0370816,0.4717133,-0.4867489,-0.5339535,0.5054262
-0.1076703,1.125818,-0.03713512,0.4698934,-0.483688,-0.5381421,0.5056177
-0.1076703,1.125818,-0.03713512,0.4698934,-0.483688,-0.5381421,0.5056177
-0.107724,1.125673,-0.03728312,0.4682836,-0.4813461,-0.5417429,0.5055009
-0.1076266,1.125461,-0.03781414,0.4673847,-0.4781882,-0.5454579,0.505335
-0.1076263,1.125372,-0.0381431,0.4670977,-0.4765448,-0.5472136,0.5052545
-0.1074562,1.125158,-0.03881323,0.4673415,-0.4735897,-0.5501896,0.5045753
-0.1074562,1.125158,-0.03881323,0.4673415,-0.4735897,-0.5501896,0.5045753
-0.1070127,1.124924,-0.03962958,0.4686988,-0.4705956,-0.5525854,0.5034984
-0.1068809,1.12474,-0.040537,0.4704992,-0.467826,-0.55496,0.5017857
-0.1068789,1.124387,-0.04085618,0.4722479,-0.4664937,-0.556331,0.4998614
-0.1068898,1.124255,-0.04095948,0.4732534,-0.4660509,-0.556874,0.4987175
-0.1069723,1.124058,-0.04151911,0.4756144,-0.4647295,-0.5582774,0.4961288
-0.1069723,1.124058,-0.04151911,0.4756144,-0.4647295,-0.5582774,0.4961288
-0.1070313,1.123888,-0.04177582,0.4778976,-0.463591,-0.5591239,0.4940423
-0.1070594,1.123762,-0.04184544,0.4791877,-0.4632155,-0.5593421,0.4928966
-0.1071954,1.123445,-0.04235798,0.4823386,-0.4624503,-0.5599144,0.4898828
