H-Vector3X,H-Vector3Y,H-Vector3Z,H-QuaternionX,H-QuaternionY,H-QuaternionZ,H-QuaternionW
-1.239805,1.286051,0.01625732,0.0667485,-0.04333359,-0.7117285,0.6979324
-1.239641,1.286062,0.01648582,0.06643888,-0.04295275,-0.7115502,0.6981672
-1.239567,1.286045,0.01659641,0.0663248,-0.0427185,-0.7114804,0.6982635
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
-1.239308,1.286101,0.01657495,0.06657553,-0.04225156,-0.7110267,0.69873
