H-Vector3X,H-Vector3Y,H-Vector3Z,H-QuaternionX,H-QuaternionY,H-QuaternionZ,H-QuaternionW
-1.238865,1.289488,-0.01232627,0.06390578,-0.07332224,-0.7039154,0.703593
-1.23945,1.289272,-0.0123932,0.06372836,-0.07304367,-0.7060363,0.70151
-1.239021,1.289099,-0.0125406,0.06322122,-0.07183197,-0.7059977,0.7017198
-1.238193,1.289339,-0.01241782,0.06267869,-0.07163209,-0.7051223,0.7026684
-1.237654,1.289026,-0.01225057,0.0614804,-0.07210097,-0.70465,0.7031999
-1.237517,1.289129,-0.01223617,0.06102398,-0.07198891,-0.7050281,0.7028723
-1.237594,1.289133,-0.01288765,0.06051311,-0.07024446,-0.7059665,0.7021505
-1.23728,1.289126,-0.01296156,0.05981657,-0.06964329,-0.7056891,0.7025489
-1.236528,1.289016,-0.01271504,0.0573391,-0.06940797,-0.7046968,0.7037736
-1.236292,1.288945,-0.01263213,0.05615833,-0.06928059,-0.7044557,0.7041228
-1.236239,1.288915,-0.01270902,0.05531096,-0.06889251,-0.7045493,0.7041342
-1.236177,1.289018,-0.01296237,0.05408636,-0.06770056,-0.7049186,0.7039753
-1.236053,1.289064,-0.0128828,0.05317825,-0.06717622,-0.7049368,0.7040765
-1.235656,1.289013,-0.01277917,0.05153149,-0.06627423,-0.7045168,0.7047046
-1.235656,1.289013,-0.01277917,0.05153149,-0.06627423,-0.7045168,0.7047046
-1.235382,1.288857,-0.01285663,0.05117208,-0.06514105,-0.704333,0.7050201
-1.23546,1.288724,-0.01343116,0.05226332,-0.06404859,-0.7049424,0.7044308
-1.235561,1.288742,-0.01340156,0.05171043,-0.06407085,-0.7053454,0.704066
-1.235614,1.288723,-0.01318642,0.05042186,-0.06390464,-0.7056903,0.703829
-1.235568,1.288676,-0.01328706,0.05067271,-0.06360918,-0.7056472,0.703881
-1.235366,1.288631,-0.01354357,0.05141801,-0.06336018,-0.7053745,0.7041225
-1.235322,1.288626,-0.01349994,0.05126163,-0.06346861,-0.7053982,0.7041005
-1.235318,1.288597,-0.01338437,0.05096081,-0.06365934,-0.7054708,0.7040324
-1.235461,1.288466,-0.0132178,0.0509856,-0.06423119,-0.7059119,0.7035364
-1.23551,1.288443,-0.01341587,0.05185962,-0.06427297,-0.7060931,0.7032869
-1.23544,1.288487,-0.01389849,0.05341101,-0.06414378,-0.7061056,0.7031699
-1.235368,1.288425,-0.01411122,0.05398878,-0.06428236,-0.70603,0.7031891
-1.235114,1.28836,-0.01444682,0.05481535,-0.06541732,-0.7058702,0.7031808
-1.235064,1.28834,-0.0144647,0.05465975,-0.06600726,-0.7059575,0.7030501
-1.235419,1.288129,-0.01464015,0.05438483,-0.06664303,-0.7068515,0.7021126
-1.235572,1.288104,-0.01471892,0.05437797,-0.0667544,-0.707005,0.701948
-1.235572,1.288104,-0.01471892,0.05437797,-0.0667544,-0.707005,0.701948
-1.235704,1.288114,-0.01478678,0.05451542,-0.06701866,-0.7070423,0.7018746
-1.235639,1.288233,-0.01474064,0.05522847,-0.06812021,-0.7059833,0.7027781
-1.235321,1.288383,-0.01437679,0.05556321,-0.0696139,-0.7044696,0.704123
-1.235311,1.28847,-0.01403707,0.05599844,-0.0704895,-0.7038647,0.7046063
-1.235311,1.28847,-0.01403707,0.05599844,-0.0704895,-0.7038647,0.7046063
-1.235178,1.28872,-0.01371848,0.05766505,-0.07252127,-0.7024097,0.7057167
-1.235029,1.288996,-0.01303544,0.05935678,-0.07535541,-0.7003994,0.707276
-1.235068,1.289413,-0.01193377,0.06089425,-0.0788013,-0.6984894,0.7086571
-1.234957,1.289623,-0.01146242,0.06220976,-0.08052331,-0.6971676,0.7096502
-1.234728,1.289804,-0.01108485,0.06413618,-0.08216792,-0.6954645,0.7109602
-1.234387,1.290205,-0.009628143,0.06709841,-0.08647951,-0.6919551,0.7135948
-1.234332,1.290419,-0.00891408,0.06889969,-0.0889596,-0.6903405,0.7146813
-1.234215,1.290626,-0.008268591,0.07116213,-0.09153178,-0.6885651,0.7158464
-1.233588,1.291034,-0.007161941,0.07737556,-0.09773633,-0.683813,0.7189302
-1.233478,1.292307,-0.005719449,0.08352199,-0.1059228,-0.6802124,0.7204969
-1.233478,1.292307,-0.005719449,0.08352199,-0.1059228,-0.6802124,0.7204969
-1.233579,1.2929,-0.004175898,0.08969331,-0.1151085,-0.6762879,0.7220387
-1.233358,1.293154,-0.003490027,0.09349501,-0.1198416,-0.6735924,0.723305
-1.232888,1.293854,-0.001908388,0.1010755,-0.1306105,-0.6679018,0.7256942
-1.232863,1.29407,-0.0009662472,0.1044563,-0.1365686,-0.6653241,0.726486
-1.232945,1.294511,0.0007023551,0.1119447,-0.1483743,-0.66007,0.727847
-1.232843,1.294975,0.001357619,0.1164185,-0.1541967,-0.6571791,0.7285504
-1.232558,1.295426,0.002826247,0.1254211,-0.1660556,-0.6511543,0.7298585
-1.232607,1.29562,0.003613446,0.1296549,-0.1720738,-0.6483755,0.7301984
-1.232638,1.29601,0.004342292,0.1338926,-0.1781044,-0.6455114,0.7305249
-1.232097,1.296495,0.005808089,0.1428604,-0.1902507,-0.6382818,0.7321148
-1.231861,1.2967,0.006575171,0.1471639,-0.1964041,-0.6347555,0.7327031
