H-Vector3X,H-Vector3Y,H-Vector3Z,H-QuaternionX,H-QuaternionY,H-QuaternionZ,H-QuaternionW
-1.267188,1.136619,0.005162932,0.0194087,-0.02352083,-0.693078,0.7202174
-1.267188,1.136619,0.005162932,0.0194087,-0.02352083,-0.693078,0.7202174
-1.267188,1.136619,0.005162932,0.0194087,-0.02352083,-0.693078,0.7202174
-1.267188,1.136619,0.005162932,0.0194087,-0.02352083,-0.693078,0.7202174
-1.267188,1.136619,0.005162932,0.0194087,-0.02352083,-0.693078,0.7202174
-1.267188,1.136619,0.005162932,0.0194087,-0.02352083,-0.693078,0.7202174
-1.265985,1.136608,0.00512775,0.02110702,-0.02647877,-0.6906307,0.7224145
-1.265619,1.136563,0.00522197,0.02175879,-0.0284262,-0.6895999,0.7233053
-1.265443,1.136547,0.005167648,0.0225769,-0.0296905,-0.6890116,0.72379
-1.26503,1.136496,0.005197376,0.02432501,-0.0333854,-0.6876919,0.7248268
-1.264881,1.136572,0.005409174,0.02499342,-0.03566164,-0.6870143,0.7253379
-1.264566,1.136583,0.005697727,0.02652079,-0.04095435,-0.6853963,0.7265339
-1.26438,1.13655,0.0057353,0.0278194,-0.04380253,-0.6845527,0.7271143
-1.263978,1.136505,0.005839147,0.03102273,-0.05054209,-0.6826322,0.728352
-1.263784,1.136524,0.005927078,0.03291789,-0.05463326,-0.6815621,0.7289752
-1.263595,1.136569,0.00597354,0.03527245,-0.05915844,-0.6803793,0.7296167
-1.263095,1.136612,0.006123222,0.04106861,-0.07002878,-0.6775343,0.7309971
-1.26289,1.136672,0.006320111,0.04422021,-0.07644844,-0.6759808,0.731608
-1.262509,1.136697,0.00664784,0.05182302,-0.09117681,-0.6725396,0.7325925
-1.262509,1.136697,0.00664784,0.05182302,-0.09117681,-0.6725396,0.7325925
-1.262234,1.136732,0.007074945,0.06014884,-0.1077422,-0.6688362,0.7330976
-1.262115,1.136761,0.007390037,0.06444663,-0.1165857,-0.6666884,0.7333356
-1.261685,1.136857,0.007672116,0.07481894,-0.1350206,-0.6616544,0.7337475
-1.261511,1.137007,0.008459814,0.08384562,-0.1544067,-0.6565973,0.7334908
