N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.04870911,1.008882,0.1282126,0.7261031,-0.4481694,-0.4192615,0.310062
0.04870911,1.008882,0.1282126,0.7261031,-0.4481694,-0.4192615,0.310062
0.04860307,1.00887,0.1282216,0.7259733,-0.4481356,-0.419442,0.3101704
0.04856212,1.00881,0.128357,0.7258719,-0.4481111,-0.4194494,0.3104333
0.04843796,1.008744,0.1284953,0.7256072,-0.4483029,-0.4195793,0.3105993
0.04843796,1.008744,0.1284953,0.7256072,-0.4483029,-0.4195793,0.3105993
0.04824518,1.008745,0.1285339,0.7254167,-0.448393,-0.4197511,0.3106819
0.04827029,1.008759,0.1286038,0.725366,-0.4483308,-0.4198036,0.3108193
0.04827029,1.008759,0.1286038,0.725366,-0.4483308,-0.4198036,0.3108193
0.04808354,1.008762,0.1286872,0.7250671,-0.4484578,-0.420039,0.3110154
0.04790988,1.008714,0.128868,0.7248566,-0.4486305,-0.4200921,0.3111853
0.04790988,1.008714,0.128868,0.7248566,-0.4486305,-0.4200921,0.3111853
0.04785764,1.008624,0.1289217,0.7248105,-0.448484,-0.4202276,0.3113209
0.04790975,1.008651,0.1289331,0.7249076,-0.4482478,-0.4201872,0.3114893
0.04791939,1.008689,0.1289034,0.7249794,-0.4479703,-0.4203265,0.3115335
0.04791939,1.008689,0.1289034,0.7249794,-0.4479703,-0.4203265,0.3115335
0.04787277,1.008625,0.1289476,0.7250163,-0.4479552,-0.4203377,0.3114543
0.04787429,1.008598,0.1289259,0.7250794,-0.4478663,-0.420361,0.3114038
0.04787429,1.008598,0.1289259,0.7250794,-0.4478663,-0.420361,0.3114038
0.04787429,1.008598,0.1289259,0.7250794,-0.4478663,-0.420361,0.3114038
0.04787429,1.008598,0.1289259,0.7250794,-0.4478663,-0.420361,0.3114038
0.04787429,1.008598,0.1289259,0.7250794,-0.4478663,-0.420361,0.3114038
0.04787429,1.008598,0.1289259,0.7250794,-0.4478663,-0.420361,0.3114038
0.04798559,1.008423,0.1288855,0.7251221,-0.4475247,-0.4206302,0.3114321
0.04799625,1.008407,0.1287796,0.7251646,-0.4473866,-0.4207513,0.3113679
