N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.03211689,1.050792,-0.03262591,0.5016549,-0.654786,-0.239702,0.5119967
-0.03207338,1.050773,-0.03271401,0.501779,-0.6548135,-0.2394512,0.5119573
-0.03210711,1.05073,-0.03273356,0.5018487,-0.6548533,-0.2393816,0.5118705
-0.0321852,1.050667,-0.03276014,0.5019813,-0.654914,-0.2392534,0.5117229
-0.03217912,1.050695,-0.03283381,0.5020328,-0.6550297,-0.2388738,0.5117017
-0.03217912,1.050695,-0.03283381,0.5020328,-0.6550297,-0.2388738,0.5117017
-0.03222787,1.050724,-0.0328033,0.5021766,-0.6551222,-0.2384299,0.5116491
-0.03220403,1.050784,-0.03276932,0.5023751,-0.655094,-0.2379399,0.5117185
-0.03220403,1.050784,-0.03276932,0.5023751,-0.655094,-0.2379399,0.5117185
-0.0322454,1.050843,-0.03284407,0.5024905,-0.6552956,-0.237481,0.5115601
-0.03229499,1.050845,-0.03284335,0.5025499,-0.6553297,-0.2373728,0.5115084
-0.03232777,1.050837,-0.03281271,0.5027311,-0.6553576,-0.2370967,0.5114225
-0.0323422,1.050845,-0.03282368,0.5027542,-0.6554238,-0.2369747,0.5113716
-0.03239155,1.050851,-0.03287971,0.5027076,-0.6555732,-0.2369022,0.5112595
-0.03234434,1.050899,-0.03287113,0.502798,-0.6555694,-0.2365932,0.5113186
-0.03232324,1.050892,-0.03287816,0.5027655,-0.6555376,-0.2365132,0.5114281
-0.0322839,1.050898,-0.03290057,0.5026785,-0.6555796,-0.2365249,0.5114546
-0.03223825,1.050921,-0.03293121,0.5024921,-0.6556674,-0.2365362,0.5115199
-0.03224444,1.050912,-0.03293228,0.5023937,-0.6557065,-0.2365023,0.5115821
-0.03224921,1.050906,-0.03293049,0.5022611,-0.6557288,-0.2365184,0.5116763
-0.03222978,1.050908,-0.03285623,0.5019109,-0.6558054,-0.2365504,0.5119069
-0.03211582,1.050918,-0.03283739,0.5015808,-0.6557003,-0.2367274,0.5122831
-0.03211582,1.050918,-0.03283739,0.5015808,-0.6557003,-0.2367274,0.5122831
-0.03203809,1.050939,-0.03285122,0.5011802,-0.655525,-0.2370805,0.512736
-0.03192461,1.05091,-0.03284037,0.5004835,-0.655239,-0.2380002,0.5133557
-0.03179169,1.050882,-0.03279483,0.498749,-0.654406,-0.2404681,0.5149537
-0.03179169,1.050882,-0.03279483,0.498749,-0.654406,-0.2404681,0.5149537
-0.03130817,1.050833,-0.032493,0.4953884,-0.6526217,-0.2457154,0.517976
-0.03113437,1.050801,-0.03239334,0.4930809,-0.6514453,-0.2493298,0.5199278
-0.0307368,1.050788,-0.03214324,0.4865839,-0.6480021,-0.25893,0.5256278
-0.0299983,1.050751,-0.03164327,0.4786202,-0.6431067,-0.2701425,0.5332537
-0.0299983,1.050751,-0.03164327,0.4786202,-0.6431067,-0.2701425,0.5332537
-0.02920473,1.050745,-0.0310837,0.4698503,-0.637771,-0.2821059,0.5412071
-0.02813232,1.050705,-0.03036106,0.4608885,-0.6318583,-0.2940341,0.5494367
-0.0271827,1.050725,-0.02961862,0.451738,-0.6258785,-0.305957,0.5573143
-0.0271827,1.050725,-0.02961862,0.451738,-0.6258785,-0.305957,0.5573143
-0.02637374,1.050646,-0.02882671,0.442578,-0.6199634,-0.3177959,0.5646024
-0.02526724,1.050557,-0.028005,0.4341188,-0.6136347,-0.3287901,0.5717432
-0.02526724,1.050557,-0.028005,0.4341188,-0.6136347,-0.3287901,0.5717432
-0.02775359,1.050394,-0.03148007,0.4311832,-0.6080634,-0.3427767,0.5717028
-0.02617955,1.049632,-0.02999485,0.4240647,-0.6012138,-0.352997,0.5780176
-0.02521038,1.049453,-0.03005075,0.4166722,-0.5941151,-0.3635837,0.5841389
-0.02480078,1.049406,-0.02989733,0.4130968,-0.5907519,-0.3684894,0.5870084
-0.02381361,1.049349,-0.02938497,0.405919,-0.583893,-0.3777045,0.5929909
-0.02334905,1.04926,-0.02912521,0.4026543,-0.580487,-0.3820649,0.5957607
-0.02225733,1.049057,-0.02886891,0.3976264,-0.5740119,-0.3895066,0.6005733
-0.02180159,1.049008,-0.02885377,0.395697,-0.5711256,-0.3927426,0.6024888
-0.02098668,1.048854,-0.02888012,0.3927035,-0.5658495,-0.3984801,0.60565
-0.02052617,1.048738,-0.02898598,0.3916493,-0.5633934,-0.4009952,0.606961
-0.01991558,1.048483,-0.02940571,0.3900781,-0.5590379,-0.4058222,0.608789
-0.01942146,1.048258,-0.03023267,0.3890118,-0.5544482,-0.4109299,0.6102407
-0.01942146,1.048258,-0.03023267,0.3890118,-0.5544482,-0.4109299,0.6102407
-0.01875782,1.048087,-0.03134906,0.3873452,-0.5488628,-0.416816,0.6123543
-0.01828837,1.047937,-0.03276002,0.3853168,-0.5430587,-0.4232729,0.6143764
-0.01828837,1.047937,-0.03276002,0.3853168,-0.5430587,-0.4232729,0.6143764
-0.01761353,1.047791,-0.03431475,0.3820277,-0.5358041,-0.4308437,0.6175294
-0.01735485,1.047722,-0.0350771,0.3796226,-0.5317013,-0.435207,0.6194961
-0.01694286,1.047555,-0.0363059,0.3742396,-0.5237035,-0.4438741,0.6234221
-0.01676381,1.047407,-0.03723478,0.3717043,-0.5194646,-0.448473,0.6251916
-0.01666462,1.047158,-0.03892994,0.3658516,-0.5109447,-0.4581065,0.6286706
-0.01675022,1.047069,-0.03966308,0.3627398,-0.507067,-0.4628929,0.6301057
-0.0168798,1.046979,-0.04126012,0.3567533,-0.4993558,-0.4722107,0.6327622
-0.0169661,1.04715,-0.04239178,0.3504467,-0.4914455,-0.4807688,0.6360266
-0.0169661,1.04715,-0.04239178,0.3504467,-0.4914455,-0.4807688,0.6360266
-0.01690948,1.047343,-0.04231262,0.3410168,-0.4828963,-0.4904823,0.6402702
-0.01690948,1.047343,-0.04231262,0.3410168,-0.4828963,-0.4904823,0.6402702
-0.0164299,1.047158,-0.0418632,0.3381249,-0.4803281,-0.4926888,0.6420392
-0.01590049,1.046707,-0.04050863,0.3319272,-0.4760686,-0.4968906,0.6451999
-0.01563108,1.046331,-0.0399245,0.3291542,-0.4741737,-0.4987436,0.6465846
-0.01432037,1.045483,-0.03785002,0.3216984,-0.4695718,-0.5023,0.650928
-0.01432037,1.045483,-0.03785002,0.3216984,-0.4695718,-0.5023,0.650928
-0.0135268,1.046022,-0.03595483,0.3165333,-0.4671504,-0.5036166,0.6541771
-0.01259029,1.046051,-0.03431463,0.3136776,-0.4665099,-0.5029697,0.6565032
-0.01093745,1.045906,-0.03435755,0.311603,-0.462687,-0.5045732,0.6589614
-0.01036394,1.045802,-0.03442919,0.3104169,-0.4609609,-0.5055047,0.6600162
-0.009264469,1.045444,-0.03510892,0.308587,-0.4571818,-0.5077334,0.6617897
-0.008763313,1.045184,-0.0355947,0.3076467,-0.4551266,-0.5091264,0.6625735
-0.008038282,1.045179,-0.0360266,0.3068602,-0.4529729,-0.5104524,0.6633933
-0.007658601,1.04451,-0.03671491,0.3037718,-0.4486536,-0.5138276,0.665142
-0.007440567,1.044007,-0.03725302,0.3009918,-0.4452504,-0.5170094,0.6662262
