N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.0117994,1.174773,-0.05469018,0.4987648,-0.5107765,-0.4782372,0.5114982
-0.01193243,1.174556,-0.0545018,0.4985807,-0.5110027,-0.478166,0.5115181
-0.01198279,1.174448,-0.05438811,0.4985034,-0.5111319,-0.4781054,0.511521
-0.01200368,1.174087,-0.05394855,0.498151,-0.5115669,-0.477683,0.511824
-0.01215078,1.174004,-0.05396569,0.4980539,-0.511557,-0.4778734,0.5117507
-0.01215078,1.174004,-0.05396569,0.4980539,-0.511557,-0.4778734,0.5117507
-0.01219752,1.173863,-0.05401248,0.4981496,-0.511412,-0.4780258,0.5116602
-0.01220757,1.173794,-0.05397984,0.4981304,-0.5114352,-0.4780146,0.5116661
-0.01228824,1.173527,-0.05369529,0.4977317,-0.5117154,-0.4778626,0.5119159
-0.01240078,1.17311,-0.05331734,0.4972062,-0.5121581,-0.4776299,0.512201
-0.01243895,1.173063,-0.05333528,0.4971421,-0.5121669,-0.477716,0.5121741
-0.01248261,1.172981,-0.05327365,0.4969359,-0.5122301,-0.4777269,0.5123008
-0.01248261,1.172981,-0.05327365,0.4969359,-0.5122301,-0.4777269,0.5123008
-0.01254355,1.173019,-0.0533261,0.4968444,-0.5122301,-0.477795,0.512326
-0.01259118,1.173018,-0.05335,0.4967864,-0.5122699,-0.4778491,0.512292
-0.0125218,1.173016,-0.05333832,0.4968081,-0.5122842,-0.4777712,0.5123292
-0.01250821,1.173149,-0.05352411,0.4969814,-0.5120978,-0.4779862,0.5121471
-0.01250777,1.1733,-0.05369487,0.4971788,-0.5118923,-0.4782337,0.5119298
-0.01252596,1.173436,-0.05385929,0.4973422,-0.5117218,-0.4785129,0.5116804
-0.01252596,1.173436,-0.05385929,0.4973422,-0.5117218,-0.4785129,0.5116804
-0.01252596,1.173436,-0.05385929,0.4973422,-0.5117218,-0.4785129,0.5116804
-0.01252596,1.173436,-0.05385929,0.4973422,-0.5117218,-0.4785129,0.5116804
-0.01252596,1.173436,-0.05385929,0.4973422,-0.5117218,-0.4785129,0.5116804
