N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.03650379,1.055411,-0.1794635,0.621057,-0.4672338,-0.4487917,0.4410972
-0.03654635,1.055423,-0.179439,0.6208398,-0.4674175,-0.4487152,0.4412861
-0.03659153,1.055464,-0.1794733,0.6205773,-0.4676698,-0.4485446,0.4415616
-0.03647768,1.055391,-0.1796133,0.6206396,-0.467713,-0.4481705,0.441808
-0.03644252,1.055414,-0.1796627,0.6207837,-0.4676244,-0.4480682,0.441803
-0.03646457,1.055444,-0.1797328,0.6209007,-0.4675569,-0.448077,0.4417012
-0.03651881,1.055455,-0.1798213,0.6210173,-0.4675161,-0.4481505,0.4415058
-0.03654516,1.055418,-0.1799898,0.6214142,-0.467351,-0.4482253,0.4410458
-0.03654516,1.055418,-0.1799898,0.6214142,-0.467351,-0.4482253,0.4410458
-0.03659034,1.055421,-0.180065,0.6216251,-0.4672729,-0.4482916,0.4407641
-0.03666508,1.055473,-0.1801582,0.6220231,-0.4671092,-0.4483559,0.4403104
-0.03674436,1.0554,-0.1800017,0.6225703,-0.4671577,-0.4478625,0.4399877
-0.03679943,1.055408,-0.1799238,0.6227264,-0.467196,-0.4477122,0.439879
-0.03679943,1.055408,-0.1799238,0.6227264,-0.467196,-0.4477122,0.439879
-0.03682518,1.055417,-0.1798601,0.6229334,-0.4672362,-0.4475218,0.439737
-0.03682613,1.055385,-0.1798417,0.6235889,-0.4671874,-0.4471627,0.4392247
-0.03680277,1.055367,-0.1797498,0.623915,-0.467176,-0.4469185,0.4390223
-0.03683734,1.055311,-0.1796661,0.6239673,-0.467216,-0.4468845,0.43894
-0.03683734,1.055311,-0.1796661,0.6239673,-0.467216,-0.4468845,0.43894
-0.03685224,1.055282,-0.1796443,0.6239497,-0.4672364,-0.446939,0.4388879
-0.03696036,1.055319,-0.1795992,0.6236812,-0.4673002,-0.4472369,0.4388981
-0.03700292,1.055341,-0.179521,0.6234277,-0.4673363,-0.4473726,0.4390813
-0.03702986,1.05534,-0.1793309,0.6227674,-0.4675253,-0.4475088,0.4396781
-0.03704536,1.055326,-0.1791622,0.6223223,-0.4677901,-0.4474888,0.4400467
-0.03711283,1.055337,-0.1789242,0.6216902,-0.4682056,-0.4474421,0.4405456
-0.03719866,1.055351,-0.1785754,0.6209489,-0.468774,-0.4472856,0.4411452
-0.03749168,1.055553,-0.177435,0.6187824,-0.4707036,-0.4465586,0.4428679
-0.03777289,1.055527,-0.1767964,0.6173687,-0.4718884,-0.4462195,0.4439205
-0.03844845,1.055632,-0.1746623,0.6128753,-0.4757539,-0.4446576,0.4475732
-0.03869045,1.055814,-0.1737466,0.6111541,-0.4774509,-0.4438351,0.4489339
-0.03924394,1.055852,-0.1716692,0.6070728,-0.4813,-0.4419254,0.4522333
-0.0397588,1.05589,-0.1699859,0.6031761,-0.4847779,-0.4402759,0.4553308
-0.03992176,1.056,-0.1692739,0.6014622,-0.4862134,-0.4394901,0.456824
-0.04013848,1.056185,-0.167875,0.598254,-0.4890636,-0.4376767,0.459726
-0.04013848,1.056185,-0.167875,0.598254,-0.4890636,-0.4376767,0.459726
-0.04031277,1.056219,-0.1672296,0.5966442,-0.4905454,-0.4368695,0.4610053
-0.04041922,1.056259,-0.1666906,0.5951951,-0.4918597,-0.4360934,0.4622115
-0.04052722,1.056492,-0.1658925,0.5919775,-0.4943308,-0.4346329,0.4650742
-0.04050338,1.05657,-0.1656974,0.5911517,-0.4949356,-0.4342056,0.4658797
-0.04060364,1.056661,-0.1652327,0.5892714,-0.4963938,-0.4334135,0.4674454
-0.04079366,1.056718,-0.1650637,0.5882676,-0.4971905,-0.4332075,0.4680535
-0.0408299,1.056824,-0.1644495,0.5863176,-0.4987405,-0.4323274,0.4696623
-0.04095888,1.056844,-0.1641476,0.5852333,-0.4994921,-0.4319887,0.4705268
-0.0410794,1.0569,-0.1638418,0.5841859,-0.5002427,-0.431686,0.4713082
-0.04132617,1.057059,-0.1632325,0.5820287,-0.5017266,-0.431137,0.4728996
-0.0415864,1.05724,-0.1625575,0.5796599,-0.5032912,-0.4306396,0.4745967
-0.04161382,1.057336,-0.1621191,0.578493,-0.5040962,-0.4301502,0.4756088
-0.04191768,1.057436,-0.1612773,0.5758339,-0.5059214,-0.4294666,0.4775117
-0.04191768,1.057436,-0.1612773,0.5758339,-0.5059214,-0.4294666,0.4775117
-0.0420028,1.057472,-0.1609457,0.5746846,-0.5067009,-0.4291655,0.4783397
-0.04210591,1.057605,-0.1603818,0.5726357,-0.5080423,-0.4285271,0.4799437
-0.0423193,1.057726,-0.1598003,0.5706068,-0.5097193,-0.427724,0.4812964
-0.04239225,1.057812,-0.1595074,0.5696624,-0.5106126,-0.4272448,0.4818935
-0.0425514,1.057904,-0.1587357,0.5677289,-0.5128078,-0.425882,0.4830493
-0.04273987,1.057984,-0.1584407,0.5667974,-0.5138519,-0.4252588,0.4835825
-0.04290938,1.058195,-0.1578599,0.5652964,-0.5158558,-0.4238034,0.4844827
-0.04298949,1.058267,-0.1574641,0.5644515,-0.5169863,-0.4229313,0.4850245
-0.04311538,1.058438,-0.1565909,0.5628425,-0.5193743,-0.4209295,0.4860835
-0.04324746,1.058488,-0.1561977,0.5620124,-0.5205309,-0.4200515,0.486566
-0.04324746,1.058488,-0.1561977,0.5620124,-0.5205309,-0.4200515,0.486566
-0.04342985,1.058775,-0.1550845,0.5595974,-0.5239549,-0.4171259,0.4881886
-0.04342985,1.058775,-0.1550845,0.5595974,-0.5239549,-0.4171259,0.4881886
-0.04351687,1.058843,-0.1546479,0.5583695,-0.5251328,-0.4159744,0.4893101
-0.04350901,1.058909,-0.1545228,0.5579084,-0.5255516,-0.4155391,0.4897562
-0.04351175,1.058993,-0.1543811,0.5570644,-0.5261903,-0.4149421,0.4905366
-0.04339457,1.059066,-0.1542591,0.5563915,-0.5264319,-0.4143654,0.4915275
-0.04339457,1.059066,-0.1542591,0.5563915,-0.5264319,-0.4143654,0.4915275
-0.04336727,1.059081,-0.15424,0.5560972,-0.5265097,-0.4142411,0.4918819
-0.0434041,1.059117,-0.1543023,0.5551838,-0.5264089,-0.4147213,0.4926164
-0.04342949,1.059156,-0.1543454,0.5539859,-0.5260605,-0.4156168,0.4935815
-0.04348159,1.059164,-0.1543728,0.5532345,-0.5257924,-0.4162579,0.4941695
-0.04337347,1.059197,-0.1543284,0.5513234,-0.5249712,-0.4179446,0.4957521
-0.0434258,1.059178,-0.1543463,0.5500875,-0.5244825,-0.4190947,0.4966704
-0.04335356,1.05923,-0.1543227,0.5489174,-0.5239933,-0.4201417,0.4975959
-0.04322708,1.059307,-0.1540227,0.5461434,-0.5229135,-0.4221222,0.5001018
-0.0430963,1.059355,-0.1537393,0.5429914,-0.521553,-0.4244737,0.5029561
-0.04297268,1.059396,-0.153641,0.5414392,-0.5208206,-0.425741,0.5043156
-0.04282117,1.059412,-0.1535823,0.5399255,-0.5200487,-0.4270496,0.5056269
-0.0425514,1.059444,-0.1534676,0.537008,-0.5183818,-0.4296618,0.5082257
