NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.005322546,0.356315
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3564457
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3685314
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3685314
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3757191
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3757191
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3708968
-1.0,-1.0,-1.0,-1.0,0.005322546,0.372022
-1.0,-1.0,-1.0,-1.0,0.005322546,0.372022
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3723756
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3723756
-1.0,-1.0,-1.0,-1.0,0.005322546,0.367646
-1.0,-1.0,-1.0,-1.0,0.005322546,0.367646
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3651844
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3638473
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3638473
-1.0,-1.0,-1.0,-1.0,0.005322546,0.373823
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3731096
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3731096
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3762685
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3762685
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3678478
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3678478
-1.0,-1.0,-1.0,-1.0,0.005322546,0.370319
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3714354
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3714354
-1.0,-1.0,-1.0,-1.0,0.005322546,0.379742
-1.0,-1.0,-1.0,-1.0,0.005322546,0.379742
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3787039
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3676082
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3676082
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3640435
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3726264
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3726264
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3726072
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3725961
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3725961
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3658016
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3658016
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3688525
-1.0,-1.0,-1.0,-1.0,0.005322546,0.3704487
-1.0,-1.0,-1.0,-1.0,0.003242692,0.3740808
-1.0,-1.0,-1.0,-1.0,0.003242692,0.3740808
-1.0,-1.0,-1.0,-1.0,0.003242692,0.3740808
-1.0,-1.0,-1.0,-1.0,0.001565978,0.3835077
-1.0,-1.0,-1.0,-1.0,0.0007998642,0.3616466
-1.0,-1.0,-1.0,-1.0,0.0007998642,0.3616466
-1.0,-1.0,-1.0,-1.0,0.0004290027,0.3566418
-1.0,-1.0,-1.0,-1.0,0.0002400273,0.3553526
-1.0,-1.0,-1.0,-1.0,0.0002400273,0.3553526
-1.0,-1.0,-1.0,-1.0,0.0001392668,0.3636668
-1.0,-1.0,-1.0,-1.0,0.0001392668,0.3636668
-1.0,-1.0,-1.0,-1.0,8.33555e-05,0.3616681
-1.0,-1.0,-1.0,-1.0,5.122841e-05,0.3666914
-1.0,-1.0,-1.0,-1.0,5.122841e-05,0.3666914
-1.0,-1.0,-1.0,-1.0,3.219716e-05,0.2642585
-1.0,-1.0,-1.0,-1.0,3.219716e-05,0.2642585
-1.0,-1.0,-1.0,-1.0,0.006916247,0.1059601
-1.0,-1.0,-1.0,-1.0,0.02440071,0.0963983
-1.0,-1.0,-1.0,-1.0,0.02440071,0.0963983
-1.0,-1.0,-1.0,-1.0,0.02334338,0.1370329
-1.0,-1.0,-1.0,-1.0,0.02334338,0.1370329
-1.0,-1.0,-1.0,-1.0,0.01966776,0.1948889
-1.0,-1.0,-1.0,-1.0,0.01966776,0.1948889
-1.0,-1.0,-1.0,-1.0,0.02704543,0.2067146
-1.0,-1.0,-1.0,-1.0,0.04487813,0.2182779
-1.0,-1.0,-1.0,-1.0,0.04487813,0.2182779
-1.0,-1.0,-1.0,-1.0,0.05339938,0.02154786
-1.0,-1.0,-1.0,-1.0,0.05339938,0.02154786
-1.0,-1.0,-1.0,-1.0,0.05013397,0.03099874
-1.0,-1.0,-1.0,-1.0,0.04253097,0.09916365
-1.0,-1.0,-1.0,-1.0,0.04253097,0.09916365
-1.0,-1.0,-1.0,-1.0,0.03966159,0.1187438
-1.0,-1.0,-1.0,-1.0,0.03966159,0.1187438
-1.0,-1.0,-1.0,-1.0,0.06568039,0.1033595
-1.0,-1.0,-1.0,-1.0,0.03705269,0.2045822
