NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,3.51489e-21,1.282157e-35
-1.0,-1.0,-1.0,-1.0,1.752896e-21,9.036342e-36
-1.0,-1.0,-1.0,-1.0,9.205132e-22,6.368645e-36
-1.0,-1.0,-1.0,-1.0,9.205132e-22,6.368645e-36
-1.0,-1.0,-1.0,-1.0,5.05596e-22,4.488472e-36
-1.0,-1.0,-1.0,-1.0,5.05596e-22,4.488472e-36
-1.0,-1.0,-1.0,-1.0,2.886861e-22,3.163371e-36
-1.0,-1.0,-1.0,-1.0,1.7041899999999999e-22,2.2294869999999998e-36
-1.0,-1.0,-1.0,-1.0,1.7041899999999999e-22,2.2294869999999998e-36
-1.0,-1.0,-1.0,-1.0,1.035043e-22,1.571292e-36
-1.0,-1.0,-1.0,-1.0,6.440188000000001e-23,1.107417e-36
-1.0,-1.0,-1.0,-1.0,6.440188000000001e-23,1.107417e-36
-1.0,-1.0,-1.0,-1.0,6.863328e-23,7.804879e-37
-1.0,-1.0,-1.0,-1.0,6.863328e-23,7.804879e-37
-1.0,-1.0,-1.0,-1.0,4.4154260000000005e-23,5.500713e-37
-1.0,-1.0,-1.0,-1.0,2.884157e-23,3.876775e-37
-1.0,-1.0,-1.0,-1.0,2.884157e-23,3.876775e-37
-1.0,-1.0,-1.0,-1.0,1.9081210000000002e-23,2.732258e-37
-1.0,-1.0,-1.0,-1.0,1.9081210000000002e-23,2.732258e-37
-1.0,-1.0,-1.0,-1.0,1.2759350000000001e-23,1.925632e-37
-1.0,-1.0,-1.0,-1.0,8.608396e-24,1.357146e-37
-1.0,-1.0,-1.0,-1.0,8.608396e-24,1.357146e-37
-1.0,-1.0,-1.0,-1.0,5.8511019999999996e-24,9.564809e-38
-1.0,-1.0,-1.0,-1.0,5.8511019999999996e-24,9.564809e-38
-1.0,-1.0,-1.0,-1.0,4.001680000000001e-24,6.741092999999999e-38
-1.0,-1.0,-1.0,-1.0,4.001680000000001e-24,6.741092999999999e-38
-1.0,-1.0,-1.0,-1.0,2.750939e-24,4.75101e-38
-1.0,-1.0,-1.0,-1.0,1.899196e-24,3.3484019999999995e-38
-1.0,-1.0,-1.0,-1.0,1.899196e-24,3.3484019999999995e-38
-1.0,-1.0,-1.0,-1.0,1.315835e-24,2.3598959999999997e-38
-1.0,-1.0,-1.0,-1.0,1.315835e-24,2.3598959999999997e-38
-1.0,-1.0,-1.0,-1.0,9.143364000000001e-25,1.6632009999999997e-38
-1.0,-1.0,-1.0,-1.0,6.368996e-25,1.1721909999999999e-38
-1.0,-1.0,-1.0,-1.0,6.368996e-25,1.1721909999999999e-38
-1.0,-1.0,-1.0,-1.0,4.445425e-25,8.261375000000001e-39
-1.0,-1.0,-1.0,-1.0,3.108015e-25,5.822472e-39
-1.0,-1.0,-1.0,-1.0,3.108015e-25,5.822472e-39
-1.0,-1.0,-1.0,-1.0,2.175968e-25,4.1035570000000005e-39
-1.0,-1.0,-1.0,-1.0,2.175968e-25,4.1035570000000005e-39
-1.0,-1.0,-1.0,-1.0,1.5251590000000002e-25,2.89207e-39
-1.0,-1.0,-1.0,-1.0,1.070032e-25,2.0382799999999997e-39
-1.0,-1.0,-1.0,-1.0,1.070032e-25,2.0382799999999997e-39
-1.0,-1.0,-1.0,-1.0,7.513112e-26,1.4365450000000001e-39
-1.0,-1.0,-1.0,-1.0,7.513112e-26,1.4365450000000001e-39
