NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,2.456539e-10,0.0
-1.0,-1.0,-1.0,-1.0,1.717454e-10,0.0
-1.0,-1.0,-1.0,-1.0,1.202394e-10,0.0
-1.0,-1.0,-1.0,-1.0,8.427706e-11,0.0
-1.0,-1.0,-1.0,-1.0,8.427706e-11,0.0
-1.0,-1.0,-1.0,-1.0,8.427706e-11,0.0
-1.0,-1.0,-1.0,-1.0,5.91257e-11,0.0
-1.0,-1.0,-1.0,-1.0,4.151397e-11,0.0
-1.0,-1.0,-1.0,-1.0,2.916714e-11,0.0
-1.0,-1.0,-1.0,-1.0,2.916714e-11,0.0
-1.0,-1.0,-1.0,-1.0,2.050347e-11,0.0
-1.0,-1.0,-1.0,-1.0,2.050347e-11,0.0
-1.0,-1.0,-1.0,-1.0,1.441964e-11,0.0
-1.0,-1.0,-1.0,-1.0,1.014474e-11,0.0
-1.0,-1.0,-1.0,-1.0,1.014474e-11,0.0
-1.0,-1.0,-1.0,-1.0,7.139362e-12,0.0
-1.0,-1.0,-1.0,-1.0,7.139362e-12,0.0
-1.0,-1.0,-1.0,-1.0,5.02558e-12,0.0
-1.0,-1.0,-1.0,-1.0,5.02558e-12,0.0
-1.0,-1.0,-1.0,-1.0,3.538417e-12,0.0
-1.0,-1.0,-1.0,-1.0,2.491666e-12,0.0
-1.0,-1.0,-1.0,-1.0,1.75489e-12,0.0
-1.0,-1.0,-1.0,-1.0,1.75489e-12,0.0
-1.0,-1.0,-1.0,-1.0,1.236121e-12,0.0
-1.0,-1.0,-1.0,-1.0,1.236121e-12,0.0
-1.0,-1.0,-1.0,-1.0,8.707914e-13,0.0
-1.0,-1.0,-1.0,-1.0,8.707914e-13,0.0
-1.0,-1.0,-1.0,-1.0,6.134832e-13,0.0
-1.0,-1.0,-1.0,-1.0,4.322317e-13,0.0
-1.0,-1.0,-1.0,-1.0,4.322317e-13,0.0
-1.0,-1.0,-1.0,-1.0,3.045484e-13,0.0
-1.0,-1.0,-1.0,-1.0,3.045484e-13,0.0
-1.0,-1.0,-1.0,-1.0,2.145929e-13,0.0
-1.0,-1.0,-1.0,-1.0,1.512137e-13,0.0
-1.0,-1.0,-1.0,-1.0,1.512137e-13,0.0
-1.0,-1.0,-1.0,-1.0,1.065568e-13,0.0
-1.0,-1.0,-1.0,-1.0,1.065568e-13,0.0
-1.0,-1.0,-1.0,-1.0,7.874492e-14,0.0
-1.0,-1.0,-1.0,-1.0,5.549165e-14,0.0
-1.0,-1.0,-1.0,-1.0,5.549165e-14,0.0
-1.0,-1.0,-1.0,-1.0,3.910599e-14,0.0
-1.0,-1.0,-1.0,-1.0,3.910599e-14,0.0
-1.0,-1.0,-1.0,-1.0,2.75592e-14,0.0
-1.0,-1.0,-1.0,-1.0,2.75592e-14,0.0
-1.0,-1.0,-1.0,-1.0,1.942197e-14,0.0
-1.0,-1.0,-1.0,-1.0,1.36876e-14,0.0
-1.0,-1.0,-1.0,-1.0,9.646375e-15,0.0
-1.0,-1.0,-1.0,-1.0,9.646375e-15,0.0
-1.0,-1.0,-1.0,-1.0,9.646375e-15,0.0
-1.0,-1.0,-1.0,-1.0,6.798346e-15,0.0
-1.0,-1.0,-1.0,-1.0,4.791206e-15,0.0
-1.0,-1.0,-1.0,-1.0,4.791206e-15,0.0
-1.0,-1.0,-1.0,-1.0,3.376681e-15,0.0
-1.0,-1.0,-1.0,-1.0,2.379768e-15,0.0
-1.0,-1.0,-1.0,-1.0,2.379768e-15,0.0
-1.0,-1.0,-1.0,-1.0,1.67718e-15,0.0
-1.0,-1.0,-1.0,-1.0,1.67718e-15,0.0
-1.0,-1.0,-1.0,-1.0,1.182032e-15,0.0
-1.0,-1.0,-1.0,-1.0,8.330593e-16,0.0
-1.0,-1.0,-1.0,-1.0,8.330593e-16,0.0
-1.0,-1.0,-1.0,-1.0,5.871136e-16,0.0
-1.0,-1.0,-1.0,-1.0,5.871136e-16,0.0
-1.0,-1.0,-1.0,-1.0,4.137831e-16,0.0
-1.0,-1.0,-1.0,-1.0,4.137831e-16,0.0
-1.0,-1.0,-1.0,-1.0,2.916246e-16,0.0
-1.0,-1.0,-1.0,-1.0,2.055283e-16,0.0
-1.0,-1.0,-1.0,-1.0,2.055283e-16,0.0
-1.0,-1.0,-1.0,-1.0,1.448523e-16,0.0
-1.0,-1.0,-1.0,-1.0,1.448523e-16,0.0
-1.0,-1.0,-1.0,-1.0,1.020884e-16,0.0
-1.0,-1.0,-1.0,-1.0,6.861148000000001e-17,0.0
-1.0,-1.0,-1.0,-1.0,4.8355720000000005e-17,0.0
-1.0,-1.0,-1.0,-1.0,4.8355720000000005e-17,0.0
-1.0,-1.0,-1.0,-1.0,4.8355720000000005e-17,0.0
-1.0,-1.0,-1.0,-1.0,3.4079990000000005e-17,0.0
-1.0,-1.0,-1.0,-1.0,2.4018990000000003e-17,0.0
-1.0,-1.0,-1.0,-1.0,1.69281e-17,0.0
-1.0,-1.0,-1.0,-1.0,1.69281e-17,0.0
-1.0,-1.0,-1.0,-1.0,1.2511e-17,0.0
-1.0,-1.0,-1.0,-1.0,1.2511e-17,0.0
-1.0,-1.0,-1.0,-1.0,8.817442e-18,0.0
-1.0,-1.0,-1.0,-1.0,6.214373e-18,0.0
-1.0,-1.0,-1.0,-1.0,6.214373e-18,0.0
-1.0,-1.0,-1.0,-1.0,4.379779e-18,0.0
-1.0,-1.0,-1.0,-1.0,4.379779e-18,0.0
-1.0,-1.0,-1.0,-1.0,3.086779e-18,0.0
-1.0,-1.0,-1.0,-1.0,2.175497e-18,0.0
-1.0,-1.0,-1.0,-1.0,2.175497e-18,0.0
-1.0,-1.0,-1.0,-1.0,1.533237e-18,0.0
-1.0,-1.0,-1.0,-1.0,1.533237e-18,0.0
-1.0,-1.0,-1.0,-1.0,1.080591e-18,0.0
-1.0,-1.0,-1.0,-1.0,1.080591e-18,0.0
-1.0,-1.0,-1.0,-1.0,7.61582e-19,0.0
-1.0,-1.0,-1.0,-1.0,5.367497e-19,0.0
-1.0,-1.0,-1.0,-1.0,3.78287e-19,0.0
-1.0,-1.0,-1.0,-1.0,3.78287e-19,0.0
-1.0,-1.0,-1.0,-1.0,2.5424079999999997e-19,0.0
-1.0,-1.0,-1.0,-1.0,2.5424079999999997e-19,0.0
-1.0,-1.0,-1.0,-1.0,1.7918419999999997e-19,0.0
-1.0,-1.0,-1.0,-1.0,1.262853e-19,0.0
-1.0,-1.0,-1.0,-1.0,1.262853e-19,0.0
-1.0,-1.0,-1.0,-1.0,1.262853e-19,0.0
-1.0,-1.0,-1.0,-1.0,8.900313e-20,0.0
-1.0,-1.0,-1.0,-1.0,6.272757e-20,0.0
-1.0,-1.0,-1.0,-1.0,4.420922e-20,0.0
-1.0,-1.0,-1.0,-1.0,4.420922e-20,0.0
-1.0,-1.0,-1.0,-1.0,3.1157499999999997e-20,0.0
