NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.01253876,0.0
-1.0,-1.0,-1.0,-1.0,0.01253886,0.0
-1.0,-1.0,-1.0,-1.0,0.01253886,0.0
-1.0,-1.0,-1.0,-1.0,0.007035967,0.0
-1.0,-1.0,-1.0,-1.0,0.005980856,0.0
-1.0,-1.0,-1.0,-1.0,0.005980856,0.0
-1.0,-1.0,-1.0,-1.0,0.01029095,0.0
-1.0,-1.0,-1.0,-1.0,0.01029095,0.0
-1.0,-1.0,-1.0,-1.0,0.01169314,0.0
-1.0,-1.0,-1.0,-1.0,0.01219274,0.0
-1.0,-1.0,-1.0,-1.0,0.01219274,0.0
-1.0,-1.0,-1.0,-1.0,0.01238613,0.0
-1.0,-1.0,-1.0,-1.0,0.01238613,0.0
-1.0,-1.0,-1.0,-1.0,0.007843766,0.0
-1.0,-1.0,-1.0,-1.0,0.009972885,0.0
-1.0,-1.0,-1.0,-1.0,0.009972885,0.0
-1.0,-1.0,-1.0,-1.0,0.009972885,0.0
-1.0,-1.0,-1.0,-1.0,0.01107976,0.0
-1.0,-1.0,-1.0,-1.0,0.01168046,0.0
-1.0,-1.0,-1.0,-1.0,0.01201898,0.0
-1.0,-1.0,-1.0,-1.0,0.01201898,0.0
-1.0,-1.0,-1.0,-1.0,0.01122641,0.0
-1.0,-1.0,-1.0,-1.0,0.01122641,0.0
-1.0,-1.0,-1.0,-1.0,0.01177782,0.0
-1.0,-1.0,-1.0,-1.0,0.01273118,0.0
-1.0,-1.0,-1.0,-1.0,0.01273118,0.0
-1.0,-1.0,-1.0,-1.0,0.01264727,0.0
-1.0,-1.0,-1.0,-1.0,0.01264727,0.0
-1.0,-1.0,-1.0,-1.0,0.01260169,0.0
-1.0,-1.0,-1.0,-1.0,0.01260169,0.0
-1.0,-1.0,-1.0,-1.0,0.01257619,0.0
-1.0,-1.0,-1.0,-1.0,0.01256154,0.0
-1.0,-1.0,-1.0,-1.0,0.01256154,0.0
-1.0,-1.0,-1.0,-1.0,0.01255292,0.0
-1.0,-1.0,-1.0,-1.0,0.01254774,0.0
-1.0,-1.0,-1.0,-1.0,0.01254774,0.0
-1.0,-1.0,-1.0,-1.0,0.01254455,0.0
-1.0,-1.0,-1.0,-1.0,0.01254455,0.0
-1.0,-1.0,-1.0,-1.0,0.01254257,0.0
-1.0,-1.0,-1.0,-1.0,0.01254257,0.0
-1.0,-1.0,-1.0,-1.0,0.01254131,0.0
-1.0,-1.0,-1.0,-1.0,0.01254049,0.0
-1.0,-1.0,-1.0,-1.0,0.01254049,0.0
-1.0,-1.0,-1.0,-1.0,0.01253997,0.0
-1.0,-1.0,-1.0,-1.0,0.01253962,0.0
-1.0,-1.0,-1.0,-1.0,0.01253962,0.0
-1.0,-1.0,-1.0,-1.0,0.01253938,0.0
-1.0,-1.0,-1.0,-1.0,0.01253938,0.0
-1.0,-1.0,-1.0,-1.0,0.01253923,0.0
-1.0,-1.0,-1.0,-1.0,0.01253912,0.0
-1.0,-1.0,-1.0,-1.0,0.01253912,0.0
-1.0,-1.0,-1.0,-1.0,0.01253905,0.0
-1.0,-1.0,-1.0,-1.0,0.01253905,0.0
-1.0,-1.0,-1.0,-1.0,0.012539,0.0
-1.0,-1.0,-1.0,-1.0,0.01253897,0.0
-1.0,-1.0,-1.0,-1.0,0.01253897,0.0
-1.0,-1.0,-1.0,-1.0,0.01253894,0.0
-1.0,-1.0,-1.0,-1.0,0.01253894,0.0
-1.0,-1.0,-1.0,-1.0,0.008540814,0.0
-1.0,-1.0,-1.0,-1.0,0.008540814,0.0
-1.0,-1.0,-1.0,-1.0,0.006961154,0.0
-1.0,-1.0,-1.0,-1.0,0.009303926,0.0
-1.0,-1.0,-1.0,-1.0,0.009303926,0.0
-1.0,-1.0,-1.0,-1.0,0.01060332,0.0
-1.0,-1.0,-1.0,-1.0,0.01060332,0.0
-1.0,-1.0,-1.0,-1.0,0.0113497,0.0
