NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.001096359,0.0
-1.0,-1.0,-1.0,-1.0,0.002709746,0.0
-1.0,-1.0,-1.0,-1.0,0.002709746,0.0
-1.0,-1.0,-1.0,-1.0,0.003222084,0.0
-1.0,-1.0,-1.0,-1.0,0.003395065,0.0
-1.0,-1.0,-1.0,-1.0,0.003395065,0.0
-1.0,-1.0,-1.0,-1.0,0.004358991,0.0
-1.0,-1.0,-1.0,-1.0,0.004511639,0.0
-1.0,-1.0,-1.0,-1.0,0.004543153,0.0
-1.0,-1.0,-1.0,-1.0,0.004543153,0.0
-1.0,-1.0,-1.0,-1.0,0.004543153,0.0
-1.0,-1.0,-1.0,-1.0,0.003724575,0.0
-1.0,-1.0,-1.0,-1.0,0.004344963,0.0
-1.0,-1.0,-1.0,-1.0,0.004344963,0.0
-1.0,-1.0,-1.0,-1.0,0.00373338,0.0
-1.0,-1.0,-1.0,-1.0,0.00373338,0.0
-1.0,-1.0,-1.0,-1.0,0.00357366,0.0
-1.0,-1.0,-1.0,-1.0,0.003527241,0.0
-1.0,-1.0,-1.0,-1.0,0.003527241,0.0
-1.0,-1.0,-1.0,-1.0,0.003512362,0.0
-1.0,-1.0,-1.0,-1.0,0.003507151,0.0
-1.0,-1.0,-1.0,-1.0,0.003507151,0.0
-1.0,-1.0,-1.0,-1.0,0.003507151,0.0
-1.0,-1.0,-1.0,-1.0,0.003505175,0.0
-1.0,-1.0,-1.0,-1.0,0.003504371,0.0
-1.0,-1.0,-1.0,-1.0,0.008218903,0.0
-1.0,-1.0,-1.0,-1.0,0.008218903,0.0
-1.0,-1.0,-1.0,-1.0,0.003804195,0.0
-1.0,-1.0,-1.0,-1.0,0.003804195,0.0
-1.0,-1.0,-1.0,-1.0,0.003671658,0.0
-1.0,-1.0,-1.0,-1.0,0.004012281,0.0
-1.0,-1.0,-1.0,-1.0,0.004012281,0.0
-1.0,-1.0,-1.0,-1.0,0.003798607,0.0
-1.0,-1.0,-1.0,-1.0,0.003798607,0.0
-1.0,-1.0,-1.0,-1.0,0.001936249,0.0
-1.0,-1.0,-1.0,-1.0,0.001936249,0.0
