NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,9.864835e-21,0.0
-1.0,-1.0,-1.0,-1.0,9.864835e-21,0.0
-1.0,-1.0,-1.0,-1.0,6.951126e-21,0.0
-1.0,-1.0,-1.0,-1.0,6.951126e-21,0.0
-1.0,-1.0,-1.0,-1.0,4.898207e-21,0.0
-1.0,-1.0,-1.0,-1.0,4.898207e-21,0.0
-1.0,-1.0,-1.0,-1.0,3.451699e-21,0.0
-1.0,-1.0,-1.0,-1.0,2.432396e-21,0.0
-1.0,-1.0,-1.0,-1.0,1.714146e-21,0.0
-1.0,-1.0,-1.0,-1.0,1.714146e-21,0.0
-1.0,-1.0,-1.0,-1.0,1.714146e-21,0.0
-1.0,-1.0,-1.0,-1.0,1.208006e-21,0.0
-1.0,-1.0,-1.0,-1.0,8.513261000000001e-22,0.0
-1.0,-1.0,-1.0,-1.0,8.513261000000001e-22,0.0
-1.0,-1.0,-1.0,-1.0,5.999644e-22,0.0
-1.0,-1.0,-1.0,-1.0,4.228254e-22,0.0
-1.0,-1.0,-1.0,-1.0,4.228254e-22,0.0
-1.0,-1.0,-1.0,-1.0,2.9798690000000003e-22,0.0
-1.0,-1.0,-1.0,-1.0,2.9798690000000003e-22,0.0
-1.0,-1.0,-1.0,-1.0,2.10009e-22,0.0
-1.0,-1.0,-1.0,-1.0,1.480055e-22,0.0
-1.0,-1.0,-1.0,-1.0,1.480055e-22,0.0
-1.0,-1.0,-1.0,-1.0,1.043093e-22,0.0
-1.0,-1.0,-1.0,-1.0,1.043093e-22,0.0
-1.0,-1.0,-1.0,-1.0,7.351325e-23,0.0
-1.0,-1.0,-1.0,-1.0,5.1809590000000005e-23,0.0
-1.0,-1.0,-1.0,-1.0,5.1809590000000005e-23,0.0
-1.0,-1.0,-1.0,-1.0,3.6513980000000004e-23,0.0
-1.0,-1.0,-1.0,-1.0,2.5733590000000003e-23,0.0
-1.0,-1.0,-1.0,-1.0,2.5733590000000003e-23,0.0
-1.0,-1.0,-1.0,-1.0,2.5733590000000003e-23,0.0
-1.0,-1.0,-1.0,-1.0,1.813647e-23,0.0
-1.0,-1.0,-1.0,-1.0,1.278216e-23,0.0
-1.0,-1.0,-1.0,-1.0,9.008594e-24,0.0
-1.0,-1.0,-1.0,-1.0,9.008594e-24,0.0
-1.0,-1.0,-1.0,-1.0,6.3490500000000004e-24,0.0
-1.0,-1.0,-1.0,-1.0,6.3490500000000004e-24,0.0
-1.0,-1.0,-1.0,-1.0,4.474685e-24,0.0
-1.0,-1.0,-1.0,-1.0,4.474685e-24,0.0
-1.0,-1.0,-1.0,-1.0,3.1536600000000002e-24,0.0
-1.0,-1.0,-1.0,-1.0,2.222632e-24,0.0
-1.0,-1.0,-1.0,-1.0,2.222632e-24,0.0
-1.0,-1.0,-1.0,-1.0,1.5664509999999999e-24,0.0
-1.0,-1.0,-1.0,-1.0,1.104006e-24,0.0
-1.0,-1.0,-1.0,-1.0,1.104006e-24,0.0
-1.0,-1.0,-1.0,-1.0,7.780747e-25,0.0
-1.0,-1.0,-1.0,-1.0,7.780747e-25,0.0
-1.0,-1.0,-1.0,-1.0,5.483727e-25,0.0
-1.0,-1.0,-1.0,-1.0,3.864834e-25,0.0
-1.0,-1.0,-1.0,-1.0,3.864834e-25,0.0
-1.0,-1.0,-1.0,-1.0,2.723851e-25,0.0
-1.0,-1.0,-1.0,-1.0,2.723851e-25,0.0
-1.0,-1.0,-1.0,-1.0,1.919699e-25,0.0
-1.0,-1.0,-1.0,-1.0,1.352968e-25,0.0
-1.0,-1.0,-1.0,-1.0,1.352968e-25,0.0
-1.0,-1.0,-1.0,-1.0,9.535438999999999e-26,0.0
-1.0,-1.0,-1.0,-1.0,9.535438999999999e-26,0.0
-1.0,-1.0,-1.0,-1.0,0.005334617,0.0
-1.0,-1.0,-1.0,-1.0,0.1732593,0.0
-1.0,-1.0,-1.0,-1.0,0.1732593,0.0
-1.0,-1.0,-1.0,-1.0,0.2818141,0.0
-1.0,-1.0,-1.0,-1.0,0.2818141,0.0
-1.0,-1.0,-1.0,-1.0,0.09753084,0.0
-1.0,-1.0,-1.0,-1.0,0.09753084,0.0
-1.0,-1.0,-1.0,-1.0,0.02573748,0.0
-1.0,-1.0,-1.0,-1.0,0.004792173,0.0
-1.0,-1.0,-1.0,-1.0,0.004792173,0.0
-1.0,-1.0,-1.0,-1.0,0.00105994,0.0
-1.0,-1.0,-1.0,-1.0,0.00105994,0.0
-1.0,-1.0,-1.0,-1.0,0.0002735163,0.0
-1.0,-1.0,-1.0,-1.0,8.087999e-05,0.0
-1.0,-1.0,-1.0,-1.0,8.087999e-05,0.0
-1.0,-1.0,-1.0,-1.0,2.695855e-05,0.0
-1.0,-1.0,-1.0,-1.0,2.695855e-05,0.0
-1.0,-1.0,-1.0,-1.0,9.979638e-06,0.0
-1.0,-1.0,-1.0,-1.0,4.049627e-06,0.0
-1.0,-1.0,-1.0,-1.0,4.049627e-06,0.0
-1.0,-1.0,-1.0,-1.0,0.02057758,0.0
-1.0,-1.0,-1.0,-1.0,0.02057758,0.0
-1.0,-1.0,-1.0,-1.0,0.4567429,0.0
-1.0,-1.0,-1.0,-1.0,0.4567429,0.0
-1.0,-1.0,-1.0,-1.0,0.2213523,0.0
-1.0,-1.0,-1.0,-1.0,0.03760578,0.0
-1.0,-1.0,-1.0,-1.0,0.005429413,0.0
-1.0,-1.0,-1.0,-1.0,0.005429413,0.0
-1.0,-1.0,-1.0,-1.0,0.005429413,0.0
-1.0,-1.0,-1.0,-1.0,0.0009521237,0.0
-1.0,-1.0,-1.0,-1.0,0.0001991664,0.0
-1.0,-1.0,-1.0,-1.0,0.0001991664,0.0
-1.0,-1.0,-1.0,-1.0,4.874665e-05,0.0
-1.0,-1.0,-1.0,-1.0,1.370662e-05,0.0
-1.0,-1.0,-1.0,-1.0,1.370662e-05,0.0
-1.0,-1.0,-1.0,-1.0,4.355713e-06,0.0
-1.0,-1.0,-1.0,-1.0,4.355713e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.542038e-06,0.0
-1.0,-1.0,-1.0,-1.0,6.004818e-07,0.0
-1.0,-1.0,-1.0,-1.0,6.004818e-07,0.0
