NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.01821669,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01866587,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01498207,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01498207,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01370962,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01370962,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.007434215,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01441916,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01441916,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.0074571,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.0074571,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.009308459,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005880655,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005880655,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.007649989,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.007649989,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.008897007,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005835733,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005835733,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004695499,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.007833125,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.007833125,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005609462,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005609462,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004677361,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004677361,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004259206,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004434648,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004434648,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004434648,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.007792355,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01062336,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.02528267,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.02528267,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01055528,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01055528,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.006217638,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005277223,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005277223,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.009286194,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.009286194,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01113675,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01026471,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01136028,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01136028,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004981479,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.004981479,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.00385361,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.003561124,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.003561124,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.00884361,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.00884361,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.007055825,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005941954,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.005941954,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01503161,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01503161,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01009614,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.01009614,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.007477132,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.006024399,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.006024399,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.02555794,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.02555794,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.03633428,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.03812514,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.04991656,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.04991656,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.04991656,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.04690371,1.401298e-45
-1.0,-1.0,-1.0,-1.0,0.04632036,1.401298e-45
