N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.02523506,1.129533,-0.04683912,0.5205016,-0.3850259,-0.6302544,0.4285005
0.02523506,1.129533,-0.04683912,0.5205016,-0.3850259,-0.6302544,0.4285005
0.02523506,1.129533,-0.04683912,0.5205016,-0.3850259,-0.6302544,0.4285005
0.02523506,1.129533,-0.04683912,0.5205016,-0.3850259,-0.6302544,0.4285005
0.02523506,1.129533,-0.04683912,0.5205016,-0.3850259,-0.6302544,0.4285005
0.02523506,1.129533,-0.04683912,0.5205016,-0.3850259,-0.6302544,0.4285005
0.02626467,1.129616,-0.04602668,0.5198834,-0.3857131,-0.6318454,0.426284
0.02614594,1.129643,-0.04629481,0.5199453,-0.3847539,-0.6333327,0.424866
0.02620208,1.129692,-0.04637092,0.5200095,-0.3843276,-0.6339093,0.4243128
0.02620673,1.129696,-0.04654706,0.519903,-0.3834791,-0.6352185,0.4232518
0.02624011,1.129789,-0.04693672,0.5201624,-0.3821333,-0.6365066,0.4222139
0.02624011,1.129789,-0.04693672,0.5201624,-0.3821333,-0.6365066,0.4222139
0.02630281,1.129914,-0.04720256,0.5203189,-0.3810903,-0.6375995,0.4213139
0.02639174,1.129943,-0.0474208,0.520526,-0.3800653,-0.6384698,0.4206654
0.02660286,1.129951,-0.04743287,0.5207698,-0.3796858,-0.6385913,0.4205218
0.02660286,1.129951,-0.04743287,0.5207698,-0.3796858,-0.6385913,0.4205218
0.02670658,1.129988,-0.04742712,0.5212511,-0.3799266,-0.6383754,0.4200358
0.02670658,1.129988,-0.04742712,0.5212511,-0.3799266,-0.6383754,0.4200358
0.02670574,1.130026,-0.04755002,0.5216706,-0.3802221,-0.6382343,0.4194617
0.02684939,1.130056,-0.0476889,0.5222764,-0.3804103,-0.6378517,0.419119
0.02684939,1.130056,-0.0476889,0.5222764,-0.3804103,-0.6378517,0.419119
0.02692473,1.130079,-0.04774502,0.5227389,-0.3805509,-0.6375538,0.4188679
0.02689004,1.130104,-0.04788536,0.523132,-0.3805985,-0.6374273,0.4185261
0.02687109,1.130116,-0.04797503,0.5233188,-0.3805327,-0.6374059,0.418385
0.02680874,1.130127,-0.04805177,0.5234264,-0.3804659,-0.6374283,0.4182772
0.02676582,1.130149,-0.04803053,0.5236525,-0.3803329,-0.6372428,0.4183976
0.02673221,1.130152,-0.04805321,0.52375,-0.3802575,-0.6371721,0.418452
0.02660131,1.13018,-0.04820213,0.5239734,-0.3801407,-0.6371688,0.4182834
0.02655804,1.1302,-0.04830876,0.5241787,-0.3799542,-0.637133,0.4182502
0.02641785,1.130246,-0.04847074,0.5244604,-0.3797255,-0.6371216,0.418122
0.02620125,1.130248,-0.04857978,0.52459,-0.3797033,-0.6370979,0.4180156
0.02620125,1.130248,-0.04857978,0.52459,-0.3797033,-0.6370979,0.4180156
