N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.02778161,1.069034,-0.1708497,0.7526831,-0.4553298,-0.3388396,0.3336625
0.02779198,1.069061,-0.1707847,0.7527044,-0.4553224,-0.3389859,0.3334759
0.02783775,1.069055,-0.1707452,0.752742,-0.4552463,-0.3390058,0.3334747
0.02783775,1.069055,-0.1707452,0.752742,-0.4552463,-0.3390058,0.3334747
0.02789056,1.069043,-0.1707467,0.7527911,-0.455139,-0.3390745,0.3334404
0.02789056,1.069043,-0.1707467,0.7527911,-0.455139,-0.3390745,0.3334404
0.02789056,1.069043,-0.1707467,0.7527911,-0.455139,-0.3390745,0.3334404
0.02801645,1.069109,-0.1707042,0.7528926,-0.4541913,-0.3398446,0.3337194
0.02801645,1.069109,-0.1707042,0.7528926,-0.4541913,-0.3398446,0.3337194
0.02803123,1.069162,-0.1707343,0.7528822,-0.4540192,-0.3400534,0.3337644
0.02810287,1.069267,-0.1708558,0.7529938,-0.4534786,-0.3405359,0.3337557
0.02812052,1.069248,-0.1709495,0.7529509,-0.4531382,-0.3409535,0.3338883
0.02810895,1.069192,-0.1709263,0.7528479,-0.4529364,-0.3412157,0.3341265
0.02810729,1.069145,-0.1707901,0.7527649,-0.4528863,-0.3412785,0.3343172
0.02808583,1.069147,-0.1707672,0.7527493,-0.4528347,-0.3412832,0.3344173
0.02808583,1.069147,-0.1707672,0.7527493,-0.4528347,-0.3412832,0.3344173
0.02810073,1.069134,-0.1706823,0.7528113,-0.4528282,-0.3410456,0.3345292
0.0280931,1.069147,-0.1706364,0.7528225,-0.4528672,-0.3409527,0.3345458
0.0280503,1.069177,-0.1705635,0.7528365,-0.4529843,-0.3407854,0.3345262
0.0280503,1.069177,-0.1705635,0.7528365,-0.4529843,-0.3407854,0.3345262
0.02807796,1.069165,-0.1705267,0.7529163,-0.4530046,-0.3405442,0.3345648
0.02807617,1.069157,-0.1705123,0.7529243,-0.4530828,-0.340417,0.3345703
0.0279907,1.069115,-0.1704013,0.7528694,-0.4532848,-0.3399402,0.3349048
0.02801943,1.069082,-0.1702495,0.7528001,-0.4535866,-0.3394034,0.3351963
0.02801943,1.069082,-0.1702495,0.7528001,-0.4535866,-0.3394034,0.3351963
0.02801859,1.069077,-0.1701788,0.7527163,-0.4537584,-0.3391933,0.3353647
0.02797687,1.069036,-0.170117,0.7525353,-0.4539907,-0.3390081,0.3356436
0.02762341,1.06884,-0.1696953,0.7513946,-0.4556234,-0.3383392,0.3366603
0.02762341,1.06884,-0.1696953,0.7513946,-0.4556234,-0.3383392,0.3366603
0.02719522,1.068689,-0.1693351,0.7500963,-0.4572461,-0.3381226,0.3375719
0.02684963,1.068539,-0.1690151,0.7486801,-0.4587422,-0.3378905,0.3389156
0.02673364,1.068492,-0.168925,0.7479185,-0.459459,-0.3379002,0.3396156
0.02658939,1.068418,-0.1687941,0.7471338,-0.4601415,-0.3378662,0.3404518
0.02631032,1.068181,-0.168394,0.7447481,-0.4620539,-0.3376886,0.3432535
0.02624178,1.068087,-0.1683369,0.743924,-0.4625899,-0.3376677,0.3443376
0.02619779,1.068027,-0.1682608,0.7430816,-0.4631494,-0.3376324,0.345437
0.02615011,1.067974,-0.1681928,0.742217,-0.4637526,-0.3376346,0.3464829
0.02562952,1.06769,-0.1677915,0.7389212,-0.4665344,-0.3376082,0.3498026
0.02562952,1.06769,-0.1677915,0.7389212,-0.4665344,-0.3376082,0.3498026
0.0251379,1.067397,-0.1673488,0.7362649,-0.4690278,-0.3373016,0.3523557
0.02490246,1.067204,-0.1670513,0.7349235,-0.4703562,-0.3370189,0.3536536
0.02461255,1.066973,-0.1665155,0.7325097,-0.4727522,-0.3362437,0.3561953
0.02441287,1.066868,-0.1663006,0.7312104,-0.4740082,-0.3359563,0.3574646
0.02422404,1.066714,-0.1659628,0.7298589,-0.4754485,-0.3355467,0.3586966
0.02394998,1.066582,-0.1656792,0.7283547,-0.4769288,-0.3352039,0.3601066
0.02319229,1.06605,-0.1644985,0.7237423,-0.4816653,-0.3335535,0.3646063
0.02319229,1.06605,-0.1644985,0.7237423,-0.4816653,-0.3335535,0.3646063
0.02312315,1.065891,-0.164201,0.7224571,-0.4829281,-0.3328798,0.3660975
0.02248371,1.065608,-0.1634205,0.7179454,-0.4872163,-0.3314954,0.3705206
0.02180612,1.065333,-0.1628116,0.7142637,-0.4906626,-0.3307661,0.3737264
0.02144778,1.065137,-0.1625044,0.7123095,-0.4924634,-0.3304051,0.3754031
0.02144778,1.065137,-0.1625044,0.7123095,-0.4924634,-0.3304051,0.3754031
0.02118409,1.064992,-0.1622334,0.7104716,-0.4941224,-0.3299611,0.3770927
0.02093923,1.064854,-0.1619348,0.7086653,-0.4957662,-0.3294411,0.3787848
0.01985645,1.064167,-0.1609078,0.7015064,-0.5025487,-0.3274312,0.3848667
0.0195781,1.063917,-0.1604185,0.6981245,-0.5054697,-0.3262335,0.3881937
0.0195781,1.063917,-0.1604185,0.6981245,-0.5054697,-0.3262335,0.3881937
0.01926351,1.063658,-0.1597689,0.6944464,-0.5084469,-0.3249499,0.3919612
0.0191195,1.063509,-0.1594296,0.6926044,-0.5099898,-0.3242391,0.3938001
0.01898491,1.063408,-0.1591135,0.6907851,-0.5115208,-0.3235601,0.3955646
