N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.1153303,1.061498,0.1580613,0.5772827,-0.5067396,-0.4508237,0.4546621
0.1153795,1.061504,0.1581382,0.5771663,-0.5067336,-0.4507514,0.4548882
0.1154686,1.061542,0.1582378,0.5767964,-0.5065312,-0.450868,0.455467
0.1154712,1.061548,0.1582593,0.5765422,-0.5064457,-0.4510467,0.4557068
0.1155189,1.061567,0.1582084,0.5763872,-0.5062149,-0.4512745,0.4559339
0.1155093,1.061545,0.158096,0.5760649,-0.5059657,-0.4517181,0.4561784
0.1155052,1.061534,0.1580783,0.5759131,-0.5059203,-0.4518369,0.4563028
0.1155728,1.061542,0.1580625,0.5757099,-0.5057949,-0.4519765,0.4565598
0.1156147,1.061536,0.1580491,0.5756466,-0.5057889,-0.4520153,0.456608
0.1156541,1.061508,0.1580688,0.5757719,-0.5059963,-0.4517687,0.4564642
0.115738,1.061495,0.1581903,0.5758508,-0.5063611,-0.4513741,0.4563505
0.115738,1.061495,0.1581903,0.5758508,-0.5063611,-0.4513741,0.4563505
0.115783,1.061496,0.1582453,0.5758863,-0.5065744,-0.4511992,0.4562418
0.1156346,1.061491,0.158316,0.5756387,-0.5070387,-0.451265,0.4559734
0.1155982,1.061504,0.1583599,0.5755211,-0.5071887,-0.4512785,0.4559418
0.1156547,1.061544,0.1584623,0.5753407,-0.5072549,-0.4512729,0.4561013
0.1156584,1.061545,0.1584794,0.575235,-0.5072417,-0.4513448,0.456178
0.1156362,1.061542,0.1584185,0.5750861,-0.5070021,-0.4516465,0.4563336
0.1156362,1.061542,0.1584185,0.5750861,-0.5070021,-0.4516465,0.4563336
0.1156284,1.061535,0.1585098,0.5748601,-0.5070538,-0.4516976,0.4565102
0.1156678,1.061547,0.158572,0.5748048,-0.507036,-0.4516113,0.456685
0.1156352,1.06154,0.1585768,0.5747578,-0.5070917,-0.4515218,0.4567708
0.1156459,1.061563,0.158646,0.5747034,-0.507225,-0.4513814,0.4568301
0.1156297,1.061612,0.1590176,0.5743396,-0.5077804,-0.4507698,0.4572742
0.1156297,1.061612,0.1590176,0.5743396,-0.5077804,-0.4507698,0.4572742
0.1155968,1.061707,0.1595837,0.5738429,-0.508571,-0.4498863,0.4578889
0.1154155,1.061857,0.1604485,0.5728925,-0.5100681,-0.448611,0.4586643
0.1154155,1.061857,0.1604485,0.5728925,-0.5100681,-0.448611,0.4586643
0.1153731,1.061915,0.1607642,0.5725275,-0.5106114,-0.4481234,0.4589921
0.1153265,1.061958,0.1609916,0.572251,-0.5110816,-0.4476769,0.459249
0.1152297,1.06201,0.1613216,0.5717616,-0.5119072,-0.4469452,0.4596517
0.1151462,1.062046,0.1615596,0.571364,-0.5124556,-0.4465762,0.4598935
0.1150135,1.06216,0.1621366,0.5704429,-0.5134674,-0.4457571,0.4607026
0.1148927,1.062288,0.1626252,0.5696062,-0.5143623,-0.4449933,0.4614772
0.114848,1.062333,0.1628285,0.5692456,-0.5147605,-0.4446577,0.4618015
0.1147002,1.062412,0.1633163,0.5683322,-0.5156549,-0.4440127,0.4625487
0.1147002,1.062412,0.1633163,0.5683322,-0.5156549,-0.4440127,0.4625487
0.1145177,1.062545,0.1639666,0.567086,-0.5166466,-0.4432978,0.4636558
0.1143794,1.062651,0.1644616,0.5660241,-0.5174775,-0.4427399,0.4645591
0.1142057,1.062723,0.1647185,0.5651067,-0.5180591,-0.4425541,0.4652043
0.1140974,1.06283,0.1650496,0.564205,-0.5186804,-0.4421199,0.4660187
0.1140974,1.06283,0.1650496,0.564205,-0.5186804,-0.4421199,0.4660187
0.1140409,1.062877,0.1652221,0.5637369,-0.5189807,-0.4419181,0.466442
0.1140156,1.062917,0.1653247,0.5633917,-0.5191904,-0.4417663,0.4667693
0.1139215,1.062966,0.1654181,0.562771,-0.5196141,-0.4415666,0.4672354
0.1136417,1.063081,0.1663186,0.5609927,-0.5211012,-0.4404779,0.468743
0.1133949,1.06325,0.1668654,0.559767,-0.5221714,-0.4400112,0.4694551
0.1133949,1.06325,0.1668654,0.559767,-0.5221714,-0.4400112,0.4694551
0.1130983,1.063421,0.1673343,0.5584704,-0.5231871,-0.439637,0.4702185
0.1129572,1.063526,0.1677007,0.557647,-0.5237315,-0.4393569,0.4708511
0.1128402,1.063621,0.1681366,0.5567539,-0.5242915,-0.4390473,0.4715729
