N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.03218913,1.039679,-0.215117,0.5190194,-0.6888502,-0.2471657,0.4416034
0.03234947,1.039752,-0.2151094,0.5187682,-0.6887132,-0.2472947,0.4420397
0.03233147,1.039781,-0.2151924,0.5185077,-0.6887703,-0.2475102,0.4421358
0.03224647,1.039793,-0.2152053,0.518263,-0.6889028,-0.2476054,0.442163
0.0322355,1.03984,-0.2152127,0.51804,-0.6889154,-0.2475549,0.4424329
0.0322355,1.03984,-0.2152127,0.51804,-0.6889154,-0.2475549,0.4424329
0.03219056,1.039883,-0.2152671,0.5178431,-0.6888573,-0.2474999,0.4427844
0.03213561,1.039878,-0.2152588,0.5177371,-0.6888797,-0.2472237,0.4430278
0.03206599,1.039892,-0.2152413,0.5175997,-0.6889107,-0.2469243,0.443307
0.03203619,1.039913,-0.2153468,0.5178073,-0.6887663,-0.2467716,0.4433738
0.03203619,1.039913,-0.2153468,0.5178073,-0.6887663,-0.2467716,0.4433738
0.03201759,1.039911,-0.2153962,0.5179349,-0.6886505,-0.2467324,0.4434265
0.03210449,1.039902,-0.2155334,0.518447,-0.6882297,-0.2465886,0.4435614
0.03209209,1.039949,-0.2156231,0.5186785,-0.6881043,-0.2462279,0.4436856
0.03206885,1.039989,-0.2155879,0.5186889,-0.6881066,-0.2460159,0.4437876
0.03206885,1.039989,-0.2155879,0.5186889,-0.6881066,-0.2460159,0.4437876
0.03195524,1.039993,-0.2154722,0.5185661,-0.6881841,-0.2457106,0.4439799
0.03195524,1.039993,-0.2154722,0.5185661,-0.6881841,-0.2457106,0.4439799
0.03184414,1.04001,-0.2157165,0.5187199,-0.6880075,-0.2465918,0.4435851
0.03184414,1.04001,-0.2157165,0.5187199,-0.6880075,-0.2465918,0.4435851
0.03190613,1.040015,-0.2157458,0.5188044,-0.6878382,-0.2467696,0.44365
0.03198612,1.040021,-0.2158029,0.5189432,-0.6876802,-0.2469773,0.4436171
0.03198612,1.040021,-0.2158029,0.5189432,-0.6876802,-0.2469773,0.4436171
0.0319401,1.040028,-0.2158789,0.5188645,-0.6877416,-0.2473613,0.4434
0.0319401,1.040028,-0.2158789,0.5188645,-0.6877416,-0.2473613,0.4434
0.03198516,1.040076,-0.215849,0.518751,-0.6878395,-0.247381,0.4433699
0.03187859,1.040126,-0.2158033,0.5182121,-0.688108,-0.2476222,0.4434489
0.03187013,1.04016,-0.2158042,0.5179421,-0.6881306,-0.2478302,0.4436129
0.03195179,1.040207,-0.2157761,0.517747,-0.6880434,-0.247989,0.4438872
0.03194845,1.040267,-0.2158557,0.5170783,-0.6878971,-0.2490527,0.4442976
0.03183687,1.040281,-0.2157679,0.5162927,-0.6880666,-0.2495847,0.4446501
0.03183687,1.040281,-0.2157679,0.5162927,-0.6880666,-0.2495847,0.4446501
0.03183258,1.040527,-0.215643,0.5137625,-0.6873209,-0.2527229,0.4469554
0.03192568,1.040559,-0.2155442,0.5127301,-0.6867682,-0.254217,0.4481418
0.03079832,1.041,-0.2188925,0.5128334,-0.6820977,-0.2658034,0.4484342
0.02808154,1.039976,-0.2187127,0.5059642,-0.6865033,-0.267555,0.4484728
0.02736402,1.040051,-0.2209268,0.5044801,-0.6859407,-0.2721412,0.448246
0.02745795,1.040158,-0.2193912,0.4988242,-0.6844495,-0.2770832,0.4537932
0.02756286,1.040268,-0.2184134,0.4958697,-0.6833748,-0.279614,0.4570867
0.02779603,1.040329,-0.2165152,0.4895823,-0.6806491,-0.285144,0.4644555
0.02812135,1.040447,-0.2148196,0.4833927,-0.6776735,-0.2907399,0.4717632
0.02762175,1.040239,-0.2154269,0.4810495,-0.6759187,-0.2957658,0.4735481
0.02808583,1.040353,-0.2144144,0.4755611,-0.6725953,-0.3019878,0.4798548
0.02856731,1.04046,-0.2136635,0.4729129,-0.6708806,-0.3043472,0.4833688
0.02903974,1.040598,-0.2130144,0.4703752,-0.6691958,-0.3066021,0.4867436
0.02952623,1.040737,-0.2123397,0.4679078,-0.6677524,-0.3085537,0.4898609
0.02979398,1.040706,-0.2119188,0.4655753,-0.6664442,-0.3108233,0.4924233
0.03077435,1.040859,-0.2106376,0.4612175,-0.6638824,-0.3138647,0.4980238
0.03199732,1.041214,-0.2094136,0.457504,-0.661428,-0.3158981,0.5034
0.03250742,1.041393,-0.2088978,0.4556584,-0.6604169,-0.3168761,0.5057811
0.03329122,1.041685,-0.2080914,0.4521995,-0.6587148,-0.3187361,0.5099193
0.03424871,1.041907,-0.2074777,0.4496275,-0.6569364,-0.3199599,0.5137075
0.03424871,1.041907,-0.2074777,0.4496275,-0.6569364,-0.3199599,0.5137075
0.03481424,1.042023,-0.2072808,0.4471157,-0.6552529,-0.3219602,0.5167908
0.03521347,1.042169,-0.2072561,0.4449877,-0.6539466,-0.3237999,0.5191276
0.03540862,1.042243,-0.2072465,0.4441174,-0.653498,-0.3244063,0.5200584
0.03547192,1.042337,-0.2072386,0.443197,-0.6532444,-0.32502,0.5207784
0.03563666,1.042456,-0.207198,0.4414152,-0.6527865,-0.32623,0.5221077
0.0357306,1.042557,-0.207219,0.4399468,-0.6522889,-0.3274346,0.5232137
0.03576791,1.042595,-0.2072437,0.4392593,-0.6521277,-0.3279462,0.5236717
0.03582239,1.042713,-0.2071882,0.4378747,-0.6520106,-0.3287668,0.524462
0.0357877,1.042776,-0.2071311,0.4369856,-0.6519395,-0.3293895,0.5249009
0.03586769,1.042874,-0.2070148,0.4348447,-0.6514689,-0.3309997,0.5262485
0.03586769,1.042874,-0.2070148,0.4348447,-0.6514689,-0.3309997,0.5262485
0.03601956,1.043022,-0.2068945,0.4321671,-0.6507096,-0.3329884,0.5281358
0.03614974,1.043113,-0.2066258,0.4287118,-0.6496467,-0.3356621,0.5305623
0.03614974,1.043113,-0.2066258,0.4287118,-0.6496467,-0.3356621,0.5305623
0.03640079,1.043208,-0.2064266,0.424751,-0.6479808,-0.3389904,0.5336599
0.03646171,1.043261,-0.2063558,0.422514,-0.6469556,-0.3409706,0.5354152
0.03705192,1.043344,-0.2059606,0.4157058,-0.6432312,-0.3472507,0.5411648
0.03705192,1.043344,-0.2059606,0.4157058,-0.6432312,-0.3472507,0.5411648
0.03792727,1.044398,-0.2058709,0.4075446,-0.63763,-0.3546158,0.5491658
0.03792727,1.044398,-0.2058709,0.4075446,-0.63763,-0.3546158,0.5491658
0.03813291,1.044725,-0.2056589,0.4046208,-0.6355711,-0.3574862,0.551847
0.03861403,1.044921,-0.2056466,0.4001947,-0.6309907,-0.3639081,0.5561167
0.03875542,1.044978,-0.2058919,0.3979968,-0.628692,-0.3673976,0.5579999
0.03911531,1.045283,-0.2074554,0.3919337,-0.621206,-0.3785548,0.563194
0.03929079,1.045319,-0.2074798,0.3897111,-0.619103,-0.3814177,0.5651171
0.03960168,1.045389,-0.207369,0.3854101,-0.6155172,-0.3864348,0.5685647
0.03960168,1.045389,-0.207369,0.3854101,-0.6155172,-0.3864348,0.5685647
0.040007,1.045424,-0.2072386,0.3815066,-0.6121159,-0.3909171,0.571796
0.04020703,1.04531,-0.2071872,0.3779676,-0.6089323,-0.3954144,0.5744472
0.04020703,1.04531,-0.2071872,0.3779676,-0.6089323,-0.3954144,0.5744472
0.04078496,1.045268,-0.2075157,0.375147,-0.6051134,-0.3996363,0.5774024
0.04113245,1.045177,-0.2077882,0.3724155,-0.6018142,-0.4035208,0.5799115
0.04129446,1.045088,-0.2078316,0.3696394,-0.5989683,-0.4069987,0.5821991
0.04129446,1.045088,-0.2078316,0.3696394,-0.5989683,-0.4069987,0.5821991
0.04172826,1.045115,-0.2078789,0.366786,-0.5958591,-0.4101913,0.5849472
0.04205596,1.045091,-0.2078762,0.3639954,-0.5929489,-0.4132601,0.587482
0.04230297,1.045035,-0.2079622,0.3614295,-0.5899917,-0.4163113,0.5898843
0.04230297,1.045035,-0.2079622,0.3614295,-0.5899917,-0.4163113,0.5898843
0.04266131,1.045047,-0.2080484,0.3587656,-0.5869607,-0.4192283,0.5924627
0.04304969,1.04492,-0.207724,0.355802,-0.5846255,-0.4212528,0.5951168
0.04304969,1.04492,-0.207724,0.355802,-0.5846255,-0.4212528,0.5951168
0.04357791,1.044924,-0.2076218,0.3530398,-0.5820457,-0.423308,0.5978261
0.04407501,1.044867,-0.2076103,0.3503883,-0.5792243,-0.4256406,0.6004642
0.04428208,1.044749,-0.2077057,0.3477823,-0.5765663,-0.4283336,0.6026185
0.04428208,1.044749,-0.2077057,0.3477823,-0.5765663,-0.4283336,0.6026185
0.04451287,1.044695,-0.2078919,0.3454164,-0.5739384,-0.4309807,0.6045973
0.04475629,1.044623,-0.2080235,0.3431437,-0.5715628,-0.4333884,0.6064181
0.04475629,1.044623,-0.2080235,0.3431437,-0.5715628,-0.4333884,0.6064181
0.04495347,1.044564,-0.2081174,0.3410729,-0.5694453,-0.4355246,0.6080457
0.04503369,1.044514,-0.2081484,0.3401563,-0.5685031,-0.4364876,0.60875
0.04531479,1.044466,-0.2084383,0.3381237,-0.5660518,-0.4389178,0.610417
0.04531479,1.044466,-0.2084383,0.3381237,-0.5660518,-0.4389178,0.610417
0.04496455,1.044551,-0.2084821,0.3362269,-0.5642654,-0.4416,0.6111836
0.04496455,1.044551,-0.2084821,0.3362269,-0.5642654,-0.4416,0.6111836
0.04502046,1.044595,-0.208631,0.3357848,-0.563413,-0.442546,0.6115287
0.04502594,1.044581,-0.2087091,0.3354021,-0.5627956,-0.443372,0.611709
0.04502594,1.044581,-0.2087091,0.3354021,-0.5627956,-0.443372,0.611709
0.04500186,1.044578,-0.2087546,0.3350743,-0.5623246,-0.4440362,0.61184
0.04497874,1.04457,-0.2087167,0.3348947,-0.5620958,-0.4446162,0.6117273
0.0449909,1.044491,-0.2088702,0.3350494,-0.5614459,-0.4453742,0.6116881
0.0449909,1.044491,-0.2088702,0.3350494,-0.5614459,-0.4453742,0.6116881
0.04504836,1.044395,-0.2090796,0.3352986,-0.5606207,-0.4460898,0.6117869
0.04505479,1.044364,-0.2091327,0.3353504,-0.5603857,-0.4463489,0.6117848
0.04503405,1.044326,-0.2092115,0.3354386,-0.5600015,-0.4468064,0.6117544
0.04504812,1.044318,-0.2092109,0.335462,-0.5598658,-0.4469065,0.6117926
0.04507422,1.04432,-0.209198,0.3355117,-0.5597141,-0.4469745,0.6118545
0.04504657,1.044348,-0.2091404,0.3355821,-0.5595953,-0.4471058,0.6118286
0.04498744,1.044333,-0.2091966,0.3359528,-0.5595859,-0.4472212,0.6115494
