N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.1300273,1.279032,-0.3236077,0.3120668,-0.4079312,-0.4986274,0.6982673
0.1300273,1.279032,-0.3236077,0.3120668,-0.4079312,-0.4986274,0.6982673
0.1304539,1.279609,-0.3235463,0.3056378,-0.4080692,-0.4981664,0.7013525
0.1305511,1.279666,-0.3234264,0.3040965,-0.408513,-0.4977513,0.7020585
0.1305511,1.279666,-0.3234264,0.3040965,-0.408513,-0.4977513,0.7020585
0.1305713,1.279739,-0.3234555,0.3028049,-0.4091459,-0.4973429,0.7025375
0.1305478,1.279751,-0.3236169,0.3018762,-0.4098531,-0.4970443,0.7027362
0.1304665,1.279826,-0.3237525,0.300975,-0.4106846,-0.4966403,0.7029229
0.1304665,1.279826,-0.3237525,0.300975,-0.4106846,-0.4966403,0.7029229
0.1304245,1.279892,-0.3238565,0.2994564,-0.4119626,-0.4957401,0.7034588
0.1304245,1.279892,-0.3238565,0.2994564,-0.4119626,-0.4957401,0.7034588
0.1303109,1.279932,-0.324017,0.2985108,-0.4127784,-0.4953451,0.7036608
0.1302605,1.279947,-0.3240675,0.2974666,-0.4136278,-0.4947054,0.7040542
0.1302605,1.279947,-0.3240675,0.2974666,-0.4136278,-0.4947054,0.7040542
0.1302301,1.279894,-0.3241506,0.2965965,-0.4144619,-0.4941366,0.7043301
0.1300647,1.279924,-0.3242793,0.2958735,-0.4152222,-0.4938652,0.7043768
0.1299618,1.279967,-0.3245103,0.2952162,-0.4158339,-0.493625,0.70446
0.1299618,1.279967,-0.3245103,0.2952162,-0.4158339,-0.493625,0.70446
0.1298999,1.280001,-0.3246392,0.2946199,-0.4163795,-0.4934062,0.7045406
0.1298679,1.279996,-0.3247328,0.2940572,-0.4168971,-0.4932101,0.704607
0.1298679,1.279996,-0.3247328,0.2940572,-0.4168971,-0.4932101,0.704607
0.1298785,1.280014,-0.3248349,0.293445,-0.4173606,-0.4928696,0.7048261
0.129876,1.280087,-0.3249211,0.2928573,-0.4178215,-0.4924713,0.7050759
0.129876,1.280087,-0.3249211,0.2928573,-0.4178215,-0.4924713,0.7050759
0.129876,1.280087,-0.3249211,0.2928573,-0.4178215,-0.4924713,0.7050759
0.129876,1.280087,-0.3249211,0.2928573,-0.4178215,-0.4924713,0.7050759
0.1297393,1.28,-0.3250057,0.292339,-0.4195305,-0.4916382,0.7048573
0.1297393,1.28,-0.3250057,0.292339,-0.4195305,-0.4916382,0.7048573
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1296611,1.280024,-0.3249824,0.2922149,-0.4199697,-0.4914649,0.7047682
0.1274681,1.282439,-0.3272762,0.2952265,-0.4255702,-0.4888013,0.7020005
0.1275146,1.282585,-0.3268381,0.2960922,-0.4291612,-0.4855152,0.7017301
0.1270896,1.282618,-0.3265435,0.2976157,-0.4331821,-0.483082,0.7002928
0.1270896,1.282618,-0.3265435,0.2976157,-0.4331821,-0.483082,0.7002928
0.1262361,1.282619,-0.3262982,0.300472,-0.4380985,-0.4808657,0.6975346
0.1254197,1.282656,-0.3259924,0.3035475,-0.4435444,-0.478431,0.6944286
0.1254197,1.282656,-0.3259924,0.3035475,-0.4435444,-0.478431,0.6944286
0.1248925,1.282652,-0.3258425,0.3070586,-0.4481036,-0.4757996,0.6917607
0.124269,1.28261,-0.3257371,0.3110161,-0.4529467,-0.4732265,0.6885963
0.1235766,1.282682,-0.3255786,0.3141788,-0.457477,-0.470938,0.6857288
0.1235766,1.282682,-0.3255786,0.3141788,-0.457477,-0.470938,0.6857288
0.1232089,1.282753,-0.3254042,0.3176626,-0.4613067,-0.4681657,0.6834526
0.1226685,1.282788,-0.3252308,0.3211065,-0.4655632,-0.465588,0.6807123
0.1226685,1.282788,-0.3252308,0.3211065,-0.4655632,-0.465588,0.6807123
0.1224009,1.282905,-0.3250344,0.3234076,-0.4683498,-0.4632806,0.6792842
