N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1123676,1.241058,-0.3296847,0.7442018,-0.4581487,-0.3800268,0.3030562
0.1110067,1.240927,-0.3266987,0.7382568,-0.4683326,-0.3693919,0.3149463
0.1106891,1.241176,-0.3263349,0.7354402,-0.4712032,-0.3683504,0.3184546
0.1105115,1.241275,-0.3259254,0.7324067,-0.4741119,-0.3671244,0.3225183
0.1105115,1.241275,-0.3259254,0.7324067,-0.4741119,-0.3671244,0.3225183
0.1103163,1.241414,-0.3255081,0.7290647,-0.4770776,-0.3660756,0.3268797
0.1101435,1.241767,-0.3252019,0.7255437,-0.4798972,-0.3652316,0.3314981
0.1101435,1.241767,-0.3252019,0.7255437,-0.4798972,-0.3652316,0.3314981
0.109934,1.242068,-0.3248918,0.7218852,-0.4827442,-0.3643547,0.3362818
0.10984,1.242313,-0.3245466,0.7183868,-0.4855565,-0.3632424,0.3408961
0.1097298,1.242535,-0.3241674,0.7148785,-0.4884632,-0.3620869,0.3453194
0.1097298,1.242535,-0.3241674,0.7148785,-0.4884632,-0.3620869,0.3453194
