FacialBlendshapes
NoseWrinklerR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CheekRaiserR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LidTightenerR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
UpperLipRaiserR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
EyesClosedR,0.009352555,0.009352555,0.009405139,0.009418435,0.009418435,0.009418435,0.009422192,0.009423369,0.009423773,0.009423773,0.009423925,0.003563473,0.003563473,0.003563473,0.006236804,0.007619312,0.007619312,0.008366127,0.008785291,0.008785291,0.009028559,0.009028559,0.003954512,0.005751321,0.005751321,0.006937515,0.006937515,0.003372373,0.002050253,0.002050253,0.001519612,0.005390115,0.005390115,0.003079329,0.003079329,0.002064401,0.002064401,0.005916236,0.007652822,0.007652822,0.004155111,0.002606279,0.002606279,0.001264629,0.001264629,0.0006486359,0.0006486359,0.0003491496,0.0001959582,0.0001959582,0.0001139996,0.0001139996,6.838654E-05,4.211005E-05,4.211005E-05,2.650971E-05,2.650971E-05,1.700317E-05,1.107829E-05,1.107829E-05,7.313627E-06,4.881753E-06,4.881753E-06,3.288662E-06,3.288662E-06,2.232501E-06,1.525265E-06,1.525265E-06,1.047621E-06,1.047621E-06,7.227371E-07,7.227371E-07,5.0044E-07,3.475676E-07,3.475676E-07,2.420059E-07,2.420059E-07,1.688578E-07,1.180225E-07,1.180225E-07,8.260994E-08,8.260994E-08,5.789142E-08,5.789142E-08,4.060911E-08,2.850935E-08,2.002823E-08,2.002823E-08,1.407801E-08,1.407801E-08,9.900056E-09,6.964693E-09,6.964693E-09,4.901198E-09,4.901198E-09,3.449947E-09,3.449947E-09,2.428946E-09,1.710411E-09,1.710411E-09,1.204611E-09,1.204611E-09,8.484918E-10,5.977114E-10,5.977114E-10,4.210891E-10,4.210891E-10,2.966769E-10,2.090356E-10,2.090356E-10,1.472915E-10,1.472915E-10,1.037881E-10,7.313631E-11,7.313631E-11,5.153837E-11,3.631939E-11,3.631939E-11,3.631939E-11,2.559495E-11,1.803756E-11,1.803756E-11,1.271173E-11,8.958581E-12,8.958581E-12,6.313576E-12,6.313576E-12,0.0003906557,0.000631913,0.000631913,0.006172296,0.006172296,0.003653256,0.002223984,0.002223984,0.001386594,0.001386594,0.000882131,0.000882131,0.0005708216,0.000374687,0.0002489017,0.0002489017,0.0002489017,0.0001670052,0.0001129938,7.698355E-05,7.698355E-05,5.275363E-05,5.275363E-05,3.632413E-05,3.632413E-05,2.511157E-05,1.741775E-05,1.741775E-05,1.211444E-05,8.445E-06,5.8982E-06,5.8982E-06,5.8982E-06,4.125864E-06,2.889861E-06,2.026296E-06,2.026296E-06,2.026296E-06,1.422041E-06,9.98709E-07,9.98709E-07,0.0003895093,0.0002688819,0.0002688819,0.0005536746,0.0005536746,0.02904303,0.01992145,0.01992145,0.01528533,0.01528533,0.00727443,0.003970574,0.003970574,0.001831487,0.001831487,0.02071765,0.02071765,0.03179703,0.02783307,0.02783307,0.02669473,0.02669473,0.03964508,0.042106,0.042106,0.0644161,0.0644161,0.06732979,0.06732979,0.05502367,0.0442007,0.04350154,0.04350154,0.03142324,0.03142324,0.03275454,0.03275454,0.03346955,0.04616537,0.04616537,0.03236532,0.03236532,0.01378365,0.003274592,0.003274592,0.001512885,0.001512885,0.0003324504,8.293882E-05,8.293882E-05,2.329758E-05,7.305267E-06,7.305267E-06,7.305267E-06,2.534259E-06,9.639206E-07,3.983873E-07,3.983873E-07,3.983873E-07,1.77356E-07,8.433509E-08,8.433509E-08,4.249641E-08,2.25255E-08,2.25255E-08,0.0004248686,0.0004248686,0.0002407263,0.0001411868,0.0001411868,8.528517E-05,8.528517E-05,5.282463E-05,3.34204E-05,3.34204E-05,2.152515E-05,2.152515E-05,1.407377E-05,1.407377E-05,9.318536E-06,6.235306E-06,4.209078E-06,4.209078E-06,4.209078E-06,2.862236E-06,1.958282E-06,1.958282E-06,1.346626E-06,9.299243E-07,9.299243E-07,6.444241E-07,6.444241E-07,4.478719E-07,3.120205E-07,3.120205E-07,2.17811E-07,2.17811E-07,1.522965E-07,1.066342E-07,1.066342E-07,7.474689E-08,7.474689E-08,5.244414E-08,5.244414E-08,3.682444E-08,2.587359E-08,1.818901E-08,1.818901E-08,1.818901E-08,1.279241E-08,0.0003896091,0.0003896091,0.0006306621,0.000429408,0.000429408,0.006105908,0.006105908,0.02976723,0.03357212,0.03357212,0.03427461,0.03427461,0.03442245,0.04105424,0.04105424,0.04928168,0.04928168,0.07293954,0.07293954,0.07575135,0.08334985,0.08334985,0.09162588,0.09162588,0.07623919,0.08288513,0.08288513,0.0709798,0.07461444,0.07461444,0.08215576,0.08215576,0.07861278,0.06609257,0.06609257,0.06665706,0.06665706,0.06222352,0.06432011,0.06432011,0.06432011,0.07187835,0.06411886,0.06411886,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832,0.0613832
UpperLidRaiserR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
