H-Vector3X,H-Vector3Y,H-Vector3Z,H-QuaternionX,H-QuaternionY,H-QuaternionZ,H-QuaternionW
-1.460247,1.15802,-0.02297068,0.0430373,-0.02019635,-0.6760587,0.7353126
-1.460247,1.15802,-0.02297068,0.0430373,-0.02019635,-0.6760587,0.7353126
-1.460247,1.15802,-0.02297068,0.0430373,-0.02019635,-0.6760587,0.7353126
-1.460338,1.15799,-0.02304813,0.04321536,-0.02010936,-0.676958,0.7344767
-1.460317,1.157935,-0.02310836,0.04333937,-0.02023646,-0.67694,0.7344825
-1.46033,1.157921,-0.02315122,0.04340309,-0.02039477,-0.6770411,0.7343812
-1.460375,1.157908,-0.02308443,0.04306412,-0.02083731,-0.6773363,0.7341166
-1.460337,1.157904,-0.02307454,0.04305533,-0.0208979,-0.6773043,0.7341448
-1.460298,1.157932,-0.02309674,0.04312286,-0.02069041,-0.6772913,0.7341588
-1.460278,1.157915,-0.02310929,0.04313681,-0.02058414,-0.6772653,0.7341849
-1.46025,1.157883,-0.02308401,0.04306927,-0.02045316,-0.6772536,0.7342033
-1.46023,1.157847,-0.02302048,0.04292607,-0.02013126,-0.6773186,0.7341607
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.460287,1.157849,-0.02303442,0.04301074,-0.01989445,-0.6773988,0.7340881
-1.458992,1.157973,-0.02273524,0.05908236,-0.04454628,-0.6705294,0.7381839
-1.458934,1.158015,-0.0226714,0.06004441,-0.04605943,-0.6699802,0.738512
-1.45881,1.158062,-0.02260557,0.06209773,-0.04905593,-0.6688169,0.7392034
-1.458758,1.158092,-0.02260777,0.06336743,-0.05062833,-0.6682212,0.7395282
-1.458579,1.158106,-0.02257273,0.06583127,-0.05399725,-0.6668217,0.7403374
-1.458495,1.158135,-0.02251995,0.0669851,-0.05565277,-0.6661327,0.7407316
-1.458408,1.15809,-0.02243969,0.06802547,-0.05734771,-0.665424,0.7411442
-1.458278,1.158153,-0.02227056,0.07014215,-0.06058255,-0.6641801,0.7418052
-1.458179,1.158154,-0.02219036,0.0711509,-0.06227794,-0.6634638,0.7422096
-1.458074,1.158177,-0.02201742,0.07321423,-0.06551185,-0.6622424,0.7428211
-1.45803,1.158192,-0.02197108,0.07430637,-0.06708574,-0.6617011,0.7430544
-1.457944,1.158229,-0.02192602,0.07538635,-0.06867212,-0.6610614,0.7433701
-1.457775,1.158271,-0.02172115,0.07716948,-0.071641,-0.6596439,0.7441657
-1.457763,1.158885,-0.02164352,0.0791668,-0.07446426,-0.658775,0.7444485
-1.457713,1.158951,-0.02157387,0.08010685,-0.07572284,-0.6581811,0.7447462
-1.457636,1.158978,-0.02152669,0.08101219,-0.0770103,-0.6575147,0.7451048
-1.457491,1.159047,-0.02136472,0.08257061,-0.07923314,-0.6561699,0.7458857
-1.457433,1.159111,-0.02131021,0.08338767,-0.0802983,-0.6555055,0.7462649
-1.457258,1.159185,-0.02125895,0.0851275,-0.08235902,-0.6540109,0.7471548
-1.457121,1.159236,-0.0212175,0.08604383,-0.08345944,-0.6532031,0.7476342
-1.457003,1.159288,-0.02115497,0.08677688,-0.08462691,-0.6524266,0.748096
-1.456798,1.15936,-0.02085221,0.08757502,-0.08693361,-0.6508739,0.7490905
-1.456727,1.159397,-0.02076092,0.0881575,-0.08813879,-0.6501616,0.7494997
-1.45657,1.159498,-0.02066308,0.08972031,-0.09073776,-0.6487179,0.7502548
-1.456513,1.159516,-0.02063081,0.09048355,-0.09206107,-0.6479994,0.7506227
-1.456442,1.15957,-0.02054083,0.09188095,-0.09457347,-0.6467021,0.7512592
-1.456411,1.159633,-0.0205057,0.09268084,-0.09576982,-0.6460245,0.7515924
-1.456284,1.15978,-0.02045736,0.09438497,-0.09861907,-0.6443884,0.7524158
-1.456239,1.159809,-0.02046442,0.09539542,-0.1004078,-0.6435697,0.7527524
-1.456239,1.159809,-0.02046442,0.09539542,-0.1004078,-0.6435697,0.7527524
-1.456239,1.159809,-0.02046442,0.09539542,-0.1004078,-0.6435697,0.7527524
-1.456239,1.159809,-0.02046442,0.09539542,-0.1004078,-0.6435697,0.7527524
-1.456239,1.159809,-0.02046442,0.09539542,-0.1004078,-0.6435697,0.7527524
-1.456239,1.159809,-0.02046442,0.09539542,-0.1004078,-0.6435697,0.7527524
-1.455912,1.160381,-0.01991901,0.1010189,-0.11509,-0.6374463,0.7551237
-1.455901,1.160413,-0.01990172,0.1015119,-0.1162552,-0.6368575,0.7553759
-1.455933,1.160469,-0.01980332,0.1018615,-0.1170745,-0.6363538,0.7556267
-1.456043,1.160532,-0.01977059,0.1024504,-0.1182593,-0.6356424,0.7559613
-1.456084,1.160549,-0.01980335,0.1028239,-0.1186185,-0.6352964,0.7561452
-1.456131,1.160655,-0.01987538,0.1034353,-0.1190986,-0.6345896,0.7565798
-1.456128,1.160699,-0.01984116,0.103417,-0.1193457,-0.6342153,0.7568571
-1.45618,1.160734,-0.01975745,0.1032047,-0.1194226,-0.633595,0.7573932
-1.456187,1.160765,-0.01978466,0.1032587,-0.1193084,-0.6333156,0.7576375
-1.456155,1.160841,-0.01983467,0.1033684,-0.1191939,-0.6326645,0.7581844
-1.4561,1.160838,-0.01977682,0.1031825,-0.1191152,-0.6322871,0.7585369
-1.456058,1.160844,-0.01972061,0.1029823,-0.1191425,-0.6319391,0.7588497
-1.456071,1.16093,-0.01969382,0.1028215,-0.1191045,-0.6316051,0.7591555
-1.456067,1.160944,-0.01969808,0.1028379,-0.1190033,-0.6314836,0.7592702
-1.456108,1.160992,-0.0197514,0.1030101,-0.118913,-0.6313257,0.7593924
-1.456136,1.161021,-0.01973715,0.1030041,-0.1189931,-0.6312965,0.7594048
-1.456144,1.161032,-0.01975876,0.1032797,-0.1191847,-0.6311126,0.7594903
-1.45615,1.161014,-0.01974478,0.1033444,-0.119346,-0.6309783,0.7595676
-1.456164,1.161022,-0.01973292,0.1034199,-0.1194493,-0.6309073,0.7596002
-1.456131,1.16104,-0.01972714,0.1037054,-0.1196385,-0.6306189,0.7597709
-1.45613,1.161064,-0.01971951,0.1038753,-0.1199079,-0.630439,0.7598544
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456156,1.161085,-0.01971507,0.1040344,-0.1200626,-0.6303353,0.7598944
-1.456554,1.161044,-0.01966992,0.1070862,-0.1223252,-0.6299149,0.7594581
-1.456605,1.161052,-0.01966086,0.1073762,-0.1226111,-0.6299238,0.7593635
-1.456594,1.161037,-0.01961946,0.1075787,-0.1228455,-0.6298466,0.759361
-1.456676,1.161067,-0.01960388,0.1079878,-0.1230496,-0.6299577,0.7591778
-1.45677,1.161028,-0.01964328,0.1083614,-0.1228154,-0.630145,0.759007
-1.456773,1.160975,-0.01964703,0.1084924,-0.1226938,-0.6302214,0.7589445
-1.456725,1.160947,-0.01965085,0.1085257,-0.1225921,-0.6301961,0.7589772
-1.456663,1.160957,-0.01957104,0.1080164,-0.1223636,-0.6302131,0.7590726
-1.456681,1.160966,-0.01955056,0.1077237,-0.122146,-0.6303654,0.7590228
-1.456707,1.160992,-0.01954448,0.1072231,-0.1217526,-0.6306493,0.7589211
-1.456755,1.160939,-0.01952705,0.1067743,-0.1212136,-0.6309401,0.758829
-1.45679,1.160914,-0.01950034,0.1065248,-0.1209582,-0.6310915,0.7587788
-1.45681,1.160839,-0.01942822,0.10608,-0.1203656,-0.6312916,0.7587689
-1.45681,1.160839,-0.01942822,0.10608,-0.1203656,-0.6312916,0.7587689
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456869,1.160807,-0.01941642,0.1059102,-0.1198494,-0.6314685,0.7587272
-1.456856,1.160838,-0.01936287,0.1058357,-0.1194441,-0.6323649,0.7580546
-1.456857,1.160842,-0.01936671,0.1057124,-0.1193886,-0.6324242,0.7580311
-1.456842,1.160851,-0.019373,0.1054739,-0.1192352,-0.6325063,0.7580199
-1.456821,1.160856,-0.0193806,0.1053747,-0.1191421,-0.6325034,0.7580507
