H-Vector3X,H-Vector3Y,H-Vector3Z,H-QuaternionX,H-QuaternionY,H-QuaternionZ,H-QuaternionW
-1.289614,1.164056,0.01856322,0.02314129,-0.0231514,-0.657751,0.752524
-1.289614,1.164056,0.01856322,0.02314129,-0.0231514,-0.657751,0.752524
-1.289508,1.164065,0.01857968,0.02308303,-0.02316493,-0.6576391,0.7526231
-1.289508,1.164065,0.01857968,0.02308303,-0.02316493,-0.6576391,0.7526231
-1.289375,1.163965,0.01859628,0.02318025,-0.02254495,-0.6578541,0.7524511
-1.289421,1.164004,0.01864062,0.02307335,-0.02264172,-0.6579845,0.7523374
-1.289401,1.164005,0.01867364,0.02301201,-0.02279505,-0.6579721,0.7523454
-1.289407,1.164,0.01850317,0.02359825,-0.02264407,-0.6581935,0.7521383
-1.28937,1.163943,0.01854483,0.02371573,-0.02308622,-0.6582991,0.7520287
-1.28937,1.163943,0.01854483,0.02371573,-0.02308622,-0.6582991,0.7520287
-1.289333,1.163924,0.01864307,0.0236246,-0.02336606,-0.6582811,0.7520386
-1.289293,1.16389,0.01858067,0.02414444,-0.02368885,-0.6584232,0.7518876
-1.289294,1.163875,0.01859159,0.02427009,-0.02380428,-0.6585007,0.7518121
-1.289286,1.163867,0.0185883,0.02446383,-0.02400926,-0.65851,0.751791
-1.289286,1.163867,0.0185883,0.02446383,-0.02400926,-0.65851,0.751791
-1.289215,1.163829,0.01863018,0.02465796,-0.02433437,-0.6584525,0.7518246
-1.289184,1.163857,0.01861151,0.0249863,-0.02448681,-0.6585609,0.751714
-1.289178,1.163852,0.01871455,0.02479351,-0.02469406,-0.6586722,0.751616
-1.289145,1.163862,0.01869825,0.02491674,-0.02471426,-0.6586325,0.751646
-1.289145,1.163862,0.01869825,0.02491674,-0.02471426,-0.6586325,0.751646
-1.289262,1.163863,0.01862302,0.02542052,-0.02504435,-0.6586336,0.7516173
-1.289256,1.163822,0.01871783,0.02522388,-0.0253993,-0.6585234,0.7517085
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289272,1.163816,0.01872262,0.02532938,-0.02569771,-0.6583058,0.7518854
-1.289315,1.163799,0.01802518,0.02712414,-0.02772617,-0.6570112,0.7528825
-1.289411,1.163821,0.01793189,0.02727917,-0.02775356,-0.6571187,0.752782
-1.289321,1.163837,0.01796619,0.0272963,-0.02826518,-0.6567805,0.7530575
-1.289251,1.163864,0.01800103,0.02730992,-0.02853364,-0.6565458,0.7532514
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.289157,1.163879,0.01800845,0.02759638,-0.02892751,-0.6559664,0.7537306
-1.285668,1.164507,0.02010263,0.04065555,-0.05747557,-0.6432344,0.762426
-1.285427,1.164544,0.02029575,0.04268104,-0.06102422,-0.6421214,0.7629775
-1.284902,1.164667,0.02065275,0.04704189,-0.06854928,-0.6395661,0.7642274
-1.284618,1.164711,0.02082162,0.04948997,-0.0725545,-0.638099,0.7649291
-1.283977,1.164846,0.02121515,0.05483109,-0.08136609,-0.6349176,0.7663243
-1.283691,1.164912,0.02152837,0.05732214,-0.0859372,-0.6333642,0.7669283
-1.283282,1.165043,0.02186201,0.06292608,-0.09449393,-0.6304348,0.7678954
-1.283048,1.16514,0.02194896,0.06609225,-0.09885389,-0.6288613,0.7683706
-1.282862,1.165255,0.0220977,0.0692969,-0.1033797,-0.6272539,0.7688065
-1.282557,1.16548,0.02265454,0.07509178,-0.1132909,-0.6239998,0.7695133
-1.282498,1.165642,0.02299529,0.0777618,-0.1181329,-0.6224896,0.7697431
-1.282311,1.16587,0.02359916,0.08339626,-0.1275344,-0.6191337,0.7703595
-1.28217,1.16595,0.02383744,0.08648375,-0.1321056,-0.6172543,0.7707567
-1.282035,1.16617,0.02437885,0.09220606,-0.1411449,-0.6137026,0.7713271
-1.281997,1.16624,0.02464346,0.0950065,-0.1457067,-0.6119151,0.771559
-1.281968,1.166349,0.02494259,0.09796971,-0.1502295,-0.610146,0.7717222
-1.281846,1.16657,0.02561447,0.1036921,-0.1596272,-0.6064054,0.7720362
-1.281823,1.166663,0.02586345,0.1065306,-0.1640939,-0.6047564,0.7720068
-1.281942,1.166806,0.02625003,0.1122453,-0.171865,-0.6019461,0.7717024
-1.281992,1.166876,0.02637542,0.1154994,-0.1757187,-0.6004711,0.7715033
-1.28201,1.167055,0.02668953,0.1220429,-0.1840129,-0.597324,0.7710052
-1.281995,1.167131,0.02691395,0.1247847,-0.1881898,-0.5957458,0.7707791
-1.281974,1.167318,0.02754117,0.129366,-0.1956247,-0.5925707,0.7706203
-1.281883,1.167449,0.02778653,0.1318927,-0.1989876,-0.5907863,0.7707009
-1.281756,1.167573,0.02798655,0.1345819,-0.2023342,-0.588991,0.7707388
-1.281696,1.167697,0.02845455,0.1391906,-0.2090702,-0.5859643,0.7704296
-1.281764,1.167776,0.02873349,0.1410669,-0.212303,-0.5846469,0.770205
-1.281754,1.167987,0.02925773,0.1450303,-0.2183716,-0.5817413,0.7699723
-1.281654,1.168077,0.02951024,0.1470032,-0.2213874,-0.5800768,0.7699928
-1.281541,1.168374,0.03015519,0.1500853,-0.2274752,-0.5768136,0.7700751
-1.281503,1.168502,0.03059925,0.1511615,-0.2304259,-0.5751586,0.7702252
-1.281424,1.168685,0.03099252,0.1522478,-0.2332913,-0.5734848,0.7703967
-1.281154,1.169118,0.03204839,0.1536471,-0.2387901,-0.5696123,0.7713065
-1.280843,1.169229,0.03251181,0.1542412,-0.2413108,-0.567444,0.7720015
-1.280453,1.1694,0.03313242,0.1559951,-0.2451828,-0.5638815,0.7730387
-1.280333,1.169445,0.03336972,0.1570447,-0.2469458,-0.5624564,0.7733031
-1.280245,1.169494,0.03358014,0.1580712,-0.2487181,-0.5612281,0.7734184
-1.2804,1.169731,0.03405842,0.1598024,-0.2520663,-0.5593366,0.7733489
-1.280329,1.169761,0.0341604,0.1611394,-0.2535592,-0.5583878,0.7732691
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
-1.280433,1.169757,0.03425787,0.1640168,-0.2561836,-0.5570061,0.7727955
