FacialBlendshapes
NoseWrinklerR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CheekRaiserR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LidTightenerR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
UpperLipRaiserR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
EyesClosedR,0.003418594,0.003418594,0.007010788,0.005280458,0.005280458,0.005280458,0.003976354,0.003976354,0.003733918,0.003733918,0.003597192,0.00351751,0.00351751,0.003469725,0.003469725,0.003440352,0.003440352,0.003421909,0.003410116,0.003410116,0.003402456,0.003402456,0.003397415,0.00339406,0.00339406,0.003391805,0.003391805,0.003390279,0.003390279,0.003389238,0.007526517,0.007526517,0.005954521,0.005954521,0.008482126,0.2161975,0.5164202,0.5164202,0.3352805,0.3352805,0.2219676,0.2219676,0.1026496,0.0548855,0.0548855,0.01665407,0.01665407,0.01143142,0.01067838,0.01067838,0.01053287,0.01053287,0.004245296,0.003508946,0.003508946,0.009141598,0.009141598,0.004425309,0.003602079,0.003602079,0.003437742,0.003437742,0.003400498,0.003390987,0.003390987,0.003388273,0.003388273,0.003387413,0.003387413,0.003387114,0.003387,0.003387,0.003386954,0.003386933,0.003386933,0.003386923,0.003386923,0.003386918,0.001507881,0.001507881,0.002229741,0.002229741,0.002658366,0.002658366,0.002919589,0.001449783,0.002033878,0.002033878,0.002033878,0.001065651,0.001065651,0.0005843201,0.001594045,0.0008962177,0.0008962177,0.0005221672,0.0005221672,0.006732843,0.005713998,0.005713998,0.005009095,0.005009095,0.002657324,0.001472781,0.001472781,0.002174888,0.002174888,0.002605724,0.002605724,0.002875845,0.003048358,0.003048358,0.00316028,0.003233872,0.003233872,0.003282813,0.003282813,0.007562589,0.006067601,0.006067601,0.005134822,0.005134822,0.004541579,0.002297853,0.002297853,0.002629025,0.002629025,0.002858342,0.003017608,0.003017608,0.003128496,0.003128496,0.007458261,0.007458261,0.00595443,0.008501295,0.008501295,0.006383432,0.006383432,0.005195406,0.004506234,0.004506234,0.004094617,0.003842487,0.003842487,0.003842487,0.003684646,0.003583973,0.00351873,0.00351873,0.00351873,0.007532169,0.005907277,0.004956623,0.004956623,0.004384647,0.004384647,0.004032055,0.004032055,0.007699367,0.005953891,0.005953891,0.004957152,0.004957152,0.004369922,0.007796418,0.007796418,0.4489959,0.4489959,0.5623807,0.37651,0.37651,0.1641328,0.06482606,0.06482606,0.02766846,0.02766846,0.01167738,0.003989608,0.003989608,0.003441978,0.003441978,0.003393618,0.003393618,0.003388065,0.00338719,0.00338719,0.003386999,0.003386999,0.003386926,0.003386926,0.003386926,0.008281093,0.004637469,0.003746105,0.003746105,0.003746105,0.003501879,0.003427551,0.003427551,0.006020614,0.007609698,0.007609698,0.005053673,0.005053673,0.005053673,0.004864505,0.004864505,0.004060775,0.004060775,0.003714241,0.003714241,0.006909001,0.005121834,0.005121834,0.004288512,0.004288512,0.003877779,0.003665121,0.003550128,0.003550128,0.003550128,0.003485527,0.003485527,0.003448005,0.00342557,0.003411814,0.003411814,0.003403196,0.003403196,0.003397695,0.007464786,0.007464786,0.2576953,0.2576953,0.2017331,0.1044784,0.1044784,0.03190337,0.03190337,0.01466894,0.01466894,0.005516693,0.004015219,0.004015219,0.003645643,0.003645643,0.003514447,0.003455883,0.003455883,0.003426325,0.003426325,0.003410317,0.003410317,0.003401229,0.003395882,0.00588726,0.00588726,0.01901808,0.01901808,0.01830291,0.01830291,0.01796241,0.02098517,0.02098517,0.01974333,0.01974333,0.02251735,0.02089417,0.02089417,0.01982312,0.01982312,0.02256908,0.02368446,0.02368446,0.02101462,0.02101462,0.01296332,0.01296332,0.01111508,0.00929618,0.01259253,0.01259253,0.01259253,0.009994918,0.01318642,0.01373967,0.01373967,0.01523564,0.01523564,0.01611473,0.01611473,0.01664581,0.01307244,0.01307244,0.01163265,0.01163265,0.009692909,0.009895226,0.009895226,0.01006271,0.01006271,0.01018774,0.008974276,0.008974276,0.00951304,0.00951304,0.009849935,0.009849935,0.01006458,0.01290342,0.01290342,0.1747903,0.8837404,0.8837404,0.8467263,0.8467263,0.5438774,0.2535655,0.2535655,0.06481053,0.06481053,0.06521572,0.03703225,0.03703225,0.0155907,0.0155907,0.007856851,0.007434297,0.007434297,0.007406943,0.007406943,0.01008433,0.01008433,0.007838072,0.01002695,0.01002695,0.007974707,0.007974707,0.007545434,0.009754408,0.009754408,0.00236491,0.006113701,0.006113701,0.007038599,0.007038599,0.007290943,0.009284532,0.009284532,0.008345857,0.008345857,0.002948256,0.001300388,0.001300388,0.003831833,0.003831833,0.005250304,0.005250304,0.0060723,0.002549061,0.002549061,0.005611581,0.005611581,0.004156599,0.006629328,0.006629328,0.006985174,0.008339086,0.008339086,0.00913496,0.00913496,0.009617715,0.005992118,0.005992118,0.007767534,0.007767534,0.007518786,0.008622178,0.008622178,0.008064684,0.008064684,0.005087088,0.005087088,0.003994619,0.00559811,0.00559811,0.003003791,0.003003791,0.005107618,0.006154169,0.006154169,0.04751602,0.04751602,0.1721333,0.9230578,0.9230578,0.8930742,0.7416201,0.7416201,0.7416201,0.5415289,0.2728272,0.1864004,0.1864004,0.009617697,0.009617697,0.02226099,0.02226099,0.01554897,0.008519637,0.008519637,0.01406055,0.01406055,0.008620513,0.008115545,0.008115545,0.004746236,0.004746236,0.0003929809,0.006621014,0.006621014,0.006493272,0.003974475,0.003974475,0.003974475,0.003514177,0.0007506056,0.002666726,0.002666726,0.002666726,0.003166833,0.0009233823,0.0009233823,0.002439674,0.002991853,0.002991853,0.004604562,0.004604562,0.001886414,0.002564937,0.002564937,0.002919916,0.002919916,0.003112896,0.003221535,0.003221535,0.00328464,0.003322331,0.003322331,0.003345399,0.003345399,0.003359821,0.003369007,0.003369007,0.003369007,0.003378849,0.003378849,0.003381436,0.003381436,0.001737862,0.002259096,0.002259096,0.002259096,0.007138384,0.3001008,0.3001008,0.824021,0.7145666,0.7145666,0.4335838,0.4335838,0.2781503,0.1087344,0.1087344,0.03662763,0.01569563,0.01569563,0.01738788,0.01738788,0.01097631,0.01053191,0.01053191,0.0040443,0.0040443,0.005994515,0.002923853,0.002923853,0.003287549,0.003287549,0.00341157,0.00341157,0.005516864,0.004024183,0.004024183,0.003175143,0.003175143,0.003464377,0.003417823,0.003417823,0.003400248,0.00339308,0.00339308,0.003383879,0.003383879,0.003385338,0.003386056,0.003386056,0.003386428,0.003386428,0.003386628,0.003386741,0.003386741,0.003386806,0.003386806,0.007209946,0.007209946,0.0088774,0.009651767,0.009651767,0.01003208,0.01003208,0.006592976,0.005023095,0.005023095,0.0133659,0.0133659,0.01217365,0.01217365,0.01150428,0.01111569,0.006805653,0.006805653,0.006805653,0.005003367,0.004197406,0.003814675,0.003814675,0.00362294,0.00362294,0.003522234,0.003522234,0.003467086,0.007294764,0.007294764,0.008939375,0.008939375,0.009692973,0.01005868,0.01005868,0.1929208,0.1929208,0.855798,0.7498217,0.7498217,0.5076174,0.5076174,0.1609131,0.1609131,0.06245709,0.02000136,0.02000136,0.01104245,0.01104245,0.003877462,0.003424283,0.003424283,0.003390288,0.003387273,0.003387273,0.003386958,0.003386958,0.003386919,0.005609907,0.005609907,0.003995078,0.003995078,0.00357301,0.003450043,0.003450043,0.003410442,0.003396461,0.003396461,0.003396461,0.003391095,0.003388873,0.003387888,0.003387888,0.003387424,0.003387424,0.003387193,0.003387193,0.003387072,0.003387007,0.003387007,0.003386969,0.003386969,0.003386948,0.003386935,0.003386935,0.003386927,0.003386927,0.003386922,0.003386918,0.003386918,0.003386916,0.003386916,0.003386915,0.003386915,0.003386914,0.003386914,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913,0.003386913
