N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.002662779,1.133266,-0.04474059,0.3307523,-0.5170155,-0.5107169,0.6020516
0.002712513,1.133517,-0.04485664,0.3293878,-0.5180557,-0.5102873,0.6022696
0.003240881,1.133644,-0.0453195,0.3292897,-0.5180505,-0.5100476,0.602531
0.004266448,1.133853,-0.04624102,0.329096,-0.5175591,-0.509786,0.6032799
0.005494102,1.133946,-0.04730594,0.3293985,-0.5165378,-0.5094022,0.6043134
0.005494102,1.133946,-0.04730594,0.3293985,-0.5165378,-0.5094022,0.6043134
0.006279981,1.134089,-0.04833698,0.3288713,-0.5160576,-0.5095591,0.6048784
0.006279981,1.134089,-0.04833698,0.3288713,-0.5160576,-0.5095591,0.6048784
0.00746523,1.134257,-0.0493997,0.3296692,-0.5152903,-0.5090909,0.6054921
0.008334829,1.134359,-0.05009031,0.3302478,-0.5149019,-0.5085084,0.6059964
0.008334829,1.134359,-0.05009031,0.3302478,-0.5149019,-0.5085084,0.6059964
0.008754789,1.134405,-0.0505273,0.3308636,-0.5151226,-0.5080951,0.6058196
0.009312954,1.134511,-0.05107817,0.3315307,-0.5149322,-0.5077054,0.6059434
0.009429913,1.134602,-0.05124772,0.3314624,-0.5147672,-0.5077286,0.6061017
0.009429913,1.134602,-0.05124772,0.3314624,-0.5147672,-0.5077286,0.6061017
0.009183212,1.134567,-0.05124816,0.3318788,-0.5152333,-0.5074752,0.6056898
0.009066013,1.134559,-0.05129519,0.332341,-0.5156174,-0.5071905,0.6053478
0.008984189,1.134629,-0.05131146,0.3337514,-0.5164783,-0.5059218,0.6048994
0.008966589,1.13483,-0.05128556,0.3373359,-0.518217,-0.5026171,0.6041784
0.008966589,1.13483,-0.05128556,0.3373359,-0.518217,-0.5026171,0.6041784
0.008823263,1.135001,-0.05135885,0.3426349,-0.5219799,-0.4981501,0.6016518
0.008401334,1.135222,-0.05155942,0.3483692,-0.5260723,-0.4936801,0.5984704
0.008285983,1.135329,-0.05149272,0.3517744,-0.5280437,-0.4906099,0.597266
0.0080874,1.135472,-0.05128872,0.3595081,-0.5325007,-0.4835901,0.5944222
0.007357944,1.135655,-0.05070409,0.3667349,-0.5376016,-0.4765433,0.5910977
0.007357944,1.135655,-0.05070409,0.3667349,-0.5376016,-0.4765433,0.5910977
0.007069075,1.135794,-0.05035269,0.3703765,-0.5401046,-0.4726824,0.5896437
0.006207446,1.136096,-0.04957563,0.3780527,-0.5457478,-0.4643463,0.5861894
0.005920941,1.136197,-0.0494518,0.3822565,-0.5485764,-0.4602813,0.5840249
0.005129648,1.136485,-0.04930037,0.3898626,-0.5534248,-0.4533059,0.5798638
0.004584961,1.13688,-0.04873011,0.4001802,-0.5579304,-0.4428915,0.5765559
0.004584961,1.13688,-0.04873011,0.4001802,-0.5579304,-0.4428915,0.5765559
0.004467899,1.136937,-0.04866531,0.4035749,-0.5591347,-0.4398155,0.5753765
0.004069357,1.137052,-0.04868189,0.4096153,-0.5610029,-0.4347361,0.5731454
0.003814663,1.137164,-0.048614,0.4123783,-0.5618382,-0.4322128,0.5722536
0.003277832,1.137399,-0.04848868,0.4180671,-0.5640464,-0.4267432,0.5700543
0.002854495,1.137556,-0.04845357,0.4235927,-0.5661734,-0.4216993,0.5676148
0.002633976,1.137647,-0.04841802,0.4261026,-0.5670573,-0.4193467,0.566596
0.001731746,1.137892,-0.04787055,0.4305609,-0.5695953,-0.4141368,0.564508
0.001731746,1.137892,-0.04787055,0.4305609,-0.5695953,-0.4141368,0.564508
