N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.03890591,1.137709,-0.1365894,0.4190935,-0.2562399,-0.7348043,0.4677227
0.03890591,1.137709,-0.1365894,0.4190935,-0.2562399,-0.7348043,0.4677227
0.03899363,1.137636,-0.1373444,0.4200304,-0.2539724,-0.737783,0.46341
0.03894568,1.137588,-0.1373724,0.419935,-0.2535299,-0.7385264,0.4625537
0.03894568,1.137588,-0.1373724,0.419935,-0.2535299,-0.7385264,0.4625537
0.03896644,1.137429,-0.1376784,0.420597,-0.2520583,-0.7396737,0.4609205
0.03896644,1.137429,-0.1376784,0.420597,-0.2520583,-0.7396737,0.4609205
0.03900334,1.137307,-0.1380072,0.4219114,-0.2517194,-0.7398255,0.459659
0.0391438,1.137122,-0.1382057,0.4229608,-0.2514494,-0.739711,0.4590262
0.03926945,1.137195,-0.1385586,0.4247368,-0.251028,-0.7391081,0.4585878
0.03927083,1.137323,-0.1391123,0.4277883,-0.2515908,-0.7376659,0.4577644
0.03927083,1.137323,-0.1391123,0.4277883,-0.2515908,-0.7376659,0.4577644
0.03921647,1.137382,-0.1391088,0.4301775,-0.2538665,-0.7359849,0.4569741
0.03921647,1.137382,-0.1391088,0.4301775,-0.2538665,-0.7359849,0.4569741
0.03927201,1.137397,-0.1393131,0.4333107,-0.2561238,-0.733955,0.4560181
0.03961189,1.137613,-0.1398762,0.4385137,-0.2592673,-0.7308494,0.4542525
0.03947386,1.137703,-0.1399253,0.4405191,-0.2616085,-0.7295375,0.4530772
0.03909658,1.137841,-0.1398195,0.4437679,-0.2661897,-0.7270831,0.4511797
0.03932458,1.137912,-0.1399412,0.4461869,-0.2680924,-0.7252668,0.4505905
0.03966932,1.137974,-0.1402635,0.451777,-0.2726645,-0.7212878,0.4486597
0.0394908,1.138055,-0.1404682,0.4545338,-0.2755994,-0.7196167,0.4467617
0.03956361,1.138322,-0.1412826,0.4621346,-0.2818992,-0.715331,0.4418891
0.03995624,1.138435,-0.1418484,0.4672866,-0.2856078,-0.7123135,0.4389546
0.04089174,1.139293,-0.1435979,0.4799258,-0.2934758,-0.7057199,0.4307001
0.04089174,1.139293,-0.1435979,0.4799258,-0.2934758,-0.7057199,0.4307001
0.04194312,1.139042,-0.1446434,0.4978356,-0.3095729,-0.6936017,0.4186181
0.04194312,1.139042,-0.1446434,0.4978356,-0.3095729,-0.6936017,0.4186181
0.0426226,1.139051,-0.1451313,0.5100101,-0.3196533,-0.685406,0.409793
0.04298525,1.139022,-0.1452497,0.5160366,-0.3245037,-0.6811498,0.4055102
0.04308577,1.139028,-0.145554,0.5266024,-0.3337633,-0.6734419,0.3972001
0.0431487,1.139077,-0.1457183,0.5357144,-0.3416024,-0.6662477,0.3904253
0.04350974,1.139135,-0.1456925,0.5403038,-0.3449477,-0.6622937,0.3878789
0.0439332,1.139177,-0.1455367,0.5485976,-0.3515372,-0.6546528,0.3832651
0.04369343,1.139157,-0.1454888,0.5519568,-0.3550584,-0.6514183,0.3806986
0.04312965,1.139245,-0.1457115,0.558134,-0.3611975,-0.6457885,0.3754731
0.04304777,1.139336,-0.1459068,0.5612824,-0.3634387,-0.6429849,0.373423
0.04304777,1.139336,-0.1459068,0.5612824,-0.3634387,-0.6429849,0.373423
0.04384223,1.139428,-0.1459621,0.5743213,-0.3726814,-0.6294376,0.3675215
0.04384223,1.139428,-0.1459621,0.5743213,-0.3726814,-0.6294376,0.3675215
0.04379583,1.139365,-0.1461694,0.579441,-0.3769601,-0.6239274,0.364505
0.04396059,1.139479,-0.1463911,0.5843052,-0.3797543,-0.6188173,0.3625455
0.04396059,1.139479,-0.1463911,0.5843052,-0.3797543,-0.6188173,0.3625455
0.04389969,1.139575,-0.146435,0.588343,-0.3823953,-0.6143072,0.360906
0.04371624,1.139628,-0.1465712,0.5900403,-0.3835981,-0.6124457,0.360021
0.04402019,1.139824,-0.1467912,0.5944443,-0.3852229,-0.6078871,0.3587654
0.04453398,1.139959,-0.146288,0.5991707,-0.3884514,-0.6018729,0.3575598
0.04447549,1.139936,-0.1459582,0.6011123,-0.3909768,-0.5989993,0.356372
0.04514789,1.1399,-0.1453893,0.6070029,-0.3962606,-0.5914702,0.353112
0.04514789,1.1399,-0.1453893,0.6070029,-0.3962606,-0.5914702,0.353112
0.04630682,1.139951,-0.1444054,0.6148636,-0.4035603,-0.5811771,0.348303
0.04602301,1.139764,-0.1435719,0.6207973,-0.4134141,-0.5721973,0.341013
0.04600914,1.139714,-0.1432821,0.6238132,-0.4177875,-0.5677541,0.3375886
0.04654958,1.139781,-0.1427149,0.6306093,-0.4255337,-0.5581539,0.331236
0.04658849,1.139813,-0.1420526,0.6366132,-0.4328432,-0.5492103,0.3251746
0.04658849,1.139813,-0.1420526,0.6366132,-0.4328432,-0.5492103,0.3251746
0.04655154,1.13975,-0.1415403,0.6420177,-0.4393535,-0.5409281,0.3196537
0.04698501,1.139784,-0.1406247,0.6486022,-0.4461436,-0.530498,0.3143932
0.04698501,1.139784,-0.1406247,0.6486022,-0.4461436,-0.530498,0.3143932
0.04644495,1.139793,-0.1396785,0.653667,-0.4538697,-0.5210304,0.3086245
0.04610272,1.139982,-0.1390277,0.6589221,-0.4602697,-0.5118412,0.3033021
0.04595658,1.140032,-0.1385102,0.6617754,-0.4638025,-0.5065669,0.3005506
0.04595658,1.140032,-0.1385102,0.6617754,-0.4638025,-0.5065669,0.3005506
0.04525183,1.140052,-0.1368822,0.6697293,-0.4749744,-0.4905543,0.291922
0.04512548,1.140214,-0.1359663,0.6752648,-0.4813059,-0.4794923,0.2871398
0.04501652,1.140176,-0.1351873,0.678012,-0.4851491,-0.4731363,0.2847318
0.04419404,1.140072,-0.1339503,0.6824846,-0.4933036,-0.4613831,0.2792704
0.04419404,1.140072,-0.1339503,0.6824846,-0.4933036,-0.4613831,0.2792704
0.04321434,1.140235,-0.1333071,0.686188,-0.5000075,-0.45165,0.2741367
0.04246318,1.140351,-0.1317382,0.6896828,-0.5074903,-0.4399134,0.2706796
0.04189912,1.140185,-0.1307835,0.6908066,-0.511939,-0.4339209,0.2691048
0.04053256,1.139898,-0.1294086,0.6923975,-0.5197206,-0.4236744,0.2664137
0.03999301,1.139783,-0.1287815,0.6931221,-0.5232275,-0.4185755,0.265724
0.03951667,1.13979,-0.1276353,0.693952,-0.5273166,-0.4125172,0.264948
0.03799418,1.13955,-0.12545,0.6943438,-0.5368299,-0.4004384,0.2633429
0.03629117,1.139404,-0.1244837,0.6940876,-0.5446226,-0.3917476,0.2610794
0.03629117,1.139404,-0.1244837,0.6940876,-0.5446226,-0.3917476,0.2610794
0.03573407,1.139444,-0.123403,0.6945264,-0.5496566,-0.383488,0.2616251
0.03465458,1.139599,-0.121632,0.6931984,-0.5557773,-0.3752498,0.26415
0.03465458,1.139599,-0.121632,0.6931984,-0.5557773,-0.3752498,0.26415
0.03334724,1.13949,-0.1203234,0.6910073,-0.5613439,-0.3690067,0.266901
0.03311729,1.139551,-0.1193959,0.689868,-0.5640551,-0.3637168,0.2713561
0.03271984,1.139955,-0.1176758,0.6879508,-0.5680694,-0.3570812,0.2766116
0.03271984,1.139955,-0.1176758,0.6879508,-0.5680694,-0.3570812,0.2766116
0.03140023,1.139991,-0.1163632,0.6843235,-0.5739241,-0.351705,0.2803853
0.03107461,1.14015,-0.1156042,0.6818142,-0.5771472,-0.347624,0.2849354
0.03112914,1.140705,-0.1146783,0.6795418,-0.5797265,-0.3432879,0.2903337
0.03112914,1.140705,-0.1146783,0.6795418,-0.5797265,-0.3432879,0.2903337
0.0298157,1.140791,-0.1136375,0.6742808,-0.5858082,-0.338078,0.2964413
0.0298157,1.140791,-0.1136375,0.6742808,-0.5858082,-0.338078,0.2964413
0.02954702,1.141204,-0.1132532,0.6709146,-0.5884284,-0.3359012,0.301324
0.02910678,1.141777,-0.1118887,0.6660792,-0.5918611,-0.3326378,0.3088545
0.02910678,1.141777,-0.1118887,0.6660792,-0.5918611,-0.3326378,0.3088545
0.02812602,1.142051,-0.1104573,0.6607379,-0.5965872,-0.3292163,0.3148424
0.0276813,1.142132,-0.1101281,0.6583252,-0.5984493,-0.3283018,0.3173079
0.02692677,1.142644,-0.1093655,0.6531945,-0.6020352,-0.3267439,0.3226902
0.02624846,1.143157,-0.1077676,0.6474931,-0.6065866,-0.3231664,0.3291943
0.02529693,1.143368,-0.106781,0.641886,-0.6118544,-0.3201752,0.3333233
0.02529693,1.143368,-0.106781,0.641886,-0.6118544,-0.3201752,0.3333233
0.02459308,1.143598,-0.1068588,0.6367959,-0.6153277,-0.319932,0.336907
0.02426586,1.143965,-0.106757,0.6315585,-0.6178594,-0.3201468,0.3418912
0.02426586,1.143965,-0.106757,0.6315585,-0.6178594,-0.3201468,0.3418912
0.02316196,1.144507,-0.1063395,0.6229621,-0.6228123,-0.3202269,0.3485368
0.02316196,1.144507,-0.1063395,0.6229621,-0.6228123,-0.3202269,0.3485368
0.02295412,1.144656,-0.1064316,0.620413,-0.6240709,-0.320663,0.3504261
0.0228739,1.145236,-0.1060213,0.6150985,-0.6260906,-0.32084,0.3559862
0.02429633,1.151854,-0.1067018,0.6137763,-0.6243145,-0.3212213,0.3610083
0.02453583,1.152312,-0.1062665,0.6092538,-0.6259462,-0.3206175,0.366341
0.02453583,1.152312,-0.1062665,0.6092538,-0.6259462,-0.3206175,0.366341
0.02462856,1.152612,-0.1062002,0.6069497,-0.626794,-0.3206453,0.3686841
0.02424038,1.153326,-0.1054935,0.6008023,-0.6291627,-0.3207369,0.3745915
0.02413367,1.153738,-0.1047818,0.5977051,-0.6305811,-0.320072,0.3777169
0.02420334,1.15414,-0.1036026,0.5921549,-0.6332732,-0.31799,0.3836666
0.0240995,1.154812,-0.1037859,0.5874442,-0.6351325,-0.3186476,0.3872723
0.02371074,1.15538,-0.1032707,0.5802944,-0.6369742,-0.3206235,0.3933484
0.02371074,1.15538,-0.1032707,0.5802944,-0.6369742,-0.3206235,0.3933484
0.02418521,1.156087,-0.1027489,0.5735615,-0.6371064,-0.3230278,0.4009686
0.02434471,1.156308,-0.1024823,0.5697308,-0.6374913,-0.3246646,0.4044806
0.02463621,1.156953,-0.1020657,0.5611122,-0.6375059,-0.329802,0.4122742
0.02526694,1.157495,-0.1013716,0.5513066,-0.6365362,-0.3361887,0.4217344
0.02526694,1.157495,-0.1013716,0.5513066,-0.6365362,-0.3361887,0.4217344
0.02659413,1.157949,-0.1008545,0.5418264,-0.6349869,-0.3428882,0.4308636
0.0275327,1.158492,-0.100747,0.5311489,-0.6337448,-0.3517276,0.4387895
0.02844732,1.158819,-0.1002589,0.519374,-0.6322531,-0.3613971,0.4471005
0.02844732,1.158819,-0.1002589,0.519374,-0.6322531,-0.3613971,0.4471005
0.03008112,1.158942,-0.09971204,0.5090369,-0.6298931,-0.3702466,0.4550095
0.0307111,1.158875,-0.09961447,0.5041844,-0.6289798,-0.3746457,0.4580646
0.03191236,1.158882,-0.09971526,0.495989,-0.6270568,-0.3830241,0.4626957
0.03351124,1.1587,-0.09971026,0.4903975,-0.624963,-0.3892694,0.4662628
0.03351124,1.1587,-0.09971026,0.4903975,-0.624963,-0.3892694,0.4662628
0.03471492,1.15847,-0.1000272,0.4866906,-0.6233803,-0.3946462,0.4677432
0.03505026,1.158369,-0.1001714,0.4850616,-0.6229369,-0.3971417,0.4679139
0.03594688,1.158012,-0.100046,0.4815231,-0.6216952,-0.4025797,0.4685726
0.03594688,1.158012,-0.100046,0.4815231,-0.6216952,-0.4025797,0.4685726
0.03597245,1.157679,-0.09998584,0.4797955,-0.6211819,-0.4059025,0.4681586
0.03593192,1.157518,-0.1001328,0.4792376,-0.6207051,-0.4078195,0.4676965
0.03575316,1.157264,-0.1006453,0.4786937,-0.619099,-0.4117522,0.4669358
