N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.0106945,1.131955,-0.08983976,0.5598506,-0.6782522,-0.2667427,0.3941949
-0.01072764,1.131974,-0.0899474,0.5596039,-0.678423,-0.2667937,0.3942168
-0.01077521,1.131971,-0.09006399,0.5588719,-0.6786092,-0.2671802,0.3946726
-0.01087368,1.132069,-0.08977473,0.5576912,-0.6791952,-0.2669217,0.3955088
-0.01087368,1.132069,-0.08977473,0.5576912,-0.6791952,-0.2669217,0.3955088
-0.01097167,1.132257,-0.08948547,0.556563,-0.6795707,-0.2666776,0.3966163
-0.01097167,1.132257,-0.08948547,0.556563,-0.6795707,-0.2666776,0.3966163
-0.01071012,1.132289,-0.08960795,0.5563434,-0.6791891,-0.2672266,0.3972081
-0.01071012,1.132289,-0.08960795,0.5563434,-0.6791891,-0.2672266,0.3972081
-0.01067078,1.132272,-0.089715,0.5563908,-0.6790707,-0.2675055,0.3971564
-0.01086485,1.132332,-0.08977723,0.5555624,-0.6790274,-0.26876,0.3975429
-0.01096952,1.132427,-0.08967948,0.5547165,-0.679033,-0.2695529,0.3981772
-0.01069522,1.132598,-0.08952266,0.5534118,-0.6780298,-0.2715835,0.4003167
-0.01031029,1.132568,-0.08942324,0.5528616,-0.6771369,-0.2730241,0.4016063
-0.009790897,1.132604,-0.08951205,0.5516009,-0.6750615,-0.2765447,0.404415
-0.009491205,1.132701,-0.08942252,0.5508787,-0.6741568,-0.2780345,0.4058844
-0.009411693,1.132807,-0.08878618,0.5485452,-0.6735815,-0.2801664,0.4085252
-0.009437919,1.132688,-0.08873296,0.5476734,-0.6733397,-0.2814656,0.4092
-0.008937716,1.132801,-0.08889467,0.5468019,-0.6719799,-0.2841331,0.4107544
-0.008762956,1.132917,-0.08865309,0.5448231,-0.6715634,-0.2864939,0.4124216
-0.008762956,1.132917,-0.08865309,0.5448231,-0.6715634,-0.2864939,0.4124216
-0.008195043,1.133004,-0.0884819,0.541461,-0.6700094,-0.2913303,0.4159737
-0.008195043,1.133004,-0.0884819,0.541461,-0.6700094,-0.2913303,0.4159737
-0.007569432,1.13299,-0.08830166,0.538401,-0.6680652,-0.2960321,0.419736
-0.00705862,1.132961,-0.08839375,0.5369841,-0.6664581,-0.2990826,0.4219376
-0.004926085,1.132941,-0.08891255,0.5321358,-0.6596583,-0.3103045,0.4305737
-0.004926085,1.132941,-0.08891255,0.5321358,-0.6596583,-0.3103045,0.4305737
-0.004259348,1.133109,-0.08876169,0.5295895,-0.6574113,-0.3141521,0.4343429
-0.004083037,1.133121,-0.08853483,0.5227599,-0.6541872,-0.3233437,0.4406927
-0.003151655,1.133102,-0.08891946,0.5165015,-0.6491641,-0.3340826,0.4474384
-0.002052069,1.133219,-0.08888304,0.5094479,-0.6433938,-0.3446956,0.4557326
-0.001642942,1.133225,-0.08882123,0.5057121,-0.6408483,-0.3497391,0.4596208
-0.001276493,1.133309,-0.08871937,0.502028,-0.6383675,-0.3546057,0.4633677
-0.0003995895,1.133954,-0.08774453,0.4937183,-0.6340388,-0.3626975,0.4718978
-5.161762E-05,1.13417,-0.08663028,0.4888704,-0.6324665,-0.3657133,0.4767029
0.001248479,1.134067,-0.08557934,0.4817205,-0.6278363,-0.3725063,0.4847741
0.001897931,1.134056,-0.08578849,0.479071,-0.6248376,-0.3767029,0.4880204
0.00314796,1.134357,-0.08533728,0.4725086,-0.6196606,-0.3836945,0.4955148
0.003584623,1.134382,-0.08480382,0.4689411,-0.6175421,-0.3866562,0.4992323
0.004817605,1.13442,-0.08463335,0.4633872,-0.612284,-0.3929629,0.5059257
0.004817605,1.13442,-0.08463335,0.4633872,-0.612284,-0.3929629,0.5059257
0.005500674,1.134606,-0.08453143,0.4605651,-0.6095116,-0.3960918,0.5093983
0.00631392,1.134885,-0.08368784,0.4534593,-0.604883,-0.401809,0.51676
0.006510019,1.135138,-0.08287174,0.4468698,-0.6015354,-0.4070246,0.5222963
0.006673217,1.135223,-0.08263284,0.4439332,-0.5997701,-0.4095708,0.5248343
0.007465243,1.135463,-0.08207405,0.438536,-0.5953807,-0.4144329,0.5305219
0.007565975,1.135457,-0.08187169,0.4357611,-0.5933614,-0.4170627,0.5330039
0.007900596,1.135619,-0.08186406,0.4314817,-0.5894099,-0.4218772,0.5370653
0.008481741,1.1356,-0.08162802,0.4271697,-0.5853254,-0.4261943,0.5415521
0.008792162,1.135569,-0.08162576,0.4251513,-0.5831817,-0.4284313,0.5436839
0.008943319,1.135609,-0.08148462,0.422851,-0.5813446,-0.4304647,0.545835
