N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.01379669,1.102723,-0.1233143,0.8003136,-0.4225048,-0.3898512,0.1703058
0.01379406,1.102752,-0.1230921,0.8001479,-0.4230838,-0.3893541,0.1707829
0.01367748,1.102635,-0.1229501,0.7996123,-0.424451,-0.3886269,0.171554
0.01339293,1.102585,-0.1230961,0.799018,-0.4255752,-0.3884017,0.1720469
0.01336026,1.102595,-0.1230251,0.7989278,-0.4260932,-0.3878468,0.1724352
0.0134362,1.102423,-0.1227609,0.7988845,-0.4271466,-0.386376,0.1733291
0.0134362,1.102423,-0.1227609,0.7988845,-0.4271466,-0.386376,0.1733291
0.01304233,1.102219,-0.1227404,0.7982914,-0.4283065,-0.3858131,0.1744487
0.01290059,1.102362,-0.1229697,0.7983657,-0.4291372,-0.3847731,0.1743653
0.01269519,1.102448,-0.123082,0.7982532,-0.4299537,-0.384357,0.1737855
0.01243567,1.102389,-0.1233221,0.7980577,-0.4311937,-0.3835251,0.1734489
0.01245713,1.10254,-0.1233896,0.7981374,-0.4312564,-0.3831069,0.1738499
0.01242065,1.102701,-0.1231264,0.7982498,-0.431435,-0.3822958,0.1746742
0.01244485,1.10241,-0.1222126,0.7981182,-0.4330643,-0.3795641,0.1771828
0.01222253,1.102365,-0.1220574,0.7978233,-0.4336133,-0.37887,0.178648
0.01176381,1.102576,-0.1219632,0.7973768,-0.4343992,-0.3786144,0.1792731
0.01127374,1.102568,-0.1216485,0.7967199,-0.4359784,-0.3778157,0.1800435
0.0111531,1.10244,-0.1209325,0.7962054,-0.4388481,-0.3749861,0.1812588
0.01086438,1.102624,-0.1207883,0.7955787,-0.4409396,-0.3733871,0.1822334
0.01086438,1.102624,-0.1207883,0.7955787,-0.4409396,-0.3733871,0.1822334
0.01025391,1.102736,-0.1205781,0.7945513,-0.4437965,-0.3717937,0.1830366
0.0102694,1.102803,-0.1205373,0.7943549,-0.4448922,-0.3707697,0.183306
0.01045084,1.103137,-0.1203263,0.7940573,-0.446518,-0.368745,0.1847208
0.01024199,1.103265,-0.1199011,0.7934186,-0.447963,-0.3676557,0.1861331
0.009558439,1.103067,-0.118849,0.7913523,-0.4519883,-0.3653955,0.1896161
0.009683847,1.103143,-0.1179874,0.7900549,-0.4547204,-0.3628622,0.1933226
0.009683847,1.103143,-0.1179874,0.7900549,-0.4547204,-0.3628622,0.1933226
0.009316444,1.103394,-0.1171908,0.7880216,-0.45778,-0.3611342,0.1975893
0.008874059,1.103425,-0.1167999,0.786541,-0.4599684,-0.3603786,0.1997741
0.008194923,1.10348,-0.1157854,0.7837991,-0.4644763,-0.3582839,0.2038466
0.007753134,1.10339,-0.1152157,0.7821644,-0.4670707,-0.3572357,0.2060256
0.007609248,1.10339,-0.1145862,0.7795848,-0.471093,-0.3553383,0.2098897
0.007714152,1.10358,-0.1144668,0.7785643,-0.4724408,-0.354671,0.2117683
0.007459879,1.103836,-0.1143453,0.7772677,-0.4738889,-0.3545005,0.2135735
0.006479502,1.104321,-0.1137831,0.7737797,-0.4788549,-0.3534245,0.2169197
0.005868554,1.104311,-0.1132609,0.7718291,-0.4824225,-0.3521141,0.2180918
0.004726052,1.104288,-0.1121748,0.7681513,-0.4896851,-0.3491252,0.2196898
0.004185438,1.104367,-0.1116251,0.7662964,-0.4930417,-0.3477044,0.2209103
0.003711939,1.104398,-0.1109022,0.7644169,-0.4965418,-0.3458731,0.2224519
0.003016233,1.104434,-0.1090763,0.7609448,-0.503336,-0.3413689,0.2260161
0.002708673,1.104807,-0.1081735,0.7579576,-0.5085878,-0.3382301,0.2289959
0.002346277,1.10515,-0.1078998,0.7561178,-0.5111105,-0.3372598,0.230885
0.001199841,1.105372,-0.1055693,0.7497123,-0.5210371,-0.3316241,0.2376493
0.0007894039,1.10588,-0.1047935,0.7462201,-0.5261248,-0.3288229,0.241296
0.0007894039,1.10588,-0.1047935,0.7462201,-0.5261248,-0.3288229,0.241296
0.0004900694,1.106274,-0.1042163,0.7442538,-0.5287912,-0.327314,0.2435809
-0.0003848076,1.106626,-0.1022956,0.7397357,-0.5351872,-0.3233248,0.2486501
-0.001078725,1.106809,-0.1011645,0.7358103,-0.5404059,-0.3203354,0.2528436
-0.001078725,1.106809,-0.1011645,0.7358103,-0.5404059,-0.3203354,0.2528436
-0.001959324,1.107229,-0.1005611,0.7317826,-0.5455541,-0.318116,0.2562563
-0.002004027,1.10749,-0.1002044,0.7303382,-0.547794,-0.3165065,0.2575877
-0.002566099,1.108007,-0.1001108,0.7269196,-0.5522832,-0.3149127,0.2596175
-0.003350616,1.108499,-0.09915894,0.7222274,-0.5578838,-0.3124923,0.2636321
-0.003350616,1.108499,-0.09915894,0.7222274,-0.5578838,-0.3124923,0.2636321
-0.003861308,1.108715,-0.09814268,0.7195421,-0.5613665,-0.3104616,0.2659708
-0.00445497,1.109162,-0.09705269,0.7147465,-0.5671912,-0.3077642,0.2696532
-0.005938053,1.110233,-0.09649342,0.7085581,-0.5731079,-0.3076081,0.2736236
-0.006917,1.110505,-0.09542984,0.7046195,-0.5770059,-0.306468,0.2768627
-0.007615209,1.111078,-0.09323037,0.6985,-0.5831875,-0.3030657,0.2830924
-0.007866144,1.111545,-0.09257716,0.695654,-0.5856738,-0.3021941,0.2858852
-0.008858204,1.11225,-0.09139425,0.688843,-0.5913727,-0.3009418,0.2919037
-0.009501696,1.112489,-0.09070814,0.6852162,-0.5944766,-0.3001786,0.2949054
-0.009996772,1.112804,-0.09001231,0.6819418,-0.5974055,-0.2992417,0.2975174
-0.01200962,1.113592,-0.08868635,0.6740637,-0.6047497,-0.2978528,0.3019927
-0.01365364,1.114029,-0.08732069,0.6664453,-0.612666,-0.2944685,0.3062342
-0.01360512,1.114269,-0.08699256,0.6642611,-0.615231,-0.2923214,0.3078899
-0.01323795,1.11475,-0.08714104,0.6624996,-0.6171373,-0.2908318,0.3092779
-0.01330304,1.115228,-0.08763599,0.6601093,-0.6192029,-0.2904266,0.3106378
-0.01375103,1.116565,-0.0870229,0.6519309,-0.6258488,-0.2868367,0.317843
-0.01375103,1.116565,-0.0870229,0.6519309,-0.6258488,-0.2868367,0.317843
-0.01376569,1.117637,-0.08678627,0.6467602,-0.6298711,-0.2844122,0.3226041
-0.01427412,1.118155,-0.08623731,0.6432202,-0.6329396,-0.2828067,0.3250777
-0.01484704,1.118467,-0.08543485,0.6396791,-0.6359666,-0.280805,0.3278809
