N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.05384886,1.078428,-0.3624626,0.5310959,-0.6168473,-0.2988876,0.4980992
-0.05401826,1.078564,-0.3622072,0.5311782,-0.6170445,-0.2980095,0.4982933
-0.05427039,1.07858,-0.362132,0.5312324,-0.6172775,-0.2976138,0.4981834
-0.05433631,1.07858,-0.3621244,0.5312654,-0.6173245,-0.2973456,0.49825
-0.05435848,1.078579,-0.3621353,0.5312918,-0.6172869,-0.2971308,0.4983967
-0.05435848,1.078579,-0.3621353,0.5312918,-0.6172869,-0.2971308,0.4983967
-0.05439687,1.078576,-0.362129,0.5312669,-0.6172717,-0.2969542,0.4985474
-0.05443037,1.078542,-0.3620747,0.5310542,-0.6174154,-0.2964229,0.498912
-0.05450857,1.078608,-0.3619276,0.5308326,-0.6176302,-0.2957864,0.4992596
-0.05455184,1.078766,-0.3617321,0.5304985,-0.6178598,-0.2950709,0.4997538
-0.05453813,1.078771,-0.3617936,0.5304959,-0.6178024,-0.2950968,0.4998122
-0.05444014,1.078755,-0.3618674,0.5305992,-0.6176804,-0.2950911,0.4998567
-0.05442536,1.078713,-0.3619546,0.5306522,-0.6176127,-0.295293,0.4997649
-0.05439007,1.078623,-0.3620855,0.5307748,-0.6173737,-0.2957725,0.4996463
-0.05432141,1.078598,-0.3620809,0.5308185,-0.6172037,-0.2959403,0.4997107
-0.05416906,1.078545,-0.362156,0.5308499,-0.6168097,-0.2965896,0.4997789
-0.05414653,1.078514,-0.3621987,0.53084,-0.6167118,-0.2969706,0.4996839
-0.05411267,1.07849,-0.3621229,0.5307652,-0.6166481,-0.2973743,0.4996017
-0.05409765,1.078495,-0.362044,0.5306088,-0.616591,-0.2976207,0.4996917
-0.05404377,1.078509,-0.361976,0.5304385,-0.6164515,-0.2978774,0.4998917
-0.05396426,1.078509,-0.3619434,0.5303237,-0.6162155,-0.2982062,0.5001084
-0.05388951,1.078508,-0.3619301,0.5302308,-0.6159845,-0.2985994,0.5002568
-0.05384851,1.078476,-0.3618307,0.5293898,-0.6154501,-0.3002992,0.5007875
-0.05384851,1.078476,-0.3618307,0.5293898,-0.6154501,-0.3002992,0.5007875
-0.05370259,1.078487,-0.3617942,0.5286328,-0.6147644,-0.3018495,0.5014969
-0.05358756,1.078485,-0.3617511,0.5279996,-0.6143023,-0.3030058,0.5020325
-0.05353284,1.078472,-0.3617628,0.5271741,-0.613712,-0.3043981,0.5027792
-0.05324781,1.078446,-0.3617488,0.5251834,-0.6119829,-0.3077549,0.504922
-0.05299819,1.078377,-0.3617908,0.5227761,-0.6100456,-0.3119042,0.5072134
-0.0528754,1.078398,-0.3617541,0.5212823,-0.6090338,-0.3141969,0.5085499
-0.0528754,1.078398,-0.3617541,0.5212823,-0.6090338,-0.3141969,0.5085499
-0.05280006,1.078453,-0.3616111,0.5193999,-0.6080019,-0.3166445,0.5101899
-0.05249381,1.078589,-0.3611921,0.5150943,-0.6055475,-0.3217751,0.5142478
-0.0522362,1.078627,-0.3608042,0.5106042,-0.6030216,-0.3272508,0.5182232
-0.05154562,1.078938,-0.3599031,0.5008357,-0.5974192,-0.3389878,0.526632
-0.05154562,1.078938,-0.3599031,0.5008357,-0.5974192,-0.3389878,0.526632
-0.0513773,1.078943,-0.3597821,0.4987223,-0.5960469,-0.3418396,0.5283464
-0.0511905,1.078923,-0.3597231,0.4967541,-0.594663,-0.3447118,0.5298916
-0.05100524,1.078886,-0.3597087,0.4948941,-0.5932359,-0.3475296,0.531389
-0.05056131,1.07886,-0.3597984,0.4914418,-0.5901171,-0.3531109,0.5343777
-0.05006146,1.078697,-0.3598081,0.486887,-0.5863006,-0.3606012,0.5377356
-0.05006146,1.078697,-0.3598081,0.486887,-0.5863006,-0.3606012,0.5377356
-0.04972816,1.078728,-0.3594179,0.4816338,-0.583143,-0.3676364,0.5411253
-0.04970765,1.078715,-0.3592855,0.4799236,-0.5822341,-0.3697828,0.5421601
-0.04963636,1.078721,-0.3592253,0.4784356,-0.5812493,-0.3718909,0.5430892
-0.04954886,1.078733,-0.3590977,0.4769942,-0.580331,-0.3739898,0.5438972
-0.04944146,1.078698,-0.3587067,0.4737708,-0.5783595,-0.378574,0.5456403
-0.04925549,1.078682,-0.3586109,0.4723853,-0.5770723,-0.3807105,0.5467167
-0.0491606,1.078647,-0.3586355,0.4711206,-0.5759597,-0.3828278,0.5475023
-0.04910088,1.078597,-0.3586819,0.4699733,-0.5749594,-0.3849022,0.548085
-0.04889953,1.078547,-0.3585428,0.4676613,-0.5729077,-0.3890581,0.5492755
-0.04789031,1.078559,-0.3576291,0.4653343,-0.5710258,-0.3913531,0.5515763
-0.0473907,1.078573,-0.35737,0.4622465,-0.5683883,-0.396699,0.5530757
-0.0473907,1.078573,-0.35737,0.4622465,-0.5683883,-0.396699,0.5530757
-0.04696,1.07849,-0.3571243,0.459511,-0.5658521,-0.4010873,0.5547884
-0.04674089,1.078481,-0.3570453,0.4578367,-0.5642567,-0.4035768,0.5559909
-0.04656816,1.078482,-0.3569578,0.4560122,-0.5627204,-0.4062103,0.5571283
-0.04607892,1.078494,-0.356667,0.4484559,-0.5570251,-0.4163362,0.561493
-0.04540789,1.078434,-0.35641,0.4418196,-0.5515145,-0.4244946,0.5660667
-0.04540789,1.078434,-0.35641,0.4418196,-0.5515145,-0.4244946,0.5660667
-0.04526067,1.078398,-0.3562928,0.4381293,-0.5488979,-0.4289376,0.5681254
-0.04515886,1.078384,-0.356169,0.4341342,-0.5462579,-0.433637,0.5701657
-0.04439819,1.078354,-0.3559333,0.4214487,-0.5364395,-0.448347,0.5775801
-0.04421198,1.07832,-0.355867,0.4173155,-0.5332122,-0.4532328,0.5797523
-0.04421198,1.07832,-0.355867,0.4173155,-0.5332122,-0.4532328,0.5797523
-0.04353917,1.077743,-0.3565047,0.4015035,-0.5193723,-0.4733431,0.5873616
-0.04353917,1.077743,-0.3565047,0.4015035,-0.5193723,-0.4733431,0.5873616
-0.04296529,1.077543,-0.3564861,0.3946682,-0.5131346,-0.4813639,0.5909473
-0.0423826,1.077444,-0.3565466,0.3889452,-0.5075227,-0.4886968,0.5935636
-0.04207551,1.077426,-0.3565784,0.3862875,-0.5048215,-0.4921827,0.5947213
-0.04162562,1.077277,-0.3567826,0.3818032,-0.4995913,-0.4987584,0.5965527
-0.04162562,1.077277,-0.3567826,0.3818032,-0.4995913,-0.4987584,0.5965527
-0.04115319,1.077107,-0.3569034,0.3789279,-0.4953675,-0.5038739,0.5976084
-0.04150569,1.076936,-0.3563321,0.3765196,-0.4944679,-0.5059729,0.5981019
-0.04109693,1.076794,-0.3563087,0.3752784,-0.4926338,-0.5079033,0.5987591
-0.04080093,1.076713,-0.3563617,0.3741495,-0.490573,-0.5100601,0.5993238
-0.04047692,1.07657,-0.356123,0.3718929,-0.487303,-0.5138278,0.600177
-0.04047692,1.07657,-0.356123,0.3718929,-0.487303,-0.5138278,0.600177
-0.04045439,1.076457,-0.3559511,0.3709211,-0.4862379,-0.5155452,0.6001695
-0.04035807,1.075984,-0.3566165,0.368897,-0.4800626,-0.5245607,0.5985742
-0.04051244,1.075657,-0.3569806,0.3687246,-0.4773856,-0.5289066,0.5969951
-0.04064441,1.075506,-0.3573477,0.3689343,-0.4759171,-0.5313536,0.595864
-0.04065168,1.075354,-0.3577285,0.3691924,-0.4742568,-0.5337903,0.5948491
-0.04056311,1.075203,-0.3581456,0.3695171,-0.4722227,-0.5363088,0.5939999
-0.04040968,1.074783,-0.3590502,0.3702908,-0.4678067,-0.5415434,0.5922604
-0.04072869,1.074257,-0.3603481,0.3711391,-0.4633886,-0.5476147,0.5896143
-0.04091597,1.073966,-0.3609252,0.3713218,-0.4612377,-0.5506707,0.5883381
-0.04100919,1.073451,-0.3620186,0.3720818,-0.4564246,-0.5567679,0.5858679
-0.04097009,1.072966,-0.3635026,0.3730344,-0.4513662,-0.5625507,0.5836528
-0.04097009,1.072966,-0.3635026,0.3730344,-0.4513662,-0.5625507,0.5836528
-0.04105771,1.072685,-0.364784,0.3735208,-0.4469752,-0.5680131,0.5814263
-0.04106343,1.072617,-0.3652153,0.3735311,-0.4450645,-0.5704528,0.5804961
-0.04080808,1.072345,-0.3659884,0.3736387,-0.4413804,-0.5746806,0.579068
-0.04054201,1.072203,-0.3665149,0.3740604,-0.4393373,-0.5767006,0.5783408
-0.04030681,1.072044,-0.3670541,0.3746322,-0.4371322,-0.5787616,0.5775822
-0.03904021,1.071295,-0.3689396,0.376958,-0.4309622,-0.5838047,0.575627
-0.03904021,1.071295,-0.3689396,0.376958,-0.4309622,-0.5838047,0.575627
-0.03870082,1.071091,-0.3697835,0.377547,-0.4276472,-0.586772,0.5746955
-0.0387485,1.071016,-0.3700649,0.3776166,-0.4262628,-0.5883238,0.5740913
-0.03851748,1.070895,-0.3704449,0.3778784,-0.4249093,-0.5893161,0.5739046
-0.03809643,1.070662,-0.3710989,0.3783969,-0.4224046,-0.591186,0.5734888
-0.03804386,1.070895,-0.371794,0.3781103,-0.4202651,-0.5927763,0.573608
-0.03774345,1.07057,-0.371799,0.377665,-0.418887,-0.5935302,0.5741295
-0.03774345,1.07057,-0.371799,0.377665,-0.418887,-0.5935302,0.5741295
-0.03767073,1.070383,-0.3719031,0.3777761,-0.418382,-0.5938292,0.5741155
-0.03765321,1.070223,-0.3721243,0.3781636,-0.4178616,-0.5941769,0.5738797
-0.03738046,1.069825,-0.3729764,0.3809911,-0.4162774,-0.594354,0.5729768
-0.03739083,1.069495,-0.3739829,0.3846449,-0.4159707,-0.5940797,0.5710395
-0.03750396,1.069307,-0.3746133,0.3869842,-0.4159282,-0.59392,0.5696542
-0.03779304,1.068932,-0.3762543,0.3929337,-0.4159367,-0.5934466,0.5660574
-0.0378679,1.068722,-0.3772053,0.3965556,-0.4160536,-0.5929231,0.5639905
-0.03801465,1.0685,-0.378183,0.400509,-0.416449,-0.592243,0.5616147
-0.03828454,1.068263,-0.379232,0.404689,-0.4171189,-0.5915877,0.5588047
-0.03900254,1.067787,-0.3813695,0.413443,-0.4187051,-0.5903162,0.5525195
-0.03898668,1.067037,-0.3841441,0.4252075,-0.4189474,-0.5875652,0.5463048
-0.03900301,1.066733,-0.3858238,0.4325358,-0.4197315,-0.585735,0.5418975
-0.03941441,1.066014,-0.389491,0.4491727,-0.422418,-0.5813578,0.5308767
-0.0394578,1.065621,-0.3915342,0.4588518,-0.4236131,-0.5784823,0.5247524
-0.03831458,1.065131,-0.3960229,0.4820965,-0.4263281,-0.5697747,0.5110617
-0.03831458,1.065131,-0.3960229,0.4820965,-0.4263281,-0.5697747,0.5110617
-0.0375036,1.064467,-0.4003437,0.5070077,-0.431248,-0.5593781,0.4940288
-0.03510141,1.062952,-0.4016262,0.5206838,-0.4349763,-0.5502661,0.4867148
-0.03415036,1.062824,-0.4061396,0.5470192,-0.4392416,-0.5382068,0.4670871
-0.03210866,1.062464,-0.409927,0.5738453,-0.4436621,-0.5238567,0.4465866
-0.03210866,1.062464,-0.409927,0.5738453,-0.4436621,-0.5238567,0.4465866
-0.02912748,1.062171,-0.41313,0.5999589,-0.4464127,-0.5083487,0.4270206
-0.02758539,1.062104,-0.414398,0.6122419,-0.4474285,-0.5005598,0.4176212
-0.02501214,1.062035,-0.4160552,0.6340725,-0.4492807,-0.4860681,0.3997959
-0.024436,1.06327,-0.417426,0.6520565,-0.448401,-0.4766791,0.3828001
-0.02410352,1.063896,-0.4178948,0.660354,-0.4467516,-0.472791,0.3752524
-0.02358305,1.064101,-0.4179952,0.6678768,-0.4455998,-0.4684986,0.3686332
-0.02298689,1.063155,-0.4163092,0.6785911,-0.448222,-0.4585734,0.3582203
-0.02472055,1.062369,-0.41436,0.6777623,-0.4533312,-0.4545088,0.3585398
-0.02521873,1.06171,-0.4116248,0.6811655,-0.4594696,-0.4459745,0.3549761
-0.02519584,1.061806,-0.4111751,0.6836089,-0.459701,-0.4434654,0.353118
-0.02540362,1.062191,-0.4107252,0.6884472,-0.4581109,-0.4408574,0.3490269
-0.0257498,1.062345,-0.4102517,0.6926109,-0.4564094,-0.4389943,0.3453473
-0.0257498,1.062345,-0.4102517,0.6926109,-0.4564094,-0.4389943,0.3453473
-0.02613378,1.062341,-0.410336,0.6943981,-0.455502,-0.438748,0.3432629
-0.02658033,1.062488,-0.4109145,0.698296,-0.4527556,-0.4387348,0.3389793
-0.02667308,1.062758,-0.4116226,0.7023671,-0.449382,-0.4386459,0.3351508
-0.02658403,1.062906,-0.4121546,0.7043727,-0.4475557,-0.4386659,0.3333547
-0.02635109,1.063208,-0.4130368,0.7079463,-0.444154,-0.4384311,0.330632
-0.02637982,1.063297,-0.4131116,0.7091377,-0.4432274,-0.4382161,0.3296057
-0.02647853,1.063395,-0.4131567,0.7107711,-0.4418325,-0.4377422,0.3285885
-0.02663565,1.06334,-0.4133542,0.7116503,-0.4406682,-0.437763,0.3282211
-0.02663565,1.06334,-0.4133542,0.7116503,-0.4406682,-0.437763,0.3282211
-0.02665281,1.063396,-0.4134103,0.712244,-0.4397466,-0.4377126,0.3282365
-0.02687263,1.063335,-0.413282,0.7123657,-0.4397684,-0.4374999,0.3282266
-0.02687263,1.063335,-0.413282,0.7123657,-0.4397684,-0.4374999,0.3282266
-0.02719927,1.063446,-0.413363,0.7118803,-0.4399705,-0.4380939,0.3282166
-0.02737451,1.063461,-0.4135568,0.7109657,-0.4393747,-0.4396659,0.3288946
-0.02740848,1.063461,-0.4137321,0.7102205,-0.4387405,-0.4409032,0.3296937
-0.02721989,1.063449,-0.4138446,0.7092159,-0.4379452,-0.442506,0.3307647
-0.02765441,1.06345,-0.4146943,0.7058464,-0.4353207,-0.4484119,0.333472
-0.02831793,1.063458,-0.4156588,0.7010673,-0.4311504,-0.4565976,0.3378354
-0.02831793,1.063458,-0.4156588,0.7010673,-0.4311504,-0.4565976,0.3378354
-0.02885771,1.063559,-0.4163364,0.6954184,-0.4264244,-0.4653819,0.3434752
-0.02963758,1.063618,-0.4173977,0.6886434,-0.420566,-0.4761601,0.3495228
-0.03003335,1.063654,-0.417854,0.6849382,-0.4173677,-0.481836,0.3528428
-0.03082776,1.063653,-0.4184028,0.676928,-0.4110762,-0.4929737,0.3602246
-0.03173172,1.063638,-0.4191134,0.6683086,-0.4044727,-0.5046256,0.3675847
-0.03218305,1.063675,-0.4195218,0.6639288,-0.4009374,-0.5105472,0.3711998
-0.03218305,1.063675,-0.4195218,0.6639288,-0.4009374,-0.5105472,0.3711998
-0.03296149,1.063729,-0.4201984,0.6554719,-0.3940355,-0.5217001,0.3780497
-0.03375602,1.063781,-0.4209255,0.6472216,-0.3876576,-0.5323117,0.3840183
-0.03437948,1.063884,-0.4217433,0.6398825,-0.3812885,-0.5417838,0.3894096
-0.03437948,1.063884,-0.4217433,0.6398825,-0.3812885,-0.5417838,0.3894096
-0.03513014,1.063854,-0.4225665,0.6333687,-0.3763134,-0.5500077,0.3933497
-0.03580546,1.063882,-0.4234155,0.6278933,-0.3721699,-0.5572791,0.3958277
-0.03610945,1.063995,-0.4241437,0.6236299,-0.3682215,-0.5631715,0.3979154
-0.03610945,1.063995,-0.4241437,0.6236299,-0.3682215,-0.5631715,0.3979154
-0.0365051,1.06395,-0.4243433,0.6198692,-0.3662183,-0.567575,0.3993809
-0.03703356,1.063967,-0.424592,0.6161976,-0.3649005,-0.5719314,0.4000533
-0.03703356,1.063967,-0.424592,0.6161976,-0.3649005,-0.5719314,0.4000533
-0.03818369,1.064251,-0.4250488,0.610702,-0.3625854,-0.5786754,0.4008862
-0.03818369,1.064251,-0.4250488,0.610702,-0.3625854,-0.5786754,0.4008862
-0.03880525,1.064355,-0.4250966,0.6062513,-0.3604531,-0.583382,0.4027387
-0.03930306,1.064392,-0.4248254,0.6006969,-0.3573774,-0.5884439,0.4064215
-0.03959429,1.064392,-0.424693,0.5975272,-0.355361,-0.5913461,0.4086437
-0.04076326,1.064395,-0.4246317,0.5894032,-0.3503586,-0.59887,0.4137725
-0.04076326,1.064395,-0.4246317,0.5894032,-0.3503586,-0.59887,0.4137725
-0.04167056,1.064407,-0.424561,0.5801135,-0.3436291,-0.6068658,0.4208341
-0.04224336,1.06438,-0.4246534,0.5706971,-0.3355847,-0.6147505,0.4286835
-0.04245603,1.064359,-0.4248105,0.5659849,-0.3313667,-0.6187099,0.432499
-0.0431056,1.064376,-0.4251109,0.5560494,-0.3229913,-0.6268434,0.4399467
-0.04350936,1.064371,-0.4252545,0.5510316,-0.3189679,-0.6308013,0.4435239
-0.04434633,1.064328,-0.4254586,0.5412113,-0.3114105,-0.638622,0.4497509
-0.04473484,1.064341,-0.425678,0.5365663,-0.3077193,-0.6423222,0.4525789
-0.04542935,1.064398,-0.4262487,0.5281327,-0.3010964,-0.6491467,0.457193
-0.04581213,1.064426,-0.4265968,0.5243184,-0.2981386,-0.652277,0.4590624
-0.04650927,1.064494,-0.4269475,0.5174388,-0.2932657,-0.6579983,0.461834
-0.04669404,1.064502,-0.4270794,0.5144258,-0.2912411,-0.6602974,0.4631978
-0.04669404,1.064502,-0.4270794,0.5144258,-0.2912411,-0.6602974,0.4631978
-0.04685128,1.06449,-0.4271084,0.5117069,-0.2895268,-0.6623189,0.4643963
-0.04705596,1.064441,-0.427128,0.5091426,-0.2881248,-0.6641953,0.4654058
-0.04734254,1.0644,-0.4272972,0.5050915,-0.2860935,-0.667534,0.4662956
-0.04734254,1.0644,-0.4272972,0.5050915,-0.2860935,-0.667534,0.4662956
-0.04766345,1.066272,-0.4299514,0.5034351,-0.280881,-0.6724906,0.4641287
-0.0480088,1.065614,-0.428764,0.4994899,-0.2815526,-0.674324,0.4653226
-0.04819214,1.065342,-0.4276793,0.4958121,-0.2833298,-0.6760736,0.4656384
-0.048033,1.06537,-0.4272768,0.4950593,-0.2845695,-0.67592,0.4659063
-0.04783165,1.065291,-0.4268459,0.494518,-0.286051,-0.6754725,0.4662228
-0.04704034,1.065301,-0.4252056,0.4947227,-0.2923914,-0.6724049,0.4665066
-0.04653466,1.065262,-0.4241534,0.4951183,-0.2960338,-0.6701785,0.4669932
