N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.0702648,1.19459,-0.09766299,0.6217043,-0.5516826,-0.3502386,0.4318137
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
-0.07029375,1.194721,-0.09732673,0.6221633,-0.551954,-0.3491508,0.4316867
