N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.002015851,1.178869,-0.1165019,0.5071861,-0.411023,-0.5747189,0.4934781
0.002012044,1.178889,-0.116523,0.5072738,-0.4110466,-0.574682,0.4934111
0.002012044,1.178889,-0.116523,0.5072738,-0.4110466,-0.574682,0.4934111
0.00193537,1.17889,-0.1164675,0.5068721,-0.4110109,-0.5748832,0.4936195
0.001976639,1.178879,-0.1164472,0.5067737,-0.4109409,-0.5748913,0.4937692
0.002105437,1.178894,-0.1163832,0.50684,-0.4109043,-0.5747067,0.4939464
0.002103567,1.178906,-0.1163566,0.5067809,-0.4109844,-0.5746884,0.4939618
0.002043582,1.178913,-0.1163197,0.5063812,-0.4109713,-0.5749154,0.4941184
0.002073541,1.178913,-0.1163275,0.5062321,-0.4108502,-0.5750147,0.4942564
0.002260014,1.178919,-0.116326,0.5061753,-0.4105325,-0.5749664,0.4946345
0.002325468,1.178908,-0.1162567,0.5060397,-0.4106038,-0.5749208,0.4947671
0.002325468,1.178908,-0.1162567,0.5060397,-0.4106038,-0.5749208,0.4947671
0.002286099,1.178892,-0.116166,0.5056481,-0.4107596,-0.5751742,0.4947438
0.002286099,1.178892,-0.116166,0.5056481,-0.4107596,-0.5751742,0.4947438
0.002381563,1.178919,-0.1162315,0.5058451,-0.4105511,-0.5751975,0.4946882
0.002461858,1.178931,-0.1162298,0.5060161,-0.4104103,-0.5751544,0.4946804
0.002455987,1.178936,-0.116196,0.5059195,-0.4103209,-0.5752482,0.4947441
0.002433464,1.178941,-0.116157,0.5057161,-0.4101337,-0.5753878,0.4949449
0.00246568,1.178934,-0.1161844,0.5057755,-0.4100395,-0.5753756,0.4949765
0.002511196,1.178925,-0.1162287,0.5059277,-0.4099371,-0.5753261,0.4949633
0.002506062,1.178913,-0.1162367,0.5059921,-0.4099282,-0.5753178,0.4949145
0.002396859,1.178904,-0.1161931,0.5058767,-0.4101621,-0.575352,0.494799
0.0023598,1.178909,-0.1161651,0.5058488,-0.4102275,-0.5753664,0.4947565
0.002322562,1.178939,-0.1161703,0.5060744,-0.4102789,-0.575341,0.4945126
0.002319984,1.178943,-0.1161793,0.506321,-0.4104088,-0.5751633,0.494359
