N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.03260207,1.090545,-0.210753,0.6787854,-0.4310358,-0.481846,0.348257
0.03270495,1.0905,-0.2105831,0.6787171,-0.4315444,-0.4810157,0.3489076
0.03280246,1.090473,-0.2104891,0.6786823,-0.4319982,-0.4802804,0.3494263
0.03282249,1.090412,-0.2103561,0.6785017,-0.4328756,-0.4791695,0.3502153
0.03281283,1.090389,-0.2103326,0.6784654,-0.433188,-0.4787557,0.3504653
0.03278935,1.090321,-0.21055,0.6783887,-0.433547,-0.4782646,0.35084
0.03279364,1.090273,-0.2108744,0.678487,-0.4336019,-0.4779812,0.3509684
0.03273261,1.090269,-0.2110674,0.678533,-0.4335465,-0.4780211,0.3508937
0.03264272,1.090267,-0.2114037,0.6786147,-0.4334528,-0.4781425,0.3506859
0.03275335,1.090366,-0.2117146,0.6789188,-0.4329555,-0.4782285,0.3505943
0.03275335,1.090366,-0.2117146,0.6789188,-0.4329555,-0.4782285,0.3505943
0.03274262,1.090371,-0.2117948,0.6789854,-0.4327696,-0.4783539,0.3505239
0.03269029,1.090389,-0.2116928,0.6789873,-0.4326214,-0.4784629,0.3505542
0.03269029,1.090389,-0.2116928,0.6789873,-0.4326214,-0.4784629,0.3505542
0.03261495,1.090407,-0.2114693,0.6786668,-0.4328243,-0.478787,0.3504818
0.03255582,1.090391,-0.2113577,0.6785741,-0.4328602,-0.4788936,0.3504714
0.03258228,1.090392,-0.2112715,0.6785646,-0.4327242,-0.4791151,0.3503549
0.03259218,1.090422,-0.2113342,0.6785821,-0.4325535,-0.479367,0.3501872
0.03256667,1.090401,-0.2114835,0.6786165,-0.4323149,-0.479854,0.3497481
0.03251624,1.090368,-0.2115689,0.6786304,-0.432207,-0.4800874,0.3495342
0.03256071,1.090321,-0.2117057,0.6788196,-0.4320314,-0.480318,0.3490666
0.03270125,1.090305,-0.2118552,0.6790053,-0.4318408,-0.4805016,0.3486885
0.03270125,1.090305,-0.2118552,0.6790053,-0.4318408,-0.4805016,0.3486885
