N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.02829635,1.095607,-0.2242327,0.3687739,-0.2631845,-0.7817036,0.4285781
-0.02815533,1.095618,-0.2242509,0.3693964,-0.2640009,-0.7808764,0.4290477
-0.02749634,1.09556,-0.2243319,0.3724768,-0.2660348,-0.7783602,0.4296998
-0.02726626,1.0955,-0.2243727,0.3736666,-0.267016,-0.777399,0.4297983
-0.02705646,1.095455,-0.2244123,0.3747411,-0.2680794,-0.7765326,0.4297669
-0.02694929,1.095451,-0.2244951,0.3757168,-0.2688838,-0.7757738,0.4297831
-0.0267427,1.095423,-0.2245821,0.3767518,-0.2695735,-0.7750397,0.4297694
-0.0264771,1.095379,-0.2246587,0.378499,-0.2706605,-0.7737852,0.4298114
-0.02634954,1.095397,-0.224669,0.3792596,-0.2711296,-0.773253,0.4298032
-0.02617419,1.095365,-0.2246524,0.3805619,-0.2718751,-0.7723155,0.4298666
-0.02609944,1.095309,-0.2245725,0.3810182,-0.2720704,-0.7719976,0.42991
-0.02598846,1.095305,-0.2245284,0.3821331,-0.2723238,-0.7715552,0.4295538
-0.02612412,1.095398,-0.2246032,0.3825699,-0.2723147,-0.7716655,0.4289725
-0.02606738,1.09539,-0.2246094,0.3827912,-0.2719239,-0.7717211,0.428923
-0.02606738,1.09539,-0.2246094,0.3827912,-0.2719239,-0.7717211,0.428923
-0.0259788,1.095335,-0.2244932,0.3828226,-0.271392,-0.7718107,0.4290707
-0.0259788,1.095335,-0.2244932,0.3828226,-0.271392,-0.7718107,0.4290707
-0.0259707,1.095285,-0.2244011,0.3827605,-0.2710389,-0.7720066,0.4289968
-0.02593851,1.095219,-0.2243207,0.3826174,-0.270682,-0.7722329,0.4289424
-0.02593851,1.095219,-0.2243207,0.3826174,-0.270682,-0.7722329,0.4289424
-0.02589738,1.095217,-0.2242793,0.3825922,-0.2705511,-0.7723436,0.4288481
-0.02578318,1.095227,-0.2241881,0.3825766,-0.270548,-0.7726092,0.4283854
-0.02567637,1.095242,-0.2241857,0.3826727,-0.270474,-0.7726998,0.4281828
-0.02560425,1.095293,-0.2241958,0.3827675,-0.2704585,-0.7727436,0.4280288
-0.02552915,1.095332,-0.2242087,0.3829169,-0.2705057,-0.7727364,0.4278783
-0.0254879,1.095343,-0.2242494,0.3830829,-0.2706864,-0.7727073,0.4276679
-0.02508497,1.095355,-0.2246434,0.3848394,-0.2715184,-0.7720439,0.4267606
-0.02488315,1.095406,-0.2248508,0.3859231,-0.271884,-0.7716115,0.4263311
-0.02463531,1.095451,-0.2251022,0.3873576,-0.2725019,-0.77099,0.4257596
-0.02436256,1.095471,-0.2254148,0.3890764,-0.273204,-0.7702172,0.4251408
-0.02310598,1.095574,-0.226747,0.3976043,-0.2764849,-0.76618,0.4224157
-0.02261245,1.095641,-0.227239,0.4010717,-0.2782456,-0.7644851,0.4210504
-0.02160954,1.095738,-0.2282864,0.4087457,-0.2821172,-0.7606646,0.4180025
-0.02101088,1.095797,-0.2288399,0.4130164,-0.2841928,-0.7585151,0.4163013
-0.02046239,1.095815,-0.2293919,0.4174073,-0.2864585,-0.7562321,0.4145187
-0.01937068,1.095967,-0.2304249,0.4265159,-0.2910666,-0.7514635,0.410691
-0.01881158,1.096031,-0.2309458,0.4312772,-0.2933384,-0.7489085,0.4087649
-0.01812124,1.096084,-0.2315381,0.4364716,-0.2954565,-0.7461189,0.4068225
-0.01661086,1.096186,-0.2327237,0.4473487,-0.2996895,-0.7401415,0.4028101
-0.01512194,1.096349,-0.2338037,0.4583141,-0.3041278,-0.7339934,0.3983821
-0.01512194,1.096349,-0.2338037,0.4583141,-0.3041278,-0.7339934,0.3983821
-0.01367867,1.096406,-0.2347501,0.469466,-0.3083369,-0.7275659,0.3939263
-0.01200664,1.096424,-0.2357286,0.4809923,-0.3121662,-0.720621,0.3897488
-0.01016998,1.096507,-0.2366843,0.4927512,-0.3156653,-0.7133454,0.3856036
-0.01016998,1.096507,-0.2366843,0.4927512,-0.3156653,-0.7133454,0.3856036
-0.008380055,1.096528,-0.2375504,0.5044048,-0.3191912,-0.7058606,0.3813838
-0.00750196,1.096506,-0.2379082,0.5101417,-0.3209101,-0.7020605,0.3793194
-0.004829645,1.096546,-0.2385496,0.5262228,-0.3265908,-0.6904951,0.3736906
-0.004829645,1.096546,-0.2385496,0.5262228,-0.3265908,-0.6904951,0.3736906
-0.00319469,1.096397,-0.2387024,0.5362698,-0.3299209,-0.6828471,0.3705223
-0.001559734,1.096291,-0.238874,0.5459322,-0.3329368,-0.6753656,0.3674132
-0.0007989407,1.096305,-0.2390279,0.5505987,-0.3342326,-0.671782,0.3658398
0.0005447865,1.096344,-0.2392564,0.5594783,-0.3366944,-0.6648961,0.3626764
0.0005447865,1.096344,-0.2392564,0.5594783,-0.3366944,-0.6648961,0.3626764
0.001880288,1.096294,-0.239357,0.5680181,-0.3392099,-0.6579287,0.3597525
0.002464771,1.096269,-0.2394392,0.5720522,-0.3405148,-0.6545665,0.3582578
0.003619552,1.096207,-0.2396588,0.5798799,-0.3429039,-0.6480178,0.3552875
0.004140377,1.096204,-0.2397648,0.5836403,-0.3439805,-0.6448265,0.353893
0.005223393,1.096159,-0.2398065,0.5909718,-0.3461542,-0.6384068,0.3512358
0.005891204,1.096117,-0.2398036,0.5946149,-0.3473772,-0.6350353,0.3499894
0.005891204,1.096117,-0.2398036,0.5946149,-0.3473772,-0.6350353,0.3499894
0.006973743,1.096002,-0.2395591,0.6013003,-0.3498198,-0.6285447,0.3478442
0.0079602,1.095846,-0.2392201,0.607788,-0.3521889,-0.6221144,0.3457318
0.008418679,1.095828,-0.2390972,0.6108317,-0.3534202,-0.6190763,0.3445626
0.008418679,1.095828,-0.2390972,0.6108317,-0.3534202,-0.6190763,0.3445626
0.007172823,1.100625,-0.240196,0.619278,-0.3532404,-0.6146057,0.3376032
0.008700728,1.102782,-0.2403421,0.6281319,-0.359828,-0.6035207,0.3342708
0.008700728,1.102782,-0.2403421,0.6281319,-0.359828,-0.6035207,0.3342708
0.009531021,1.101027,-0.237866,0.6313646,-0.369068,-0.5938692,0.3353908
0.01032424,1.100258,-0.2357024,0.6363209,-0.375309,-0.5852895,0.3341785
0.01094294,1.099893,-0.2352691,0.6395133,-0.3781331,-0.5808247,0.3326872
0.01240873,1.099405,-0.2346112,0.6464481,-0.3841583,-0.5715779,0.3283687
0.0132581,1.099197,-0.2342768,0.650306,-0.3870938,-0.5666304,0.3258689
0.01421893,1.098987,-0.2338932,0.6543888,-0.3899693,-0.5614593,0.3232071
0.01620305,1.098626,-0.2331585,0.662767,-0.3956897,-0.5507348,0.3175858
0.01824224,1.098272,-0.2325493,0.6712137,-0.4014123,-0.5397004,0.3115509
0.01824224,1.098272,-0.2325493,0.6712137,-0.4014123,-0.5397004,0.3115509
0.02136528,1.09795,-0.2315741,0.6833457,-0.4086924,-0.5237477,0.302816
0.02136528,1.09795,-0.2315741,0.6833457,-0.4086924,-0.5237477,0.302816
0.0233233,1.097764,-0.2309174,0.6907377,-0.4127266,-0.5136609,0.2978098
0.02417409,1.09767,-0.230612,0.6940665,-0.4146194,-0.5089909,0.2954501
0.02591097,1.097553,-0.2299498,0.7004249,-0.4177996,-0.4999438,0.2913841
0.02720118,1.097322,-0.229295,0.7058443,-0.4208929,-0.4917018,0.2878582
0.02720118,1.097322,-0.229295,0.7058443,-0.4208929,-0.4917018,0.2878582
0.02841294,1.097238,-0.2286427,0.7108757,-0.4236629,-0.4838081,0.2847722
0.02897871,1.097103,-0.2282431,0.7132156,-0.4251573,-0.4798265,0.2834277
0.0300293,1.096928,-0.2275651,0.7176897,-0.4281446,-0.4721486,0.2805163
0.03051066,1.096865,-0.2273031,0.7198527,-0.4294882,-0.4684101,0.2791845
0.03099895,1.096843,-0.2270028,0.7220314,-0.4308404,-0.4646361,0.2777779
0.03188705,1.096756,-0.226382,0.7262741,-0.4336664,-0.4568892,0.2751577
