L-QuaternionX,L-QuaternionY,L-QuaternionZ,L-QuaternionW,R-QuaternionX,R-QuaternionY,R-QuaternionZ,R-QuaternionW,
-0.01568174,0.03079901,0.0003783827,0.9994026,-0.01570599,0.01906184,0.0001948089,0.9996949
-0.06430217,0.09237576,0.005881573,0.9936284,-0.06496073,0.0671682,0.004280475,0.9956155
-0.06430217,0.09237576,0.005881573,0.9936284,-0.06496073,0.0671682,0.004280475,0.9956155
-0.1069437,0.09335823,0.01008673,0.9898211,-0.1080407,0.06793081,0.007400014,0.9917954
-0.1073994,0.08372915,0.009077406,0.9906424,-0.108288,0.06076138,0.006631189,0.9922388
-0.1073994,0.08372915,0.009077406,0.9906424,-0.108288,0.06076138,0.006631189,0.9922388
-0.1052558,0.0835387,0.008842431,0.9908907,-0.1062591,0.05625134,0.005989117,0.9927281
-0.1009694,0.08365452,0.008520417,0.9913298,-0.101934,0.05633578,0.005781982,0.9931779
-0.09895775,0.08132841,0.008115194,0.9917294,-0.09968194,0.06069297,0.006091725,0.993148
-0.09895775,0.08132841,0.008115194,0.9917294,-0.09968194,0.06069297,0.006091725,0.993148
-0.09895775,0.08132839,0.008115184,0.9917294,-0.09968195,0.06069296,0.006091731,0.9931479
-0.1005444,0.08836172,0.008965324,0.9909605,-0.1013585,0.06761261,0.006904716,0.9925258
-0.09876307,0.08604106,0.008571859,0.9913472,-0.0994637,0.06757411,0.006770453,0.992721
-0.09876307,0.08604106,0.008571859,0.9913472,-0.0994637,0.06757411,0.006770453,0.992721
-0.08997425,0.09295826,0.008435032,0.9915606,-0.09075223,0.07211256,0.006588948,0.9932374
-0.08997429,0.09295694,0.008434922,0.9915606,-0.0907573,0.07195714,0.006575027,0.9932482
-0.08997429,0.09295694,0.008434922,0.9915606,-0.0907573,0.07195714,0.006575027,0.9932482
-0.08997428,0.09295693,0.008434915,0.9915606,-0.09075728,0.07195715,0.006575036,0.9932482
-0.1025175,0.09774615,0.01012328,0.9898655,-0.1036266,0.07240003,0.007563453,0.9919488
