N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.001638913,1.237003,-0.1475844,0.525142,-0.3157916,-0.6696835,0.4195541
0.00125881,1.236354,-0.1472651,0.5228583,-0.3151281,-0.6713133,0.4202998
0.001323211,1.236408,-0.147382,0.5228903,-0.315144,-0.6712397,0.4203656
0.001323211,1.236408,-0.147382,0.5228903,-0.315144,-0.6712397,0.4203656
0.001360121,1.236369,-0.1474247,0.5227903,-0.3152451,-0.6711686,0.4205278
0.001360121,1.236369,-0.1474247,0.5227903,-0.3152451,-0.6711686,0.4205278
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001333381,1.23636,-0.1474744,0.5226525,-0.3152324,-0.671245,0.4205865
0.001466816,1.236396,-0.1472314,0.5224321,-0.3170189,-0.6701597,0.4212479
0.001529801,1.236393,-0.1472353,0.5228768,-0.3173921,-0.669793,0.4209982
0.001590379,1.236416,-0.1472382,0.5243846,-0.3190423,-0.6683912,0.4201024
0.001590379,1.236416,-0.1472382,0.5243846,-0.3190423,-0.6683912,0.4201024
0.001645387,1.236402,-0.1471843,0.5257752,-0.3207412,-0.6669525,0.4193566
0.001686747,1.23639,-0.1470733,0.5274443,-0.3229637,-0.6650923,0.4185084
0.001686747,1.23639,-0.1470733,0.5274443,-0.3229637,-0.6650923,0.4185084
0.001749406,1.236408,-0.1470156,0.5294289,-0.3250361,-0.6631224,0.4175228
0.001739415,1.236367,-0.1468869,0.5314294,-0.3271718,-0.6611164,0.4164931
0.001742021,1.236252,-0.1468044,0.5334722,-0.3293343,-0.6590363,0.4154727
0.001755914,1.236264,-0.1468062,0.5345481,-0.3302779,-0.6580414,0.4149174
0.001720362,1.23627,-0.1467989,0.5355455,-0.3310905,-0.6571555,0.4143872
0.001555119,1.236378,-0.1468914,0.537322,-0.3325013,-0.655684,0.4132874
0.00146869,1.236506,-0.1470449,0.5386699,-0.333645,-0.6544093,0.4126309
0.00146869,1.236506,-0.1470449,0.5386699,-0.333645,-0.6544093,0.4126309
0.001382819,1.236523,-0.1470293,0.5390697,-0.3339393,-0.6539829,0.4125467
0.001159888,1.236569,-0.1470239,0.5397364,-0.3342105,-0.6533328,0.4124855
0.001111072,1.236569,-0.1470235,0.5401509,-0.334459,-0.652788,0.4126039
0.00105668,1.236613,-0.1469075,0.5400549,-0.3343615,-0.6525601,0.4131687
0.00105668,1.236613,-0.1469075,0.5400549,-0.3343615,-0.6525601,0.4131687
0.001070285,1.23668,-0.1468315,0.5399014,-0.3340284,-0.6524974,0.4137375
0.001002244,1.236783,-0.1469571,0.5398114,-0.3337594,-0.6526798,0.4137842
0.001033037,1.236825,-0.1470443,0.539763,-0.3336394,-0.6527616,0.4138152
0.00111132,1.23685,-0.1470207,0.5395365,-0.3333767,-0.6529745,0.4139864
0.001109771,1.236863,-0.1470393,0.5393466,-0.3332756,-0.6531578,0.4140261
0.001074592,1.236854,-0.1470711,0.5384243,-0.3324797,-0.6539026,0.4146903
0.001074592,1.236854,-0.1470711,0.5384243,-0.3324797,-0.6539026,0.4146903
0.001449594,1.236924,-0.1468913,0.5362718,-0.3295411,-0.6551331,0.4178705
0.001460089,1.236912,-0.1467256,0.5351142,-0.3286729,-0.6555853,0.4193268
0.001548329,1.236945,-0.1467941,0.5347777,-0.3296461,-0.6556625,0.4188711
0.001548329,1.236945,-0.1467941,0.5347777,-0.3296461,-0.6556625,0.4188711
0.001461341,1.236946,-0.1468151,0.5348487,-0.3301936,-0.6556357,0.418391
0.001288697,1.236933,-0.1469075,0.5358447,-0.3320736,-0.6550249,0.4165813
0.00118824,1.23697,-0.1471489,0.5375776,-0.3342993,-0.653769,0.4145364
