NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.006487571,7.765669e-14
-1.0,-1.0,-1.0,-1.0,0.002598485,5.473049e-14
-1.0,-1.0,-1.0,-1.0,0.01750537,3.857294e-14
-1.0,-1.0,-1.0,-1.0,0.01750537,3.857294e-14
-1.0,-1.0,-1.0,-1.0,0.01268141,2.718538e-14
-1.0,-1.0,-1.0,-1.0,0.01067768,1.915964e-14
-1.0,-1.0,-1.0,-1.0,0.01067768,1.915964e-14
-1.0,-1.0,-1.0,-1.0,0.04245313,1.35033e-14
-1.0,-1.0,-1.0,-1.0,0.04245313,1.35033e-14
-1.0,-1.0,-1.0,-1.0,0.0472676,9.516803e-15
-1.0,-1.0,-1.0,-1.0,0.04227867,6.70726e-15
-1.0,-1.0,-1.0,-1.0,0.04227867,6.70726e-15
-1.0,-1.0,-1.0,-1.0,0.03697055,4.727114e-15
-1.0,-1.0,-1.0,-1.0,0.03697055,4.727114e-15
-1.0,-1.0,-1.0,-1.0,0.03469209,3.331567e-15
-1.0,-1.0,-1.0,-1.0,0.03469209,3.331567e-15
-1.0,-1.0,-1.0,-1.0,0.01499889,2.348034e-15
-1.0,-1.0,-1.0,-1.0,0.0182736,1.654847e-15
-1.0,-1.0,-1.0,-1.0,0.0182736,1.654847e-15
-1.0,-1.0,-1.0,-1.0,0.01141575,1.166305e-15
-1.0,-1.0,-1.0,-1.0,0.01141575,1.166305e-15
-1.0,-1.0,-1.0,-1.0,0.003356457,8.219817e-16
-1.0,-1.0,-1.0,-1.0,0.006922823,5.793147e-16
-1.0,-1.0,-1.0,-1.0,0.006922823,5.793147e-16
-1.0,-1.0,-1.0,-1.0,0.006922823,5.793147e-16
-1.0,-1.0,-1.0,-1.0,0.002621028,4.082906e-16
-1.0,-1.0,-1.0,-1.0,0.0007638893,2.87755e-16
-1.0,-1.0,-1.0,-1.0,0.004438962,2.028038e-16
-1.0,-1.0,-1.0,-1.0,0.004438962,2.028038e-16
-1.0,-1.0,-1.0,-1.0,0.002208585,1.429317e-16
-1.0,-1.0,-1.0,-1.0,0.001471077,1.007352e-16
-1.0,-1.0,-1.0,-1.0,0.001471077,1.007352e-16
-1.0,-1.0,-1.0,-1.0,0.001204358,7.099612e-17
-1.0,-1.0,-1.0,-1.0,0.001204358,7.099612e-17
-1.0,-1.0,-1.0,-1.0,0.001099715,5.0036770000000004e-17
-1.0,-1.0,-1.0,-1.0,0.001055525,3.526492e-17
-1.0,-1.0,-1.0,-1.0,0.001055525,3.526492e-17
-1.0,-1.0,-1.0,-1.0,0.001035587,2.48541e-17
-1.0,-1.0,-1.0,-1.0,0.001035587,2.48541e-17
-1.0,-1.0,-1.0,-1.0,0.005102697,1.751667e-17
-1.0,-1.0,-1.0,-1.0,0.005102697,1.751667e-17
-1.0,-1.0,-1.0,-1.0,0.003063961,1.2345420000000002e-17
-1.0,-1.0,-1.0,-1.0,0.002096137,8.700673e-18
-1.0,-1.0,-1.0,-1.0,0.002096137,8.700673e-18
-1.0,-1.0,-1.0,-1.0,0.00572133,6.132063e-18
-1.0,-1.0,-1.0,-1.0,0.00572133,6.132063e-18
-1.0,-1.0,-1.0,-1.0,0.007323036,4.321745e-18
-1.0,-1.0,-1.0,-1.0,0.0080755,3.045857e-18
-1.0,-1.0,-1.0,-1.0,0.0080755,3.045857e-18
-1.0,-1.0,-1.0,-1.0,0.00433544,2.146664e-18
-1.0,-1.0,-1.0,-1.0,0.00433544,2.146664e-18
-1.0,-1.0,-1.0,-1.0,0.006558475,1.512925e-18
-1.0,-1.0,-1.0,-1.0,0.04270833,1.06628e-18
-1.0,-1.0,-1.0,-1.0,0.04270833,1.06628e-18
-1.0,-1.0,-1.0,-1.0,0.06161686,7.514938999999999e-19
-1.0,-1.0,-1.0,-1.0,0.06376096,5.2963749999999995e-19
-1.0,-1.0,-1.0,-1.0,0.06376096,5.2963749999999995e-19
-1.0,-1.0,-1.0,-1.0,0.04821988,3.732794e-19
-1.0,-1.0,-1.0,-1.0,0.04821988,3.732794e-19
-1.0,-1.0,-1.0,-1.0,0.06867572,2.630799e-19
-1.0,-1.0,-1.0,-1.0,0.05548874,1.854122e-19
-1.0,-1.0,-1.0,-1.0,0.05548874,1.854122e-19
-1.0,-1.0,-1.0,-1.0,0.05548874,1.854122e-19
-1.0,-1.0,-1.0,-1.0,0.05108678,1.30675e-19
-1.0,-1.0,-1.0,-1.0,0.07544593,9.209678e-20
-1.0,-1.0,-1.0,-1.0,0.08566743,6.490831e-20
-1.0,-1.0,-1.0,-1.0,0.08566743,6.490831e-20
-1.0,-1.0,-1.0,-1.0,0.08086324,4.574593e-20
-1.0,-1.0,-1.0,-1.0,0.08086324,4.574593e-20
-1.0,-1.0,-1.0,-1.0,0.08635943,3.224082e-20
-1.0,-1.0,-1.0,-1.0,0.08635943,3.224082e-20
-1.0,-1.0,-1.0,-1.0,0.07243016,2.272281e-20
-1.0,-1.0,-1.0,-1.0,0.06926256,1.6014539999999998e-20
-1.0,-1.0,-1.0,-1.0,0.06926256,1.6014539999999998e-20
-1.0,-1.0,-1.0,-1.0,0.07018483,1.1286739999999999e-20
-1.0,-1.0,-1.0,-1.0,0.07018483,1.1286739999999999e-20
-1.0,-1.0,-1.0,-1.0,0.07080018,7.954695e-21
-1.0,-1.0,-1.0,-1.0,0.0532646,5.606304e-21
-1.0,-1.0,-1.0,-1.0,0.0532646,5.606304e-21
-1.0,-1.0,-1.0,-1.0,0.04936219,3.951212e-21
-1.0,-1.0,-1.0,-1.0,0.04936219,3.951212e-21
-1.0,-1.0,-1.0,-1.0,0.03535215,2.784733e-21
-1.0,-1.0,-1.0,-1.0,0.02629879,1.962615e-21
-1.0,-1.0,-1.0,-1.0,0.02629879,1.962615e-21
-1.0,-1.0,-1.0,-1.0,0.01113379,1.383189e-21
-1.0,-1.0,-1.0,-1.0,0.01113379,1.383189e-21
-1.0,-1.0,-1.0,-1.0,0.009167627,9.748442e-22
-1.0,-1.0,-1.0,-1.0,0.009167627,9.748442e-22
-1.0,-1.0,-1.0,-1.0,0.002191871,6.870505e-22
-1.0,-1.0,-1.0,-1.0,0.007400888,4.842158000000001e-22
-1.0,-1.0,-1.0,-1.0,0.008505546,3.41266e-22
-1.0,-1.0,-1.0,-1.0,0.008505546,3.41266e-22
-1.0,-1.0,-1.0,-1.0,0.008505546,3.41266e-22
-1.0,-1.0,-1.0,-1.0,0.002592237,2.405163e-22
-1.0,-1.0,-1.0,-1.0,0.00679864,1.695113e-22
-1.0,-1.0,-1.0,-1.0,0.00679864,1.695113e-22
-1.0,-1.0,-1.0,-1.0,0.008127043,1.194687e-22
-1.0,-1.0,-1.0,-1.0,0.008588636,8.419876000000001e-23
-1.0,-1.0,-1.0,-1.0,0.008588636,8.419876000000001e-23
-1.0,-1.0,-1.0,-1.0,0.003215794,5.934178e-23
-1.0,-1.0,-1.0,-1.0,0.003215794,5.934178e-23
-1.0,-1.0,-1.0,-1.0,0.001725878,4.18231e-23
-1.0,-1.0,-1.0,-1.0,0.001267778,2.947614e-23
