NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,2.504591e-22,0.03841576
-1.0,-1.0,-1.0,-1.0,1.765191e-22,0.03400173
-1.0,-1.0,-1.0,-1.0,1.765191e-22,0.03400173
-1.0,-1.0,-1.0,-1.0,1.244072e-22,0.07591124
-1.0,-1.0,-1.0,-1.0,8.767932e-23,0.1019946
-1.0,-1.0,-1.0,-1.0,8.767932e-23,0.1019946
-1.0,-1.0,-1.0,-1.0,6.179491000000001e-23,0.1486896
-1.0,-1.0,-1.0,-1.0,6.179491000000001e-23,0.1486896
-1.0,-1.0,-1.0,-1.0,4.3551570000000006e-23,0.154045
-1.0,-1.0,-1.0,-1.0,4.3551570000000006e-23,0.154045
-1.0,-1.0,-1.0,-1.0,3.0694290000000005e-23,0.1680244
-1.0,-1.0,-1.0,-1.0,2.163257e-23,0.189359
-1.0,-1.0,-1.0,-1.0,2.163257e-23,0.189359
-1.0,-1.0,-1.0,-1.0,1.524618e-23,0.2359315
-1.0,-1.0,-1.0,-1.0,1.524618e-23,0.2359315
-1.0,-1.0,-1.0,-1.0,1.0745210000000001e-23,0.2264501
-1.0,-1.0,-1.0,-1.0,7.573006e-24,0.2154637
-1.0,-1.0,-1.0,-1.0,7.573006e-24,0.2154637
-1.0,-1.0,-1.0,-1.0,5.337285e-24,0.2046272
-1.0,-1.0,-1.0,-1.0,5.337285e-24,0.2046272
-1.0,-1.0,-1.0,-1.0,3.761611e-24,0.199845
-1.0,-1.0,-1.0,-1.0,2.651118e-24,0.1889004
-1.0,-1.0,-1.0,-1.0,2.651118e-24,0.1889004
-1.0,-1.0,-1.0,-1.0,1.868446e-24,0.1935516
-1.0,-1.0,-1.0,-1.0,1.868446e-24,0.1935516
-1.0,-1.0,-1.0,-1.0,1.316839e-24,0.1174555
-1.0,-1.0,-1.0,-1.0,9.280838e-25,0.08066566
-1.0,-1.0,-1.0,-1.0,9.280838e-25,0.08066566
-1.0,-1.0,-1.0,-1.0,6.540935e-25,0.0376021
-1.0,-1.0,-1.0,-1.0,4.609912e-25,0.0321283
-1.0,-1.0,-1.0,-1.0,4.609912e-25,0.0321283
-1.0,-1.0,-1.0,-1.0,3.2489640000000003e-25,0.02247673
