NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.015141,2.500435e-40
-1.0,-1.0,-1.0,-1.0,0.01507831,1.762259e-40
-1.0,-1.0,-1.0,-1.0,0.01507831,1.762259e-40
-1.0,-1.0,-1.0,-1.0,0.009822546,1.241999e-40
-1.0,-1.0,-1.0,-1.0,0.009119458,8.753351e-41
-1.0,-1.0,-1.0,-1.0,0.009119458,8.753351e-41
-1.0,-1.0,-1.0,-1.0,0.009119458,8.753351e-41
-1.0,-1.0,-1.0,-1.0,0.007874659,4.3479489999999996e-41
-1.0,-1.0,-1.0,-1.0,0.007874659,4.3479489999999996e-41
-1.0,-1.0,-1.0,-1.0,0.003918434,3.0643589999999997e-41
-1.0,-1.0,-1.0,-1.0,0.003918434,3.0643589999999997e-41
-1.0,-1.0,-1.0,-1.0,0.007510124,2.159681e-41
-1.0,-1.0,-1.0,-1.0,0.004070823,1.52209e-41
-1.0,-1.0,-1.0,-1.0,0.004070823,1.52209e-41
-1.0,-1.0,-1.0,-1.0,0.004070823,1.52209e-41
-1.0,-1.0,-1.0,-1.0,0.003235984,1.0728339999999999e-41
-1.0,-1.0,-1.0,-1.0,0.006470229,7.561407e-42
-1.0,-1.0,-1.0,-1.0,0.004093764,5.327737e-42
-1.0,-1.0,-1.0,-1.0,0.004093764,5.327737e-42
-1.0,-1.0,-1.0,-1.0,0.003340378,3.75548e-42
-1.0,-1.0,-1.0,-1.0,0.003340378,3.75548e-42
-1.0,-1.0,-1.0,-1.0,0.005536344,2.6470529999999998e-42
-1.0,-1.0,-1.0,-1.0,0.005536344,2.6470529999999998e-42
-1.0,-1.0,-1.0,-1.0,0.02738219,1.8665299999999998e-42
-1.0,-1.0,-1.0,-1.0,0.04238212,1.314418e-42
-1.0,-1.0,-1.0,-1.0,0.04238212,1.314418e-42
-1.0,-1.0,-1.0,-1.0,0.04010855,9.276596e-43
-1.0,-1.0,-1.0,-1.0,0.04010855,9.276596e-43
-1.0,-1.0,-1.0,-1.0,0.03959047,6.530051e-43
-1.0,-1.0,-1.0,-1.0,0.03585992,4.596259e-43
-1.0,-1.0,-1.0,-1.0,0.03585992,4.596259e-43
-1.0,-1.0,-1.0,-1.0,0.03827516,3.251012e-43
-1.0,-1.0,-1.0,-1.0,0.03827516,3.251012e-43
-1.0,-1.0,-1.0,-1.0,0.03581301,2.2841160000000002e-43
-1.0,-1.0,-1.0,-1.0,0.0380954,1.611493e-43
-1.0,-1.0,-1.0,-1.0,0.0380954,1.611493e-43
-1.0,-1.0,-1.0,-1.0,0.08952048,1.1350520000000002e-43
-1.0,-1.0,-1.0,-1.0,0.1168194,7.987401e-44
-1.0,-1.0,-1.0,-1.0,0.1168194,7.987401e-44
