NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.02277166,1.030356e-35
-1.0,-1.0,-1.0,-1.0,0.02114523,7.261734e-36
-1.0,-1.0,-1.0,-1.0,0.02315674,5.117944e-36
-1.0,-1.0,-1.0,-1.0,0.02439211,3.607033e-36
-1.0,-1.0,-1.0,-1.0,0.02439211,3.607033e-36
-1.0,-1.0,-1.0,-1.0,0.02439211,3.607033e-36
-1.0,-1.0,-1.0,-1.0,0.02566277,1.7916709999999998e-36
-1.0,-1.0,-1.0,-1.0,0.02566277,1.7916709999999998e-36
-1.0,-1.0,-1.0,-1.0,0.02566277,1.7916709999999998e-36
-1.0,-1.0,-1.0,-1.0,0.02598447,1.2627239999999999e-36
-1.0,-1.0,-1.0,-1.0,0.02619612,8.899424999999999e-37
-1.0,-1.0,-1.0,-1.0,0.02633696,6.272161e-37
-1.0,-1.0,-1.0,-1.0,0.02633696,6.272161e-37
-1.0,-1.0,-1.0,-1.0,0.02633696,6.272161e-37
-1.0,-1.0,-1.0,-1.0,0.04488055,4.420443e-37
-1.0,-1.0,-1.0,-1.0,0.1042431,3.115455e-37
-1.0,-1.0,-1.0,-1.0,0.1042431,3.115455e-37
-1.0,-1.0,-1.0,-1.0,0.1088166,2.195699e-37
-1.0,-1.0,-1.0,-1.0,0.1711149,1.547477e-37
-1.0,-1.0,-1.0,-1.0,0.1711149,1.547477e-37
-1.0,-1.0,-1.0,-1.0,0.1889247,1.090631e-37
-1.0,-1.0,-1.0,-1.0,0.1889247,1.090631e-37
-1.0,-1.0,-1.0,-1.0,0.201884,7.686542999999999e-38
-1.0,-1.0,-1.0,-1.0,0.1898676,5.417313999999999e-38
-1.0,-1.0,-1.0,-1.0,0.1898676,5.417313999999999e-38
-1.0,-1.0,-1.0,-1.0,0.1778732,3.8179939999999994e-38
-1.0,-1.0,-1.0,-1.0,0.1649744,2.6908529999999997e-38
-1.0,-1.0,-1.0,-1.0,0.1649744,2.6908529999999997e-38
-1.0,-1.0,-1.0,-1.0,0.1532049,1.8964639999999998e-38
-1.0,-1.0,-1.0,-1.0,0.1532049,1.8964639999999998e-38
-1.0,-1.0,-1.0,-1.0,0.1377705,1.336586e-38
-1.0,-1.0,-1.0,-1.0,0.1164261,9.419995000000001e-39
-1.0,-1.0,-1.0,-1.0,0.1164261,9.419995000000001e-39
-1.0,-1.0,-1.0,-1.0,0.1147939,6.639034e-39
-1.0,-1.0,-1.0,-1.0,0.1147939,6.639034e-39
-1.0,-1.0,-1.0,-1.0,0.1307787,4.6790360000000006e-39
-1.0,-1.0,-1.0,-1.0,0.1301976,3.29769e-39
