NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.003591227,6.003857e-16
-1.0,-1.0,-1.0,-1.0,0.003025822,4.231413e-16
-1.0,-1.0,-1.0,-1.0,0.0001137322,2.982207e-16
-1.0,-1.0,-1.0,-1.0,0.0001137322,2.982207e-16
-1.0,-1.0,-1.0,-1.0,0.0008625183,2.101801e-16
-1.0,-1.0,-1.0,-1.0,0.0008625183,2.101801e-16
-1.0,-1.0,-1.0,-1.0,0.0002407534,1.481304e-16
-1.0,-1.0,-1.0,-1.0,0.00102773,1.043984e-16
-1.0,-1.0,-1.0,-1.0,0.00102773,1.043984e-16
-1.0,-1.0,-1.0,-1.0,0.0003904961,7.357785000000001e-17
-1.0,-1.0,-1.0,-1.0,0.0003904961,7.357785000000001e-17
-1.0,-1.0,-1.0,-1.0,0.002280731,5.1856380000000004e-17
-1.0,-1.0,-1.0,-1.0,0.003353181,3.654741e-17
-1.0,-1.0,-1.0,-1.0,0.003353181,3.654741e-17
-1.0,-1.0,-1.0,-1.0,0.002831606,2.5757910000000002e-17
-1.0,-1.0,-1.0,-1.0,0.001408529,1.81537e-17
-1.0,-1.0,-1.0,-1.0,0.001408529,1.81537e-17
-1.0,-1.0,-1.0,-1.0,0.003802314,1.2794310000000001e-17
-1.0,-1.0,-1.0,-1.0,0.003802314,1.2794310000000001e-17
-1.0,-1.0,-1.0,-1.0,0.004171538,9.017151000000001e-18
-1.0,-1.0,-1.0,-1.0,0.004157989,6.355134e-18
-1.0,-1.0,-1.0,-1.0,0.004157989,6.355134e-18
-1.0,-1.0,-1.0,-1.0,0.001863246,4.478961e-18
-1.0,-1.0,-1.0,-1.0,0.001863246,4.478961e-18
-1.0,-1.0,-1.0,-1.0,0.003115258,3.156685e-18
-1.0,-1.0,-1.0,-1.0,0.007829793,2.224734e-18
-1.0,-1.0,-1.0,-1.0,0.007829793,2.224734e-18
