NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,1.794067e-06,0.0
-1.0,-1.0,-1.0,-1.0,5.057695e-07,0.0
-1.0,-1.0,-1.0,-1.0,5.057695e-07,0.0
-1.0,-1.0,-1.0,-1.0,2.862409e-07,0.0
-1.0,-1.0,-1.0,-1.0,2.862409e-07,0.0
-1.0,-1.0,-1.0,-1.0,0.002116601,0.0
-1.0,-1.0,-1.0,-1.0,0.007216473,0.0
-1.0,-1.0,-1.0,-1.0,0.007216473,0.0
-1.0,-1.0,-1.0,-1.0,0.05097523,0.0
-1.0,-1.0,-1.0,-1.0,0.05097523,0.0
-1.0,-1.0,-1.0,-1.0,0.04920767,0.0
-1.0,-1.0,-1.0,-1.0,0.08659124,0.0
-1.0,-1.0,-1.0,-1.0,0.08659124,0.0
-1.0,-1.0,-1.0,-1.0,0.10405,0.0
-1.0,-1.0,-1.0,-1.0,0.08588336,0.0
-1.0,-1.0,-1.0,-1.0,0.08588336,0.0
-1.0,-1.0,-1.0,-1.0,0.07761674,0.0
-1.0,-1.0,-1.0,-1.0,0.07761674,0.0
-1.0,-1.0,-1.0,-1.0,0.06593359,0.0
-1.0,-1.0,-1.0,-1.0,0.03321007,0.0
-1.0,-1.0,-1.0,-1.0,0.03321007,0.0
-1.0,-1.0,-1.0,-1.0,0.01536134,0.0
-1.0,-1.0,-1.0,-1.0,0.01536134,0.0
-1.0,-1.0,-1.0,-1.0,0.02203595,0.0
-1.0,-1.0,-1.0,-1.0,0.02204024,0.0
-1.0,-1.0,-1.0,-1.0,0.02204024,0.0
-1.0,-1.0,-1.0,-1.0,0.01324264,0.0
-1.0,-1.0,-1.0,-1.0,0.01324264,0.0
-1.0,-1.0,-1.0,-1.0,0.00662006,0.0
-1.0,-1.0,-1.0,-1.0,0.00662006,0.0
-1.0,-1.0,-1.0,-1.0,0.00522226,0.0
-1.0,-1.0,-1.0,-1.0,0.004868997,0.0
-1.0,-1.0,-1.0,-1.0,0.004868997,0.0
-1.0,-1.0,-1.0,-1.0,0.004786118,0.0
-1.0,-1.0,-1.0,-1.0,0.004786118,0.0
-1.0,-1.0,-1.0,-1.0,0.004762419,0.0
-1.0,-1.0,-1.0,-1.0,0.004755087,0.0
-1.0,-1.0,-1.0,-1.0,0.004755087,0.0
-1.0,-1.0,-1.0,-1.0,0.004752672,0.0
-1.0,-1.0,-1.0,-1.0,0.004751843,0.0
