NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.006049839,0.0
-1.0,-1.0,-1.0,-1.0,0.006049839,0.0
-1.0,-1.0,-1.0,-1.0,0.01230855,0.0
-1.0,-1.0,-1.0,-1.0,0.01230855,0.0
-1.0,-1.0,-1.0,-1.0,0.01413233,0.0
-1.0,-1.0,-1.0,-1.0,0.01181021,0.0
-1.0,-1.0,-1.0,-1.0,0.01181021,0.0
-1.0,-1.0,-1.0,-1.0,0.01059766,0.0
-1.0,-1.0,-1.0,-1.0,0.009937053,0.0
-1.0,-1.0,-1.0,-1.0,0.009937053,0.0
-1.0,-1.0,-1.0,-1.0,0.009937053,0.0
-1.0,-1.0,-1.0,-1.0,0.00956349,0.0
-1.0,-1.0,-1.0,-1.0,0.009345261,0.0
-1.0,-1.0,-1.0,-1.0,0.01756924,0.0
-1.0,-1.0,-1.0,-1.0,0.01756924,0.0
-1.0,-1.0,-1.0,-1.0,0.01756924,0.0
-1.0,-1.0,-1.0,-1.0,0.01994579,0.0
-1.0,-1.0,-1.0,-1.0,0.01771729,0.0
-1.0,-1.0,-1.0,-1.0,0.01656663,0.0
-1.0,-1.0,-1.0,-1.0,0.01656663,0.0
-1.0,-1.0,-1.0,-1.0,0.01279455,0.0
-1.0,-1.0,-1.0,-1.0,0.01279455,0.0
-1.0,-1.0,-1.0,-1.0,0.01381008,0.0
-1.0,-1.0,-1.0,-1.0,0.01144901,0.0
-1.0,-1.0,-1.0,-1.0,0.01144901,0.0
-1.0,-1.0,-1.0,-1.0,0.01030653,0.0
-1.0,-1.0,-1.0,-1.0,0.01030653,0.0
-1.0,-1.0,-1.0,-1.0,0.009724592,0.0
-1.0,-1.0,-1.0,-1.0,0.005542542,0.0
-1.0,-1.0,-1.0,-1.0,0.005542542,0.0
-1.0,-1.0,-1.0,-1.0,0.006723725,0.0
-1.0,-1.0,-1.0,-1.0,0.006723725,0.0
-1.0,-1.0,-1.0,-1.0,0.007482067,0.0
-1.0,-1.0,-1.0,-1.0,0.004851662,0.0
-1.0,-1.0,-1.0,-1.0,0.004851662,0.0
-1.0,-1.0,-1.0,-1.0,0.003793381,0.0
-1.0,-1.0,-1.0,-1.0,0.003793381,0.0
-1.0,-1.0,-1.0,-1.0,0.003336229,0.0
-1.0,-1.0,-1.0,-1.0,0.003336229,0.0
-1.0,-1.0,-1.0,-1.0,0.0057632,0.0
-1.0,-1.0,-1.0,-1.0,0.0114276,0.0
-1.0,-1.0,-1.0,-1.0,0.0114276,0.0
-1.0,-1.0,-1.0,-1.0,0.01352516,0.0
-1.0,-1.0,-1.0,-1.0,0.01352516,0.0
-1.0,-1.0,-1.0,-1.0,0.01200768,0.0
-1.0,-1.0,-1.0,-1.0,0.011017,0.0
-1.0,-1.0,-1.0,-1.0,0.011017,0.0
-1.0,-1.0,-1.0,-1.0,0.01036216,0.0
-1.0,-1.0,-1.0,-1.0,0.01036216,0.0
-1.0,-1.0,-1.0,-1.0,0.00610938,0.0
-1.0,-1.0,-1.0,-1.0,0.004381132,0.0
-1.0,-1.0,-1.0,-1.0,0.004381132,0.0
-1.0,-1.0,-1.0,-1.0,0.003627856,0.0
-1.0,-1.0,-1.0,-1.0,0.003278244,0.0
-1.0,-1.0,-1.0,-1.0,0.003278244,0.0
-1.0,-1.0,-1.0,-1.0,0.001454631,0.0
-1.0,-1.0,-1.0,-1.0,0.001454631,0.0
-1.0,-1.0,-1.0,-1.0,0.002050282,0.0
-1.0,-1.0,-1.0,-1.0,0.002386246,0.0
-1.0,-1.0,-1.0,-1.0,0.002386246,0.0
-1.0,-1.0,-1.0,-1.0,0.002582062,0.0
-1.0,-1.0,-1.0,-1.0,0.002582062,0.0
-1.0,-1.0,-1.0,-1.0,0.002699503,0.0
-1.0,-1.0,-1.0,-1.0,0.002771698,0.0
-1.0,-1.0,-1.0,-1.0,0.002771698,0.0
-1.0,-1.0,-1.0,-1.0,0.006123936,0.0
-1.0,-1.0,-1.0,-1.0,0.006123936,0.0
-1.0,-1.0,-1.0,-1.0,0.007325695,0.0
-1.0,-1.0,-1.0,-1.0,0.007325695,0.0
-1.0,-1.0,-1.0,-1.0,0.005720542,0.0
-1.0,-1.0,-1.0,-1.0,0.00312641,0.0
-1.0,-1.0,-1.0,-1.0,0.00312641,0.0
-1.0,-1.0,-1.0,-1.0,0.003046063,0.0
-1.0,-1.0,-1.0,-1.0,0.003046063,0.0
-1.0,-1.0,-1.0,-1.0,0.00299595,0.0
-1.0,-1.0,-1.0,-1.0,0.001668947,0.0
-1.0,-1.0,-1.0,-1.0,0.001668947,0.0
-1.0,-1.0,-1.0,-1.0,0.0009710233,0.0
-1.0,-1.0,-1.0,-1.0,0.0009710233,0.0
-1.0,-1.0,-1.0,-1.0,0.00567682,0.0
