N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.01337936,1.140454,-0.1297745,0.5518858,-0.3720164,-0.6008308,0.4427508
0.01337936,1.140454,-0.1297745,0.5518858,-0.3720164,-0.6008308,0.4427508
0.01353657,1.14045,-0.1297157,0.5523564,-0.3719485,-0.6004514,0.4427357
0.01375942,1.14028,-0.1295012,0.5530657,-0.37214,-0.5996652,0.4427549
0.01394949,1.140076,-0.1292173,0.5536184,-0.3725505,-0.5988101,0.4428762
0.01394949,1.140076,-0.1292173,0.5536184,-0.3725505,-0.5988101,0.4428762
0.01394949,1.140076,-0.1292173,0.5536184,-0.3725505,-0.5988101,0.4428762
0.01394949,1.140076,-0.1292173,0.5536184,-0.3725505,-0.5988101,0.4428762
0.01384465,1.140123,-0.1293593,0.554773,-0.3726656,-0.5979382,0.4425123
0.01373415,1.140251,-0.1294774,0.5549135,-0.3726395,-0.5979637,0.4423238
0.01356059,1.140389,-0.1296925,0.5551887,-0.3725137,-0.598044,0.4419758
0.01346615,1.140496,-0.1299157,0.5554711,-0.3723309,-0.598112,0.4416828
0.01346615,1.140496,-0.1299157,0.5554711,-0.3723309,-0.598112,0.4416828
0.01343829,1.140552,-0.1300008,0.5556031,-0.3722677,-0.598111,0.4415713
0.01377373,1.140262,-0.1296575,0.5558259,-0.3727338,-0.5972961,0.4420007
0.01387142,1.140175,-0.1294991,0.5558406,-0.3729398,-0.5970082,0.4421972
0.01374055,1.140422,-0.1296209,0.5559515,-0.3728563,-0.5970711,0.4420432
0.01369323,1.140607,-0.1297582,0.5561906,-0.3726948,-0.597126,0.4418045
0.01370072,1.140684,-0.1298087,0.5563419,-0.372655,-0.5970894,0.4416971
0.01371757,1.140791,-0.1298757,0.5566902,-0.3726074,-0.5969669,0.441464
0.01371757,1.140791,-0.1298757,0.5566902,-0.3726074,-0.5969669,0.441464
0.01375338,1.14081,-0.1299705,0.5570833,-0.3726131,-0.5968671,0.441098
0.01382528,1.140796,-0.1301223,0.5575355,-0.3725565,-0.5967502,0.4407324
0.0139595,1.140704,-0.1301171,0.5577721,-0.3726636,-0.5965527,0.4406099
0.01412079,1.140589,-0.130048,0.5580292,-0.3729383,-0.5962064,0.4405207
0.01420015,1.140568,-0.1299834,0.5581352,-0.3730872,-0.5960203,0.440512
0.01438125,1.140574,-0.1299062,0.5584842,-0.373207,-0.5956561,0.4404609
0.01438125,1.140574,-0.1299062,0.5584842,-0.373207,-0.5956561,0.4404609
0.01438125,1.140574,-0.1299062,0.5584842,-0.373207,-0.5956561,0.4404609
0.01438125,1.140574,-0.1299062,0.5584842,-0.373207,-0.5956561,0.4404609
0.01438125,1.140574,-0.1299062,0.5584842,-0.373207,-0.5956561,0.4404609
0.01438125,1.140574,-0.1299062,0.5584842,-0.373207,-0.5956561,0.4404609
0.01499842,1.140384,-0.1292699,0.5601063,-0.3747024,-0.5933048,0.440305
0.01499842,1.140384,-0.1292699,0.5601063,-0.3747024,-0.5933048,0.440305
0.01511496,1.140333,-0.1291536,0.5608097,-0.3750416,-0.592589,0.4400847
