N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
-0.03296152,1.132425,-0.09535909,0.3961659,-0.4449299,-0.5799402,0.5556613
-0.03250937,1.132228,-0.09542057,0.3965046,-0.4448649,-0.5795712,0.5558566
-0.03212712,1.132043,-0.09541327,0.396924,-0.4447644,-0.5792967,0.5559239
-0.03101764,1.131979,-0.09595764,0.3983523,-0.444148,-0.578686,0.556031
-0.03068148,1.131953,-0.09617999,0.3988663,-0.4439995,-0.5785101,0.5559642
-0.0302927,1.131835,-0.09640318,0.3993758,-0.4437817,-0.5784458,0.5558392
-0.0302927,1.131835,-0.09640318,0.3993758,-0.4437817,-0.5784458,0.5558392
-0.03000776,1.131689,-0.0964337,0.3994968,-0.4435025,-0.5784174,0.5560048
-0.03013365,1.131646,-0.09629539,0.399123,-0.4436716,-0.5783805,0.5561765
-0.03010459,1.131548,-0.0958215,0.3988734,-0.4441708,-0.5780773,0.5562725
-0.03008593,1.131502,-0.09564829,0.3987837,-0.4443913,-0.5779964,0.5562446
-0.0299232,1.13143,-0.09539706,0.3986473,-0.4444334,-0.5778528,0.5564579
-0.0299232,1.13143,-0.09539706,0.3986473,-0.4444334,-0.5778528,0.5564579
-0.02964707,1.131389,-0.09533307,0.3987182,-0.4441682,-0.5777295,0.5567468
-0.02938599,1.131263,-0.09524977,0.398968,-0.443984,-0.5776719,0.5567746
-0.02518813,1.132398,-0.0969713,0.4049008,-0.441204,-0.575817,0.556623
-0.02540735,1.132448,-0.09712881,0.4052076,-0.4410627,-0.5763506,0.555959
-0.02560211,1.132451,-0.09731603,0.4056617,-0.4407962,-0.5770246,0.5551397
-0.02556067,1.132444,-0.09740049,0.4060092,-0.4406559,-0.5771741,0.5548414
-0.0256495,1.132392,-0.09746486,0.4062163,-0.4406109,-0.5775446,0.5543398
-0.02573539,1.132352,-0.09746385,0.4062107,-0.4406648,-0.5777163,0.5541222
-0.02577124,1.132361,-0.09744391,0.4063949,-0.4408666,-0.5778818,0.5536537
-0.02577124,1.132361,-0.09744391,0.4063949,-0.4408666,-0.5778818,0.5536537
-0.02590731,1.13241,-0.09752512,0.4064888,-0.4408527,-0.5782837,0.5531761
-0.0258352,1.132434,-0.09766349,0.4067093,-0.4405627,-0.5784429,0.5530786
-0.02574876,1.132411,-0.09767598,0.4068112,-0.4405099,-0.5784254,0.5530639
-0.02573397,1.132343,-0.09777603,0.4071293,-0.4404589,-0.578594,0.552694
-0.02573081,1.132285,-0.09801909,0.4078388,-0.4405948,-0.578513,0.5521471
-0.02573081,1.132285,-0.09801909,0.4078388,-0.4405948,-0.578513,0.5521471
-0.02564962,1.132234,-0.09821239,0.4090753,-0.4411322,-0.5779263,0.5514173
-0.02565218,1.132221,-0.09821633,0.4105631,-0.4423585,-0.5769044,0.5503983
-0.02570348,1.132241,-0.0982734,0.4113329,-0.4429315,-0.5764132,0.549877
-0.02573947,1.132239,-0.0984042,0.4129721,-0.4439968,-0.5753397,0.5489128
-0.02570316,1.13222,-0.09843066,0.4138409,-0.4444938,-0.5747234,0.5485016
-0.02562397,1.132202,-0.09837779,0.4156567,-0.4457541,-0.57323,0.547668
-0.02562397,1.132202,-0.09837779,0.4156567,-0.4457541,-0.57323,0.547668
-0.02593705,1.1322,-0.0983763,0.4186423,-0.4481415,-0.5710337,0.5457365
-0.02593705,1.1322,-0.0983763,0.4186423,-0.4481415,-0.5710337,0.5457365
-0.02600233,1.132189,-0.0983451,0.4196346,-0.4489273,-0.5702954,0.5451003
-0.02599776,1.132166,-0.09840453,0.421669,-0.449953,-0.5688902,0.5441521
-0.0260978,1.132158,-0.09862158,0.4238079,-0.4507635,-0.5676414,0.5431229
-0.02616319,1.132162,-0.09873405,0.4250008,-0.4512329,-0.566954,0.5425186
-0.02635889,1.132167,-0.09882307,0.4273424,-0.4526171,-0.5653808,0.5411661
-0.02643586,1.132146,-0.09889111,0.4284865,-0.4532835,-0.5645666,0.5405535
-0.02646255,1.132137,-0.09898901,0.4297473,-0.4538352,-0.5637015,0.5399922
-0.02655624,1.132095,-0.09919819,0.4338005,-0.4556751,-0.5607486,0.5382735
-0.02655624,1.132095,-0.09919819,0.4338005,-0.4556751,-0.5607486,0.5382735
-0.02657743,1.13212,-0.09928769,0.4367728,-0.4572573,-0.558386,0.5369828
-0.02663096,1.132107,-0.09932864,0.4382651,-0.4582036,-0.5571255,0.5362689
-0.02671454,1.132128,-0.09952939,0.4415999,-0.4598977,-0.5545587,0.5347413
-0.02658616,1.132137,-0.09960669,0.445359,-0.4617679,-0.5513474,0.5333309
-0.02658616,1.132137,-0.09960669,0.445359,-0.4617679,-0.5513474,0.5333309
-0.02635024,1.132154,-0.09970829,0.4493359,-0.4638153,-0.5477219,0.5319526
-0.02630248,1.132152,-0.09976617,0.4512568,-0.4648596,-0.54602,0.5311639
-0.02623827,1.132177,-0.09992403,0.4551234,-0.466825,-0.5427086,0.5295325
-0.02617672,1.132196,-0.1001177,0.4588905,-0.4687478,-0.5394471,0.5279127
-0.02607584,1.132249,-0.1003006,0.4625176,-0.4705717,-0.5362442,0.5263858
-0.02607584,1.132249,-0.1003006,0.4625176,-0.4705717,-0.5362442,0.5263858
-0.02599511,1.132287,-0.1004459,0.4659611,-0.4721954,-0.5332235,0.5249615
-0.02580171,1.132297,-0.1006529,0.4693784,-0.4737157,-0.5301789,0.5236294
-0.02580171,1.132297,-0.1006529,0.4693784,-0.4737157,-0.5301789,0.5236294
-0.02572626,1.132332,-0.1006981,0.4723,-0.4754384,-0.5271969,0.5224505
-0.02574463,1.1324,-0.1007704,0.4748067,-0.4770272,-0.5246785,0.5212641
-0.02574463,1.1324,-0.1007704,0.4748067,-0.4770272,-0.5246785,0.5212641
-0.02548574,1.132473,-0.1009507,0.4773262,-0.4779745,-0.5223334,0.5204497
-0.02532073,1.132432,-0.1012041,0.4794028,-0.4786146,-0.5205892,0.5196999
-0.02529485,1.13241,-0.101354,0.4802137,-0.478879,-0.5199841,0.5193133
-0.02534477,1.132359,-0.1017096,0.4812956,-0.4790962,-0.5194392,0.5186562
-0.0256581,1.13232,-0.1021968,0.4817244,-0.4788415,-0.5198552,0.5180764
-0.0256581,1.13232,-0.1021968,0.4817244,-0.4788415,-0.5198552,0.5180764
-0.02573654,1.13229,-0.1029021,0.4817021,-0.4777814,-0.521207,0.5177174
-0.0258287,1.132286,-0.1032684,0.4814366,-0.4771212,-0.5222234,0.517549
-0.02614212,1.132271,-0.1040633,0.480468,-0.47552,-0.5249928,0.5171208
-0.02614006,1.132207,-0.1044145,0.4798544,-0.474577,-0.5265641,0.5169592
-0.02623577,1.132175,-0.1047403,0.4791688,-0.4736008,-0.5281723,0.5168497
-0.02642,1.132063,-0.1053892,0.4776365,-0.4714802,-0.5316032,0.5166895
-0.02665095,1.13195,-0.1061583,0.4761051,-0.469174,-0.5354383,0.5162418
-0.02678354,1.131904,-0.1065448,0.4753605,-0.4679612,-0.5374472,0.5159412
-0.02688843,1.131928,-0.106905,0.4746662,-0.466731,-0.5394247,0.5156308
-0.0268851,1.131922,-0.1072766,0.4732821,-0.4647213,-0.5426633,0.51532
-0.02688329,1.131907,-0.1073823,0.4726079,-0.4639409,-0.5440763,0.515152
-0.02699574,1.131856,-0.1075828,0.4713939,-0.462762,-0.5468446,0.5143931
-0.02709534,1.131848,-0.107714,0.4708476,-0.4622093,-0.5482498,0.5138942
-0.02717343,1.131842,-0.1078443,0.4703783,-0.4616828,-0.5495781,0.5133783
-0.02726517,1.131823,-0.1080425,0.4695275,-0.4608362,-0.5519158,0.5124089
-0.02726517,1.131823,-0.1080425,0.4695275,-0.4608362,-0.5519158,0.5124089
-0.02730293,1.131788,-0.1081251,0.4689374,-0.460261,-0.5537357,0.511502
-0.02735742,1.131727,-0.1082428,0.4684919,-0.4597277,-0.5554191,0.5105638
-0.02735168,1.13172,-0.1083579,0.4683396,-0.459448,-0.5562275,0.5100749
-0.0274655,1.131712,-0.1085682,0.4678973,-0.4587898,-0.5579177,0.5092268
-0.02757851,1.131724,-0.1087811,0.4674739,-0.4580614,-0.5595515,0.5084783
-0.02772504,1.131725,-0.1089308,0.4671404,-0.4576542,-0.5604886,0.5081192
-0.02777269,1.131706,-0.1090634,0.4668181,-0.4572466,-0.5613394,0.5078431
-0.02788186,1.131716,-0.109206,0.4664396,-0.4568363,-0.5622355,0.5075687
-0.02817714,1.131685,-0.1093253,0.4653173,-0.4560895,-0.5641232,0.5071759
-0.02905118,1.131695,-0.109414,0.4622442,-0.4549374,-0.5675414,0.5072072
-0.02938337,1.131679,-0.109427,0.4602045,-0.4537594,-0.5695501,0.5078651
-0.02955216,1.131667,-0.1094494,0.456219,-0.4502664,-0.5732974,0.5103474
-0.03000539,1.131633,-0.1094669,0.4518722,-0.4469829,-0.577374,0.5125009
-0.03000539,1.131633,-0.1094669,0.4518722,-0.4469829,-0.577374,0.5125009
-0.03058185,1.131651,-0.1094785,0.4473526,-0.4439523,-0.5816386,0.5142747
-0.03080099,1.131698,-0.1094961,0.4452444,-0.442467,-0.5836585,0.5150953
-0.03124436,1.131713,-0.109576,0.4413651,-0.4396776,-0.587487,0.5164685
-0.03159563,1.131738,-0.1098692,0.438365,-0.437144,-0.5910596,0.5170975
-0.03159563,1.131738,-0.1098692,0.438365,-0.437144,-0.5910596,0.5170975
-0.03178312,1.131743,-0.1100365,0.4358272,-0.4349995,-0.594036,0.5176402
-0.03178188,1.131691,-0.1100556,0.4348173,-0.4341668,-0.5951633,0.5178937
-0.0318389,1.131577,-0.1100833,0.4331168,-0.4328839,-0.5971782,0.5180729
-0.03180857,1.131556,-0.1101197,0.4325401,-0.43234,-0.5979876,0.5180754
-0.03175209,1.131549,-0.1101333,0.4316922,-0.4316079,-0.5993063,0.5178692
-0.03160676,1.131549,-0.1100703,0.4313626,-0.4310112,-0.6002076,0.517597
-0.03147199,1.131534,-0.1100252,0.4314576,-0.4309938,-0.6003719,0.5173416
-0.03115885,1.131496,-0.1100072,0.4320815,-0.4311158,-0.60046,0.5166165
-0.03107368,1.131453,-0.1099712,0.4326122,-0.4313536,-0.600391,0.5160536
-0.03089875,1.13138,-0.1100841,0.4342251,-0.4315168,-0.600256,0.514718
