N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.01874821,0.9864293,-0.1381052,0.6368653,-0.4620639,-0.5177639,0.3358871
0.01870603,0.9863294,-0.1381218,0.6369269,-0.4621939,-0.5174436,0.3360848
0.01870603,0.9863294,-0.1381218,0.6369269,-0.4621939,-0.5174436,0.3360848
0.01857415,0.9861886,-0.1379983,0.6366532,-0.462584,-0.5170662,0.3366472
0.01857911,0.9861137,-0.137859,0.6364363,-0.4627655,-0.5167316,0.3373209
0.01861215,0.9860989,-0.1378498,0.63635,-0.462759,-0.5166153,0.3376708
0.01861215,0.9860989,-0.1378498,0.63635,-0.462759,-0.5166153,0.3376708
0.01869419,0.9860704,-0.1378306,0.6364009,-0.462889,-0.5163136,0.337858
0.01864794,0.9860935,-0.1378864,0.6362834,-0.4630875,-0.5162809,0.3378571
0.01861173,0.9861022,-0.1379603,0.636162,-0.4630863,-0.516426,0.3378657
0.01853653,0.9861433,-0.1381494,0.635778,-0.4627256,-0.5170112,0.3381878
0.01853653,0.9861433,-0.1381494,0.635778,-0.4627256,-0.5170112,0.3381878
0.01868679,0.9861903,-0.1382546,0.6357625,-0.4624791,-0.5170322,0.3385217
0.01864913,0.986165,-0.138386,0.6356432,-0.4625478,-0.5170513,0.3386227
0.01860801,0.986175,-0.1384485,0.6355723,-0.4626534,-0.5170618,0.3385954
0.01856838,0.9861922,-0.1385466,0.6353861,-0.4626673,-0.5171508,0.33879
0.01851457,0.9861877,-0.1387213,0.6351028,-0.4623346,-0.5176088,0.3390758
0.01856657,0.9862237,-0.1388301,0.6349646,-0.4619417,-0.5178301,0.3395317
0.01856657,0.9862237,-0.1388301,0.6349646,-0.4619417,-0.5178301,0.3395317
0.01854369,0.9862009,-0.1388151,0.634838,-0.4619309,-0.5178845,0.3397004
0.01827756,0.9861662,-0.1388587,0.6343092,-0.4618994,-0.5184395,0.3398843
0.0183352,0.9861922,-0.1389596,0.634353,-0.4615443,-0.5186192,0.3400106
0.0183352,0.9861922,-0.1389596,0.634353,-0.4615443,-0.5186192,0.3400106
