NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,2.443085e-08,0.0
-1.0,-1.0,-1.0,-1.0,2.443085e-08,0.0
-1.0,-1.0,-1.0,-1.0,1.658033e-08,0.0
-1.0,-1.0,-1.0,-1.0,1.658033e-08,0.0
-1.0,-1.0,-1.0,-1.0,1.132515e-08,0.0
-1.0,-1.0,-1.0,-1.0,7.777071e-09,0.0
-1.0,-1.0,-1.0,-1.0,5.364458e-09,0.0
-1.0,-1.0,-1.0,-1.0,5.364458e-09,0.0
-1.0,-1.0,-1.0,-1.0,3.713968e-09,0.0
-1.0,-1.0,-1.0,-1.0,3.713968e-09,0.0
-1.0,-1.0,-1.0,-1.0,2.579188e-09,0.0
-1.0,-1.0,-1.0,-1.0,0.1000332,0.0
-1.0,-1.0,-1.0,-1.0,0.1000332,0.0
-1.0,-1.0,-1.0,-1.0,0.795663,0.0
-1.0,-1.0,-1.0,-1.0,0.795663,0.0
-1.0,-1.0,-1.0,-1.0,0.9848841,0.0
-1.0,-1.0,-1.0,-1.0,0.9349319,0.0
-1.0,-1.0,-1.0,-1.0,0.9349319,0.0
-1.0,-1.0,-1.0,-1.0,0.6850713,0.0
-1.0,-1.0,-1.0,-1.0,0.1584901,0.0
-1.0,-1.0,-1.0,-1.0,0.1584901,0.0
-1.0,-1.0,-1.0,-1.0,0.06507283,0.0
-1.0,-1.0,-1.0,-1.0,0.06507283,0.0
-1.0,-1.0,-1.0,-1.0,0.006872273,0.0
-1.0,-1.0,-1.0,-1.0,0.006872273,0.0
-1.0,-1.0,-1.0,-1.0,0.003656116,0.0
-1.0,-1.0,-1.0,-1.0,0.003656116,0.0
-1.0,-1.0,-1.0,-1.0,0.001244599,0.0
-1.0,-1.0,-1.0,-1.0,0.001070412,0.0
-1.0,-1.0,-1.0,-1.0,0.001070412,0.0
-1.0,-1.0,-1.0,-1.0,0.001055866,0.0
-1.0,-1.0,-1.0,-1.0,9.109645e-05,0.0
-1.0,-1.0,-1.0,-1.0,9.109645e-05,0.0
-1.0,-1.0,-1.0,-1.0,9.269324e-06,0.0
-1.0,-1.0,-1.0,-1.0,9.269324e-06,0.0
