NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.004882506,0.0
-1.0,-1.0,-1.0,-1.0,0.004882506,0.0
-1.0,-1.0,-1.0,-1.0,0.00521326,0.0
-1.0,-1.0,-1.0,-1.0,0.005427524,0.0
-1.0,-1.0,-1.0,-1.0,0.005427524,0.0
-1.0,-1.0,-1.0,-1.0,0.005568231,0.0
-1.0,-1.0,-1.0,-1.0,0.005568231,0.0
-1.0,-1.0,-1.0,-1.0,0.005661707,0.0
-1.0,-1.0,-1.0,-1.0,0.002465382,0.0
-1.0,-1.0,-1.0,-1.0,0.002465382,0.0
-1.0,-1.0,-1.0,-1.0,0.001148298,0.0
-1.0,-1.0,-1.0,-1.0,0.001148298,0.0
-1.0,-1.0,-1.0,-1.0,0.003007162,0.0
-1.0,-1.0,-1.0,-1.0,0.003007162,0.0
-1.0,-1.0,-1.0,-1.0,0.001247572,0.0
-1.0,-1.0,-1.0,-1.0,0.0006426359,0.0
-1.0,-1.0,-1.0,-1.0,0.0006426359,0.0
-1.0,-1.0,-1.0,-1.0,0.002693136,0.0
-1.0,-1.0,-1.0,-1.0,0.002693136,0.0
-1.0,-1.0,-1.0,-1.0,0.00153109,0.0
-1.0,-1.0,-1.0,-1.0,0.003311571,0.0
-1.0,-1.0,-1.0,-1.0,0.003311571,0.0
-1.0,-1.0,-1.0,-1.0,0.004313587,0.0
-1.0,-1.0,-1.0,-1.0,0.004313587,0.0
-1.0,-1.0,-1.0,-1.0,0.004897472,0.0
-1.0,-1.0,-1.0,-1.0,0.004897472,0.0
-1.0,-1.0,-1.0,-1.0,0.005248055,0.0
-1.0,-1.0,-1.0,-1.0,0.005464018,0.0
-1.0,-1.0,-1.0,-1.0,0.005599986,0.0
-1.0,-1.0,-1.0,-1.0,0.005599986,0.0
-1.0,-1.0,-1.0,-1.0,0.005599986,0.0
-1.0,-1.0,-1.0,-1.0,0.005687188,0.0
-1.0,-1.0,-1.0,-1.0,0.005743992,0.0
-1.0,-1.0,-1.0,-1.0,0.005781483,0.0
-1.0,-1.0,-1.0,-1.0,0.005781483,0.0
-1.0,-1.0,-1.0,-1.0,0.005781483,0.0
-1.0,-1.0,-1.0,-1.0,0.005806501,0.0
-1.0,-1.0,-1.0,-1.0,0.01951431,0.0
-1.0,-1.0,-1.0,-1.0,0.05268905,0.0
-1.0,-1.0,-1.0,-1.0,0.05268905,0.0
-1.0,-1.0,-1.0,-1.0,0.05268905,0.0
-1.0,-1.0,-1.0,-1.0,0.2499173,0.0
-1.0,-1.0,-1.0,-1.0,0.6288583,0.0
-1.0,-1.0,-1.0,-1.0,0.6288583,0.0
-1.0,-1.0,-1.0,-1.0,0.3740875,0.0
-1.0,-1.0,-1.0,-1.0,0.1517431,0.0
-1.0,-1.0,-1.0,-1.0,0.1517431,0.0
-1.0,-1.0,-1.0,-1.0,0.08251675,0.0
-1.0,-1.0,-1.0,-1.0,0.08251675,0.0
-1.0,-1.0,-1.0,-1.0,0.0437924,0.0
-1.0,-1.0,-1.0,-1.0,0.02888719,0.0
-1.0,-1.0,-1.0,-1.0,0.02888719,0.0
