NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.01345234,0.0
-1.0,-1.0,-1.0,-1.0,0.01263918,0.0
-1.0,-1.0,-1.0,-1.0,0.01263918,0.0
-1.0,-1.0,-1.0,-1.0,0.01527031,0.0
-1.0,-1.0,-1.0,-1.0,0.01527031,0.0
-1.0,-1.0,-1.0,-1.0,0.01631933,0.0
-1.0,-1.0,-1.0,-1.0,0.01631933,0.0
-1.0,-1.0,-1.0,-1.0,0.01676878,0.0
-1.0,-1.0,-1.0,-1.0,0.0169742,0.0
-1.0,-1.0,-1.0,-1.0,0.0169742,0.0
-1.0,-1.0,-1.0,-1.0,0.01707367,0.0
-1.0,-1.0,-1.0,-1.0,0.01712437,0.0
-1.0,-1.0,-1.0,-1.0,0.01712437,0.0
-1.0,-1.0,-1.0,-1.0,0.01712437,0.0
-1.0,-1.0,-1.0,-1.0,0.0171514,0.0
-1.0,-1.0,-1.0,-1.0,0.01716641,0.0
-1.0,-1.0,-1.0,-1.0,0.01717503,0.0
-1.0,-1.0,-1.0,-1.0,0.01717503,0.0
-1.0,-1.0,-1.0,-1.0,0.01718014,0.0
-1.0,-1.0,-1.0,-1.0,0.01718325,0.0
-1.0,-1.0,-1.0,-1.0,0.01718325,0.0
-1.0,-1.0,-1.0,-1.0,0.01718518,0.0
-1.0,-1.0,-1.0,-1.0,0.01718518,0.0
-1.0,-1.0,-1.0,-1.0,0.01389187,0.0
-1.0,-1.0,-1.0,-1.0,0.01246497,0.0
-1.0,-1.0,-1.0,-1.0,0.01246497,0.0
-1.0,-1.0,-1.0,-1.0,0.007679787,0.0
-1.0,-1.0,-1.0,-1.0,0.007679787,0.0
-1.0,-1.0,-1.0,-1.0,0.006060105,0.0
-1.0,-1.0,-1.0,-1.0,0.006060105,0.0
-1.0,-1.0,-1.0,-1.0,0.005461725,0.0
-1.0,-1.0,-1.0,-1.0,0.005222387,0.0
-1.0,-1.0,-1.0,-1.0,0.005222387,0.0
-1.0,-1.0,-1.0,-1.0,0.005119543,0.0
-1.0,-1.0,-1.0,-1.0,0.005119543,0.0
-1.0,-1.0,-1.0,-1.0,0.005072414,0.0
-1.0,-1.0,-1.0,-1.0,0.005049543,0.0
-1.0,-1.0,-1.0,-1.0,0.005049543,0.0
-1.0,-1.0,-1.0,-1.0,0.005037861,0.0
-1.0,-1.0,-1.0,-1.0,0.005037861,0.0
-1.0,-1.0,-1.0,-1.0,0.005031621,0.0
-1.0,-1.0,-1.0,-1.0,0.005028152,0.0
-1.0,-1.0,-1.0,-1.0,0.005028152,0.0
-1.0,-1.0,-1.0,-1.0,0.005026156,0.0
-1.0,-1.0,-1.0,-1.0,0.005026156,0.0
-1.0,-1.0,-1.0,-1.0,0.005024971,0.0
-1.0,-1.0,-1.0,-1.0,0.005024971,0.0
-1.0,-1.0,-1.0,-1.0,0.00502425,0.0
-1.0,-1.0,-1.0,-1.0,0.005023801,0.0
-1.0,-1.0,-1.0,-1.0,0.005023516,0.0
-1.0,-1.0,-1.0,-1.0,0.005023516,0.0
-1.0,-1.0,-1.0,-1.0,0.005023516,0.0
-1.0,-1.0,-1.0,-1.0,0.005023332,0.0
-1.0,-1.0,-1.0,-1.0,0.005023211,0.0
-1.0,-1.0,-1.0,-1.0,0.005023211,0.0
-1.0,-1.0,-1.0,-1.0,0.005023131,0.0
-1.0,-1.0,-1.0,-1.0,0.005023078,0.0
-1.0,-1.0,-1.0,-1.0,0.005023078,0.0
-1.0,-1.0,-1.0,-1.0,0.005023042,0.0
-1.0,-1.0,-1.0,-1.0,0.005023042,0.0
-1.0,-1.0,-1.0,-1.0,0.005023017,0.0
-1.0,-1.0,-1.0,-1.0,0.005023,0.0
-1.0,-1.0,-1.0,-1.0,0.005023,0.0
-1.0,-1.0,-1.0,-1.0,0.005022989,0.0
-1.0,-1.0,-1.0,-1.0,0.005022989,0.0
-1.0,-1.0,-1.0,-1.0,0.005022981,0.0
-1.0,-1.0,-1.0,-1.0,0.005022975,0.0
-1.0,-1.0,-1.0,-1.0,0.005022975,0.0
-1.0,-1.0,-1.0,-1.0,0.005022971,0.0
-1.0,-1.0,-1.0,-1.0,0.005022971,0.0
-1.0,-1.0,-1.0,-1.0,0.005022969,0.0
-1.0,-1.0,-1.0,-1.0,0.005022967,0.0
-1.0,-1.0,-1.0,-1.0,0.005022967,0.0
-1.0,-1.0,-1.0,-1.0,0.005022965,0.0
-1.0,-1.0,-1.0,-1.0,0.005022964,0.0
-1.0,-1.0,-1.0,-1.0,0.005022964,0.0
-1.0,-1.0,-1.0,-1.0,0.005022964,0.0
-1.0,-1.0,-1.0,-1.0,0.005022964,0.0
-1.0,-1.0,-1.0,-1.0,0.005022964,0.0
-1.0,-1.0,-1.0,-1.0,0.008433416,0.0
-1.0,-1.0,-1.0,-1.0,0.008433416,0.0
-1.0,-1.0,-1.0,-1.0,0.01425873,0.0
-1.0,-1.0,-1.0,-1.0,0.01425873,0.0
-1.0,-1.0,-1.0,-1.0,0.01280465,0.0
-1.0,-1.0,-1.0,-1.0,0.01280465,0.0
-1.0,-1.0,-1.0,-1.0,0.009080292,0.0
-1.0,-1.0,-1.0,-1.0,0.007238261,0.0
-1.0,-1.0,-1.0,-1.0,0.007238261,0.0
-1.0,-1.0,-1.0,-1.0,0.006281619,0.0
-1.0,-1.0,-1.0,-1.0,0.006281619,0.0
-1.0,-1.0,-1.0,-1.0,0.005762928,0.0
-1.0,-1.0,-1.0,-1.0,0.01325761,0.0
-1.0,-1.0,-1.0,-1.0,0.01325761,0.0
-1.0,-1.0,-1.0,-1.0,0.01230899,0.0
-1.0,-1.0,-1.0,-1.0,0.01230899,0.0
