NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,5.014394e-21,0.001217834
-1.0,-1.0,-1.0,-1.0,3.534018e-21,0.002624775
-1.0,-1.0,-1.0,-1.0,3.534018e-21,0.002624775
-1.0,-1.0,-1.0,-1.0,2.490711e-21,0.003382675
-1.0,-1.0,-1.0,-1.0,1.755397e-21,0.001870888
-1.0,-1.0,-1.0,-1.0,1.755397e-21,0.001870888
-1.0,-1.0,-1.0,-1.0,1.237169e-21,0.002956606
-1.0,-1.0,-1.0,-1.0,1.237169e-21,0.002956606
-1.0,-1.0,-1.0,-1.0,8.719326e-22,0.001648096
-1.0,-1.0,-1.0,-1.0,6.145192e-22,0.0009532032
-1.0,-1.0,-1.0,-1.0,6.145192e-22,0.0009532032
-1.0,-1.0,-1.0,-1.0,4.331005e-22,0.0005689749
-1.0,-1.0,-1.0,-1.0,4.331005e-22,0.0005689749
-1.0,-1.0,-1.0,-1.0,3.052409e-22,0.0003488735
-1.0,-1.0,-1.0,-1.0,2.151278e-22,0.002260895
-1.0,-1.0,-1.0,-1.0,2.151278e-22,0.002260895
-1.0,-1.0,-1.0,-1.0,1.516184e-22,0.003230399
-1.0,-1.0,-1.0,-1.0,1.516184e-22,0.003230399
-1.0,-1.0,-1.0,-1.0,1.068573e-22,0.007187895
-1.0,-1.0,-1.0,-1.0,7.531094000000001e-23,0.07875515
-1.0,-1.0,-1.0,-1.0,7.531094000000001e-23,0.07875515
-1.0,-1.0,-1.0,-1.0,5.307775000000001e-23,0.1590928
-1.0,-1.0,-1.0,-1.0,5.307775000000001e-23,0.1590928
-1.0,-1.0,-1.0,-1.0,3.7408120000000004e-23,0.190843
-1.0,-1.0,-1.0,-1.0,3.7408120000000004e-23,0.190843
-1.0,-1.0,-1.0,-1.0,2.6364460000000002e-23,0.2216312
-1.0,-1.0,-1.0,-1.0,1.8581090000000002e-23,0.2542587
-1.0,-1.0,-1.0,-1.0,1.8581090000000002e-23,0.2542587
-1.0,-1.0,-1.0,-1.0,1.3095490000000002e-23,0.2707196
-1.0,-1.0,-1.0,-1.0,1.3095490000000002e-23,0.2707196
-1.0,-1.0,-1.0,-1.0,9.229404e-24,0.2727046
-1.0,-1.0,-1.0,-1.0,6.504712e-24,0.3262665
-1.0,-1.0,-1.0,-1.0,6.504712e-24,0.3262665
-1.0,-1.0,-1.0,-1.0,4.584384e-24,0.2978034
-1.0,-1.0,-1.0,-1.0,3.2309869999999998e-24,0.156139
-1.0,-1.0,-1.0,-1.0,3.2309869999999998e-24,0.156139
-1.0,-1.0,-1.0,-1.0,2.277133e-24,0.03895865
-1.0,-1.0,-1.0,-1.0,2.277133e-24,0.03895865
-1.0,-1.0,-1.0,-1.0,1.60488e-24,0.09488479
-1.0,-1.0,-1.0,-1.0,1.131085e-24,0.1223941
-1.0,-1.0,-1.0,-1.0,1.131085e-24,0.1223941
-1.0,-1.0,-1.0,-1.0,7.971696e-25,0.1480654
-1.0,-1.0,-1.0,-1.0,7.971696e-25,0.1480654
-1.0,-1.0,-1.0,-1.0,5.61825e-25,0.202126
-1.0,-1.0,-1.0,-1.0,3.9596190000000003e-25,0.2247115
-1.0,-1.0,-1.0,-1.0,3.9596190000000003e-25,0.2247115
-1.0,-1.0,-1.0,-1.0,2.790665e-25,0.2161833
-1.0,-1.0,-1.0,-1.0,2.790665e-25,0.2161833
-1.0,-1.0,-1.0,-1.0,1.966805e-25,0.1865629
-1.0,-1.0,-1.0,-1.0,1.966805e-25,0.1865629
-1.0,-1.0,-1.0,-1.0,1.3861620000000001e-25,0.1613174
-1.0,-1.0,-1.0,-1.0,9.769340999999999e-26,0.1851911
-1.0,-1.0,-1.0,-1.0,9.769340999999999e-26,0.1851911
-1.0,-1.0,-1.0,-1.0,6.885234999999999e-26,0.07946832
-1.0,-1.0,-1.0,-1.0,6.885234999999999e-26,0.07946832
-1.0,-1.0,-1.0,-1.0,4.8525909999999996e-26,0.1226857
-1.0,-1.0,-1.0,-1.0,3.420004e-26,0.1348102
-1.0,-1.0,-1.0,-1.0,3.420004e-26,0.1348102
-1.0,-1.0,-1.0,-1.0,2.410361e-26,0.149716
-1.0,-1.0,-1.0,-1.0,2.410361e-26,0.149716
-1.0,-1.0,-1.0,-1.0,1.698767e-26,0.1626636
-1.0,-1.0,-1.0,-1.0,1.19726e-26,0.08096758
-1.0,-1.0,-1.0,-1.0,1.19726e-26,0.08096758
-1.0,-1.0,-1.0,-1.0,8.438006000000001e-27,0.06834768
-1.0,-1.0,-1.0,-1.0,5.946938e-27,0.06471767
-1.0,-1.0,-1.0,-1.0,5.946938e-27,0.06471767
-1.0,-1.0,-1.0,-1.0,5.946938e-27,0.06471767
-1.0,-1.0,-1.0,-1.0,4.1912690000000004e-27,0.08814663
-1.0,-1.0,-1.0,-1.0,2.953923e-27,0.1176189
-1.0,-1.0,-1.0,-1.0,2.0818660000000003e-27,0.1229963
-1.0,-1.0,-1.0,-1.0,2.0818660000000003e-27,0.1229963
-1.0,-1.0,-1.0,-1.0,1.467265e-27,0.1515176
-1.0,-1.0,-1.0,-1.0,1.467265e-27,0.1515176
-1.0,-1.0,-1.0,-1.0,1.034082e-27,0.1534366
-1.0,-1.0,-1.0,-1.0,1.034082e-27,0.1534366
-1.0,-1.0,-1.0,-1.0,7.288019e-28,0.1474373
-1.0,-1.0,-1.0,-1.0,5.136441e-28,0.1288762
-1.0,-1.0,-1.0,-1.0,5.136441e-28,0.1288762
-1.0,-1.0,-1.0,-1.0,3.62008e-28,0.1281301
-1.0,-1.0,-1.0,-1.0,3.62008e-28,0.1281301
-1.0,-1.0,-1.0,-1.0,2.55135e-28,0.1610882
-1.0,-1.0,-1.0,-1.0,1.798143e-28,0.143287
-1.0,-1.0,-1.0,-1.0,1.798143e-28,0.143287
-1.0,-1.0,-1.0,-1.0,1.2673010000000001e-28,0.1833936
-1.0,-1.0,-1.0,-1.0,1.2673010000000001e-28,0.1833936
-1.0,-1.0,-1.0,-1.0,8.931663e-29,0.1836204
-1.0,-1.0,-1.0,-1.0,6.294887e-29,0.1881821
-1.0,-1.0,-1.0,-1.0,6.294887e-29,0.1881821
-1.0,-1.0,-1.0,-1.0,4.4365280000000003e-29,0.1638
-1.0,-1.0,-1.0,-1.0,3.1267640000000003e-29,0.1768017
-1.0,-1.0,-1.0,-1.0,3.1267640000000003e-29,0.1768017
-1.0,-1.0,-1.0,-1.0,3.1267640000000003e-29,0.1768017
-1.0,-1.0,-1.0,-1.0,2.203686e-29,0.1958576
-1.0,-1.0,-1.0,-1.0,1.553094e-29,0.2189354
-1.0,-1.0,-1.0,-1.0,1.094588e-29,0.2301455
-1.0,-1.0,-1.0,-1.0,1.094588e-29,0.2301455
-1.0,-1.0,-1.0,-1.0,7.714464e-30,0.3024067
-1.0,-1.0,-1.0,-1.0,7.714464e-30,0.3024067
-1.0,-1.0,-1.0,-1.0,5.437003e-30,0.3304708
-1.0,-1.0,-1.0,-1.0,5.437003e-30,0.3304708
-1.0,-1.0,-1.0,-1.0,3.831905e-30,0.419502
-1.0,-1.0,-1.0,-1.0,2.700616e-30,0.393602
-1.0,-1.0,-1.0,-1.0,2.700616e-30,0.393602
-1.0,-1.0,-1.0,-1.0,1.9033479999999998e-30,0.350587
-1.0,-1.0,-1.0,-1.0,1.9033479999999998e-30,0.350587
-1.0,-1.0,-1.0,-1.0,1.341442e-30,0.3124226
-1.0,-1.0,-1.0,-1.0,9.454209e-31,0.2198329
-1.0,-1.0,-1.0,-1.0,9.454209e-31,0.2198329
-1.0,-1.0,-1.0,-1.0,6.66315e-31,0.1563248
-1.0,-1.0,-1.0,-1.0,6.66315e-31,0.1563248
-1.0,-1.0,-1.0,-1.0,4.696018e-31,0.1002113
-1.0,-1.0,-1.0,-1.0,3.309667e-31,0.04976751
-1.0,-1.0,-1.0,-1.0,3.309667e-31,0.04976751
-1.0,-1.0,-1.0,-1.0,2.332594e-31,0.07650966
-1.0,-1.0,-1.0,-1.0,2.332594e-31,0.07650966
-1.0,-1.0,-1.0,-1.0,1.643952e-31,0.004049114
-1.0,-1.0,-1.0,-1.0,0.002875142,0.0002569591
-1.0,-1.0,-1.0,-1.0,0.002875142,0.0002569591
-1.0,-1.0,-1.0,-1.0,0.004126443,1.962317e-05
-1.0,-1.0,-1.0,-1.0,0.004706438,1.816996e-06
-1.0,-1.0,-1.0,-1.0,0.004706438,1.816996e-06
-1.0,-1.0,-1.0,-1.0,0.004706438,1.816996e-06
-1.0,-1.0,-1.0,-1.0,0.004990796,2.065278e-07
-1.0,-1.0,-1.0,-1.0,0.005137337,2.923684e-08
-1.0,-1.0,-1.0,-1.0,0.005137337,2.923684e-08
-1.0,-1.0,-1.0,-1.0,0.005216251,5.201134e-09
-1.0,-1.0,-1.0,-1.0,0.005260422,1.155687e-09
-1.0,-1.0,-1.0,-1.0,0.005260422,1.155687e-09
-1.0,-1.0,-1.0,-1.0,0.002665715,3.134022e-10
-1.0,-1.0,-1.0,-1.0,0.002665715,3.134022e-10
-1.0,-1.0,-1.0,-1.0,0.003774462,1.004136e-10
-1.0,-1.0,-1.0,-1.0,0.004393525,3.681522e-11
-1.0,-1.0,-1.0,-1.0,0.004393525,3.681522e-11
-1.0,-1.0,-1.0,-1.0,0.00475115,1.504548e-11
-1.0,-1.0,-1.0,-1.0,0.00475115,1.504548e-11
-1.0,-1.0,-1.0,-1.0,0.02007207,6.716714e-12
-1.0,-1.0,-1.0,-1.0,0.02879652,3.225658e-12
-1.0,-1.0,-1.0,-1.0,0.02879652,3.225658e-12
-1.0,-1.0,-1.0,-1.0,0.03585231,1.646634e-12
-1.0,-1.0,-1.0,-1.0,0.03585231,1.646634e-12
-1.0,-1.0,-1.0,-1.0,0.03719487,8.849265e-13
-1.0,-1.0,-1.0,-1.0,0.03719487,8.849265e-13
-1.0,-1.0,-1.0,-1.0,0.030034,4.967156e-13
-1.0,-1.0,-1.0,-1.0,0.0248999,2.89256e-13
-1.0,-1.0,-1.0,-1.0,0.0248999,2.89256e-13
-1.0,-1.0,-1.0,-1.0,0.02541346,1.737616e-13
-1.0,-1.0,-1.0,-1.0,0.02541346,1.737616e-13
-1.0,-1.0,-1.0,-1.0,0.02559697,1.071583e-13
-1.0,-1.0,-1.0,-1.0,0.02295984,6.75599e-14
-1.0,-1.0,-1.0,-1.0,0.02295984,6.75599e-14
-1.0,-1.0,-1.0,-1.0,0.02400092,4.339253e-14
-1.0,-1.0,-1.0,-1.0,0.02400092,4.339253e-14
-1.0,-1.0,-1.0,-1.0,0.02520631,2.830749e-14
-1.0,-1.0,-1.0,-1.0,0.02288865,1.870852e-14
