NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.005170697,0.0
-1.0,-1.0,-1.0,-1.0,0.005170697,0.0
-1.0,-1.0,-1.0,-1.0,0.005170697,0.0
-1.0,-1.0,-1.0,-1.0,0.002386364,0.0
-1.0,-1.0,-1.0,-1.0,0.003353129,0.0
-1.0,-1.0,-1.0,-1.0,0.003353129,0.0
-1.0,-1.0,-1.0,-1.0,0.003968867,0.0
-1.0,-1.0,-1.0,-1.0,0.003968867,0.0
-1.0,-1.0,-1.0,-1.0,0.004367414,0.0
-1.0,-1.0,-1.0,-1.0,0.004367414,0.0
-1.0,-1.0,-1.0,-1.0,0.004628959,0.0
-1.0,-1.0,-1.0,-1.0,0.004802594,0.0
-1.0,-1.0,-1.0,-1.0,0.004919013,0.0
-1.0,-1.0,-1.0,-1.0,0.004919013,0.0
-1.0,-1.0,-1.0,-1.0,0.004919013,0.0
-1.0,-1.0,-1.0,-1.0,0.004997717,0.0
-1.0,-1.0,-1.0,-1.0,0.005051297,0.0
-1.0,-1.0,-1.0,-1.0,0.005051297,0.0
-1.0,-1.0,-1.0,-1.0,0.005087986,0.0
-1.0,-1.0,-1.0,-1.0,0.005113231,0.0
-1.0,-1.0,-1.0,-1.0,0.005113231,0.0
-1.0,-1.0,-1.0,-1.0,0.005130672,0.0
-1.0,-1.0,-1.0,-1.0,0.005130672,0.0
-1.0,-1.0,-1.0,-1.0,0.005142763,0.0
-1.0,-1.0,-1.0,-1.0,0.005151168,0.0
-1.0,-1.0,-1.0,-1.0,0.005151168,0.0
-1.0,-1.0,-1.0,-1.0,0.005157026,0.0
-1.0,-1.0,-1.0,-1.0,0.005157026,0.0
-1.0,-1.0,-1.0,-1.0,0.005161115,0.0
-1.0,-1.0,-1.0,-1.0,0.005163975,0.0
-1.0,-1.0,-1.0,-1.0,0.005163975,0.0
-1.0,-1.0,-1.0,-1.0,0.008718899,0.0
-1.0,-1.0,-1.0,-1.0,0.008718899,0.0
-1.0,-1.0,-1.0,-1.0,0.007433844,0.0
