NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.003580406,0.0
-1.0,-1.0,-1.0,-1.0,0.007483116,0.0
-1.0,-1.0,-1.0,-1.0,0.00945024,0.0
-1.0,-1.0,-1.0,-1.0,0.00945024,0.0
-1.0,-1.0,-1.0,-1.0,0.0104891,0.0
-1.0,-1.0,-1.0,-1.0,0.006771845,0.0
-1.0,-1.0,-1.0,-1.0,0.006771845,0.0
-1.0,-1.0,-1.0,-1.0,0.005554128,0.0
-1.0,-1.0,-1.0,-1.0,0.005554128,0.0
-1.0,-1.0,-1.0,-1.0,0.008145277,0.0
-1.0,-1.0,-1.0,-1.0,0.008145277,0.0
-1.0,-1.0,-1.0,-1.0,0.009400778,0.0
-1.0,-1.0,-1.0,-1.0,0.006688641,0.0
-1.0,-1.0,-1.0,-1.0,0.006688641,0.0
-1.0,-1.0,-1.0,-1.0,0.005163516,0.0
-1.0,-1.0,-1.0,-1.0,0.005163516,0.0
-1.0,-1.0,-1.0,-1.0,0.004752231,0.0
-1.0,-1.0,-1.0,-1.0,0.004237233,0.0
-1.0,-1.0,-1.0,-1.0,0.004237233,0.0
-1.0,-1.0,-1.0,-1.0,0.02420219,0.0
-1.0,-1.0,-1.0,-1.0,0.02420219,0.0
-1.0,-1.0,-1.0,-1.0,0.7285426,0.0
-1.0,-1.0,-1.0,-1.0,0.9111967,0.0
-1.0,-1.0,-1.0,-1.0,0.9111967,0.0
-1.0,-1.0,-1.0,-1.0,0.6620613,0.0
-1.0,-1.0,-1.0,-1.0,0.3452066,0.0
-1.0,-1.0,-1.0,-1.0,0.3452066,0.0
-1.0,-1.0,-1.0,-1.0,0.123034,0.0
-1.0,-1.0,-1.0,-1.0,0.123034,0.0
-1.0,-1.0,-1.0,-1.0,0.08005515,0.0
-1.0,-1.0,-1.0,-1.0,0.03965081,0.0
-1.0,-1.0,-1.0,-1.0,0.03965081,0.0
-1.0,-1.0,-1.0,-1.0,0.014101,0.0
-1.0,-1.0,-1.0,-1.0,0.014101,0.0
-1.0,-1.0,-1.0,-1.0,0.01282876,0.0
-1.0,-1.0,-1.0,-1.0,0.01282876,0.0
-1.0,-1.0,-1.0,-1.0,0.01141487,0.0
-1.0,-1.0,-1.0,-1.0,0.005473729,0.0
-1.0,-1.0,-1.0,-1.0,0.005473729,0.0
-1.0,-1.0,-1.0,-1.0,0.00470228,0.0
-1.0,-1.0,-1.0,-1.0,0.00470228,0.0
