NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,1.1197959999999998e-19,5.156181e-38
-1.0,-1.0,-1.0,-1.0,7.295119999999999e-20,3.633954e-38
-1.0,-1.0,-1.0,-1.0,7.295119999999999e-20,3.633954e-38
-1.0,-1.0,-1.0,-1.0,4.8155899999999995e-20,2.5611439999999997e-38
-1.0,-1.0,-1.0,-1.0,3.214069e-20,1.8050459999999997e-38
-1.0,-1.0,-1.0,-1.0,3.214069e-20,1.8050459999999997e-38
-1.0,-1.0,-1.0,-1.0,2.1650099999999998e-20,1.272156e-38
-1.0,-1.0,-1.0,-1.0,2.1650099999999998e-20,1.272156e-38
-1.0,-1.0,-1.0,-1.0,1.469613e-20,8.965899000000001e-39
-1.0,-1.0,-1.0,-1.0,0.006810423,6.319007e-39
-1.0,-1.0,-1.0,-1.0,0.006810423,6.319007e-39
-1.0,-1.0,-1.0,-1.0,0.0236137,4.453441e-39
-1.0,-1.0,-1.0,-1.0,0.05045906,3.1387010000000005e-39
-1.0,-1.0,-1.0,-1.0,0.05045906,3.1387010000000005e-39
-1.0,-1.0,-1.0,-1.0,0.05544745,2.212102e-39
-1.0,-1.0,-1.0,-1.0,0.05595687,1.559051e-39
-1.0,-1.0,-1.0,-1.0,0.05595687,1.559051e-39
-1.0,-1.0,-1.0,-1.0,0.04873585,1.0987860000000001e-39
-1.0,-1.0,-1.0,-1.0,0.04873585,1.0987860000000001e-39
-1.0,-1.0,-1.0,-1.0,0.04091235,7.743968e-40
-1.0,-1.0,-1.0,-1.0,0.04091235,7.743968e-40
-1.0,-1.0,-1.0,-1.0,0.02817061,5.457805e-40
-1.0,-1.0,-1.0,-1.0,0.01174304,3.846536e-40
-1.0,-1.0,-1.0,-1.0,0.003731354,2.710952e-40
-1.0,-1.0,-1.0,-1.0,0.003731354,2.710952e-40
-1.0,-1.0,-1.0,-1.0,0.003731354,2.710952e-40
-1.0,-1.0,-1.0,-1.0,0.00131199,1.910642e-40
-1.0,-1.0,-1.0,-1.0,0.0005056869,1.346564e-40
-1.0,-1.0,-1.0,-1.0,0.0002116858,9.490294e-41
-1.0,-1.0,-1.0,-1.0,0.0002116858,9.490294e-41
-1.0,-1.0,-1.0,-1.0,0.001722537,6.688678e-41
-1.0,-1.0,-1.0,-1.0,0.001722537,6.688678e-41
-1.0,-1.0,-1.0,-1.0,0.0007961432,4.713968e-41
-1.0,-1.0,-1.0,-1.0,0.0003912876,3.322339e-41
-1.0,-1.0,-1.0,-1.0,0.0003912876,3.322339e-41
-1.0,-1.0,-1.0,-1.0,0.0002029508,2.34157e-41
-1.0,-1.0,-1.0,-1.0,0.0002029508,2.34157e-41
-1.0,-1.0,-1.0,-1.0,0.0001103095,1.650309e-41
-1.0,-1.0,-1.0,-1.0,0.0001103095,1.650309e-41
-1.0,-1.0,-1.0,-1.0,6.242932e-05,1.1630779999999998e-41
-1.0,-1.0,-1.0,-1.0,3.657974e-05,8.197596e-42
-1.0,-1.0,-1.0,-1.0,3.657974e-05,8.197596e-42
-1.0,-1.0,-1.0,-1.0,2.207829e-05,5.777554e-42
-1.0,-1.0,-1.0,-1.0,2.207829e-05,5.777554e-42
-1.0,-1.0,-1.0,-1.0,1.366547e-05,4.072173e-42
-1.0,-1.0,-1.0,-1.0,8.640454e-06,2.869859e-42
-1.0,-1.0,-1.0,-1.0,8.640454e-06,2.869859e-42
-1.0,-1.0,-1.0,-1.0,5.562351e-06,2.023475e-42
-1.0,-1.0,-1.0,-1.0,5.562351e-06,2.023475e-42
-1.0,-1.0,-1.0,-1.0,3.635319e-06,1.4265219999999999e-42
-1.0,-1.0,-1.0,-1.0,2.406138e-06,1.006132e-42
-1.0,-1.0,-1.0,-1.0,2.406138e-06,1.006132e-42
-1.0,-1.0,-1.0,-1.0,1.60955e-06,7.09057e-43
-1.0,-1.0,-1.0,-1.0,1.086247e-06,5.002636e-43
-1.0,-1.0,-1.0,-1.0,1.086247e-06,5.002636e-43
-1.0,-1.0,-1.0,-1.0,1.086247e-06,5.002636e-43
-1.0,-1.0,-1.0,-1.0,7.38517e-07,3.531272e-43
-1.0,-1.0,-1.0,-1.0,5.051932e-07,2.494311e-43
-1.0,-1.0,-1.0,-1.0,3.473516e-07,1.765636e-43
-1.0,-1.0,-1.0,-1.0,3.473516e-07,1.765636e-43
-1.0,-1.0,-1.0,-1.0,2.398415e-07,1.233143e-43
-1.0,-1.0,-1.0,-1.0,2.398415e-07,1.233143e-43
-1.0,-1.0,-1.0,-1.0,1.66191e-07,8.688050000000001e-44
-1.0,-1.0,-1.0,-1.0,1.154934e-07,6.165712999999999e-44
-1.0,-1.0,-1.0,-1.0,1.154934e-07,6.165712999999999e-44
-1.0,-1.0,-1.0,-1.0,8.045586e-08,4.344025e-44
-1.0,-1.0,-1.0,-1.0,8.045586e-08,4.344025e-44
-1.0,-1.0,-1.0,-1.0,5.616024e-08,3.082857e-44
-1.0,-1.0,-1.0,-1.0,5.616024e-08,3.082857e-44
-1.0,-1.0,-1.0,-1.0,3.92658e-08,2.242078e-44
-1.0,-1.0,-1.0,-1.0,2.749176e-08,1.541428e-44
-1.0,-1.0,-1.0,-1.0,2.749176e-08,1.541428e-44
-1.0,-1.0,-1.0,-1.0,1.927022e-08,1.121039e-44
-1.0,-1.0,-1.0,-1.0,1.352013e-08,8.407791e-45
-1.0,-1.0,-1.0,-1.0,1.352013e-08,8.407791e-45
-1.0,-1.0,-1.0,-1.0,9.127676e-09,5.605194e-45
-1.0,-1.0,-1.0,-1.0,9.127676e-09,5.605194e-45
-1.0,-1.0,-1.0,-1.0,6.413182e-09,5.605194e-45
-1.0,-1.0,-1.0,-1.0,4.508371e-09,2.802597e-45
-1.0,-1.0,-1.0,-1.0,4.508371e-09,2.802597e-45
-1.0,-1.0,-1.0,-1.0,3.170698e-09,2.802597e-45
-1.0,-1.0,-1.0,-1.0,3.170698e-09,2.802597e-45
-1.0,-1.0,-1.0,-1.0,2.230744e-09,2.802597e-45
-1.0,-1.0,-1.0,-1.0,1.569914e-09,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.569914e-09,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.105123e-09,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.105123e-09,1.401298e-45
-1.0,-1.0,-1.0,-1.0,7.780955e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,5.479358e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,5.479358e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,3.859143e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,3.859143e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.718326e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.718326e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.914937e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.349099e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.349099e-10,1.401298e-45
-1.0,-1.0,-1.0,-1.0,9.505187e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,9.505187e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,6.697331e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,4.71909e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,4.71909e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,3.325328e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.343273e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.343273e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.343273e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.651293e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.163672e-11,1.401298e-45
-1.0,-1.0,-1.0,-1.0,8.200577e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,8.200577e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,5.779192e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,5.779192e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,4.072834e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,4.072834e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.870327e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.022857e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.022857e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.425625e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.425625e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.004727e-12,1.401298e-45
-1.0,-1.0,-1.0,-1.0,7.080962e-13,1.401298e-45
-1.0,-1.0,-1.0,-1.0,7.080962e-13,1.401298e-45
-1.0,-1.0,-1.0,-1.0,4.990436e-13,1.401298e-45
-1.0,-1.0,-1.0,-1.0,4.990436e-13,1.401298e-45
-1.0,-1.0,-1.0,-1.0,3.5171e-13,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.478736e-13,1.401298e-45
-1.0,-1.0,-1.0,-1.0,2.478736e-13,1.401298e-45
-1.0,-1.0,-1.0,-1.0,1.746947e-13,1.401298e-45
