NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,1.114625e-13,0.0
-1.0,-1.0,-1.0,-1.0,7.82786e-14,0.0
-1.0,-1.0,-1.0,-1.0,7.82786e-14,0.0
-1.0,-1.0,-1.0,-1.0,5.500803e-14,0.0
-1.0,-1.0,-1.0,-1.0,0.006884757,0.0
-1.0,-1.0,-1.0,-1.0,0.006884757,0.0
-1.0,-1.0,-1.0,-1.0,0.02900749,0.0
-1.0,-1.0,-1.0,-1.0,0.02900749,0.0
-1.0,-1.0,-1.0,-1.0,0.05077555,0.0
-1.0,-1.0,-1.0,-1.0,0.06488284,0.0
-1.0,-1.0,-1.0,-1.0,0.06488284,0.0
-1.0,-1.0,-1.0,-1.0,0.04972091,0.0
-1.0,-1.0,-1.0,-1.0,0.03778729,0.0
-1.0,-1.0,-1.0,-1.0,0.03778729,0.0
-1.0,-1.0,-1.0,-1.0,0.06479693,0.0
-1.0,-1.0,-1.0,-1.0,0.06479693,0.0
-1.0,-1.0,-1.0,-1.0,0.039974,0.0
-1.0,-1.0,-1.0,-1.0,0.01696929,0.0
-1.0,-1.0,-1.0,-1.0,0.01696929,0.0
-1.0,-1.0,-1.0,-1.0,0.0107255,0.0
-1.0,-1.0,-1.0,-1.0,0.0107255,0.0
-1.0,-1.0,-1.0,-1.0,0.0144526,0.0
-1.0,-1.0,-1.0,-1.0,0.0144526,0.0
-1.0,-1.0,-1.0,-1.0,0.01146314,0.0
-1.0,-1.0,-1.0,-1.0,0.01074794,0.0
-1.0,-1.0,-1.0,-1.0,0.01074794,0.0
-1.0,-1.0,-1.0,-1.0,0.006281231,0.0
-1.0,-1.0,-1.0,-1.0,0.006281231,0.0
-1.0,-1.0,-1.0,-1.0,0.005182987,0.0
-1.0,-1.0,-1.0,-1.0,0.004883627,0.0
-1.0,-1.0,-1.0,-1.0,0.004794413,0.0
-1.0,-1.0,-1.0,-1.0,0.004794413,0.0
-1.0,-1.0,-1.0,-1.0,0.004794413,0.0
-1.0,-1.0,-1.0,-1.0,0.004765817,0.0
-1.0,-1.0,-1.0,-1.0,0.004756152,0.0
-1.0,-1.0,-1.0,-1.0,0.004756152,0.0
-1.0,-1.0,-1.0,-1.0,0.004752795,0.0
-1.0,-1.0,-1.0,-1.0,0.001737932,0.0
-1.0,-1.0,-1.0,-1.0,0.001737932,0.0
-1.0,-1.0,-1.0,-1.0,0.003107861,0.0
-1.0,-1.0,-1.0,-1.0,0.003107861,0.0
