NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,4.016085e-18,2.3359119999999998e-19
-1.0,-1.0,-1.0,-1.0,4.016085e-18,2.3359119999999998e-19
-1.0,-1.0,-1.0,-1.0,2.767992e-18,1.646307e-19
-1.0,-1.0,-1.0,-1.0,2.767992e-18,1.646307e-19
-1.0,-1.0,-1.0,-1.0,1.9150400000000003e-18,1.1602869999999998e-19
-1.0,-1.0,-1.0,-1.0,1.329116e-18,8.177475e-20
-1.0,-1.0,-1.0,-1.0,1.329116e-18,8.177475e-20
-1.0,-1.0,-1.0,-1.0,0.01227625,5.76328e-20
-1.0,-1.0,-1.0,-1.0,0.01227625,5.76328e-20
-1.0,-1.0,-1.0,-1.0,0.05440493,4.061851e-20
-1.0,-1.0,-1.0,-1.0,0.05440493,4.061851e-20
-1.0,-1.0,-1.0,-1.0,0.1537516,2.862709e-20
-1.0,-1.0,-1.0,-1.0,0.09773679,2.017575e-20
-1.0,-1.0,-1.0,-1.0,0.09773679,2.017575e-20
-1.0,-1.0,-1.0,-1.0,0.03330338,1.421948e-20
-1.0,-1.0,-1.0,-1.0,0.03330338,1.421948e-20
-1.0,-1.0,-1.0,-1.0,0.007891327,1.002163e-20
-1.0,-1.0,-1.0,-1.0,0.005187612,7.063044e-21
-1.0,-1.0,-1.0,-1.0,0.005187612,7.063044e-21
-1.0,-1.0,-1.0,-1.0,0.0007433302,4.977849e-21
-1.0,-1.0,-1.0,-1.0,0.0001173363,3.508291e-21
-1.0,-1.0,-1.0,-1.0,0.0001173363,3.508291e-21
-1.0,-1.0,-1.0,-1.0,1.929657e-05,2.472562e-21
-1.0,-1.0,-1.0,-1.0,1.929657e-05,2.472562e-21
-1.0,-1.0,-1.0,-1.0,2.853761e-06,1.74262e-21
-1.0,-1.0,-1.0,-1.0,1.222744e-07,1.228162e-21
-1.0,-1.0,-1.0,-1.0,1.222744e-07,1.228162e-21
-1.0,-1.0,-1.0,-1.0,2.236698e-07,8.655861e-22
-1.0,-1.0,-1.0,-1.0,2.236698e-07,8.655861e-22
-1.0,-1.0,-1.0,-1.0,1.873746e-07,6.100423e-22
-1.0,-1.0,-1.0,-1.0,1.203415e-07,4.299473e-22
-1.0,-1.0,-1.0,-1.0,1.203415e-07,4.299473e-22
-1.0,-1.0,-1.0,-1.0,7.282132e-08,3.030199e-22
-1.0,-1.0,-1.0,-1.0,7.282132e-08,3.030199e-22
-1.0,-1.0,-1.0,-1.0,4.372789e-08,2.1356090000000003e-22
-1.0,-1.0,-1.0,-1.0,4.372789e-08,2.1356090000000003e-22
-1.0,-1.0,-1.0,-1.0,2.651776e-08,1.505123e-22
-1.0,-1.0,-1.0,-1.0,1.63373e-08,1.06077e-22
-1.0,-1.0,-1.0,-1.0,1.023937e-08,7.476119e-23
-1.0,-1.0,-1.0,-1.0,1.023937e-08,7.476119e-23
-1.0,-1.0,-1.0,-1.0,1.023937e-08,7.476119e-23
-1.0,-1.0,-1.0,-1.0,6.524094e-09,5.2689870000000006e-23
-1.0,-1.0,-1.0,-1.0,4.219772e-09,3.7134590000000005e-23
-1.0,-1.0,-1.0,-1.0,4.219772e-09,3.7134590000000005e-23
-1.0,-1.0,-1.0,-1.0,2.765836e-09,2.6171800000000002e-23
-1.0,-1.0,-1.0,-1.0,2.765836e-09,2.6171800000000002e-23
-1.0,-1.0,-1.0,-1.0,1.833863e-09,1.844541e-23
