N-Vector3X,N-Vector3Y,N-Vector3Z,N-QuaternionX,N-QuaternionY,N-QuaternionZ,N-QuaternionW
0.02765858,1.018928,-0.266287,0.5184873,-0.3956605,-0.5968285,0.4673538
0.02756548,1.0189,-0.266418,0.5182385,-0.3954439,-0.5972403,0.4672869
0.02748406,1.018908,-0.2664778,0.5179347,-0.3952484,-0.597621,0.4673025
0.02743542,1.018902,-0.266596,0.5177627,-0.394915,-0.598052,0.4672235
0.02743542,1.018902,-0.266596,0.5177627,-0.394915,-0.598052,0.4672235
0.02741218,1.018888,-0.2666476,0.517692,-0.3947259,-0.5982769,0.4671737
0.02724099,1.018894,-0.2667355,0.5173917,-0.394519,-0.598865,0.4669276
0.02721047,1.018904,-0.2667955,0.5173132,-0.3943627,-0.5990826,0.4668675
0.0272156,1.01893,-0.2669956,0.5173789,-0.3939075,-0.5995349,0.4665982
0.02719617,1.018938,-0.2671544,0.5173708,-0.3936357,-0.5998839,0.4663881
0.02717245,1.01891,-0.2671475,0.5173175,-0.3935941,-0.6000322,0.4662915
0.02712452,1.018862,-0.2670864,0.5171735,-0.393704,-0.600226,0.4661088
0.02707434,1.019783,-0.268804,0.5200096,-0.3911942,-0.6026147,0.4619662
0.02663016,1.019396,-0.2682462,0.5196609,-0.3903662,-0.6039253,0.4613468
0.02658093,1.019324,-0.2681187,0.5195279,-0.3902798,-0.6041096,0.4613286
0.02658093,1.019324,-0.2681187,0.5195279,-0.3902798,-0.6041096,0.4613286
0.02659631,1.019309,-0.2680173,0.5193856,-0.3902672,-0.6041314,0.4614709
0.02661526,1.019287,-0.2679025,0.519256,-0.3903093,-0.6040851,0.4616417
0.02661526,1.019287,-0.2679025,0.519256,-0.3903093,-0.6040851,0.4616417
0.02661526,1.0192,-0.2677886,0.5191962,-0.390399,-0.6039917,0.4617553
0.02657139,1.019173,-0.2677078,0.5190802,-0.3906575,-0.60381,0.4619047
0.02657139,1.019173,-0.2677078,0.5190802,-0.3906575,-0.60381,0.4619047
0.02659094,1.019143,-0.2676133,0.5190293,-0.3909374,-0.6034857,0.462149
0.02660513,1.019084,-0.2674977,0.5189779,-0.3912185,-0.6031058,0.4624644
0.02661788,1.019089,-0.2674664,0.5190127,-0.3913911,-0.6028875,0.4625641
0.0266974,1.019067,-0.2673725,0.5191749,-0.3917113,-0.6022641,0.462923
